"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"24","12_116_A_1",12.116,25,21,NA,25.5459215277778,5.46911944444444,NA,1471.29902947174,332.456992236404,NA,20539,NA,NA,12,12,116,"A","1",0,1985,"M","1442",2003,"","3-4 ",2005,NA,1,1,1,95,85,1,2,3,3,2,5,"","",1,1,1,1,5,4,NA,NA,"0","0","",0,NA,225,NA,7.5,NA,2,"2",2,"ENCONTRADO REJON POR FOTOS AEREAS, CROQUIS Y PIES DEL IFN2.
12,[CLAESP. RESTO DE ESPECIES=0%]
12,[PIES MAYORES] 037 A 1.2M Y 13G NO ENTRA POR POCO DIAMETRO (PIE MENOR), OTRO A 380G Y 2.3M.
12,PIES 2 Y 13 ENTRAN POR CORRECCION DE PENDIENTE.
12,[PIESMAY 041-021] ENTRA JUSTO CON PENDIENTE.
12,[SUELO] NO REACCIONA LA TIERRA PERO SI LA PIEDRA.",1,990,"12/19/05 00:00:00","12/30/99 09:36:42","12/19/05 00:00:00","12/30/99 11:58:39",NA,120,150,375,10,288976,10,30,288976,11,29,"T",99,"12.116.A.1","IFN3","12_116",23.6333333333333,25611.3902811735,14175.4002647181,31.0150409722222,1803.75602170815,0,14.1989215686275,7.85882352941177,14.7962732125489,9.36363636363637,55.3480311263628,39.6204641620721,777.281961115195,25.1458640639457,46.8017265684574,-0.608635848534268,40.0488924411712,"1997_2007",6.40909090909091,19.2727272727273,12.8409090909091,398.218181799759,17.4344278598899
"25","12_118_A_3E",12.118,21,25,476,17.2012951388889,9.82228055555555,2.39765,664.913984472807,403.192522499468,95.4929658551372,20564,NA,NA,12,12,118,"A","3E",0,2003,"","4-4 ",1985,"M","1447",2006,NA,1,1,1,85,80,1,3,3,2,1,5,"","",1,1,1,1,5,2,NA,NA,"0","0","",0,NA,30,NA,10.5,NA,2,"2",3,"PARCELA A3E PINCHADA EN EL CRUCE DE COORDENADAS,DESPLAZADA 0 GRADOS Y 25 METROS DESDE EL BORDE DE LA MASA.
12,FCC ARBOREA COMPROBADA.
12,OCUPACION DE LAS ESPECIES COMPROBADA.
12,PIE 15 ESTA TUMBADO Y LA GUIA TERMINAL TIRA PARA ARRIBA,MEDIDA LA ALTURA CON LA VARA DE 1.30 M.476 A 147 G. Y 13.8 M. NO ENTRA POR Ø.PIE 34 ALTURA COMPROBADA.PIE 37 TIENE UNA DE LAS BIFURCACIONES PARTIDA.
12,MATORRAL:HAY HELEBORO.FUERA DE 10 M. HAY TOMILLO Y TEUCRIUM SP.
12,HAY TOCONES PROCEDENTES DE CORTAS ANTIGUAS.
12,HAY BASTANTE MUSGO EN EL SUELO.
12,PRECISION DEL GPS:4.5 M.
12,EL N. DE CARRETE 000000 NO ES EL CORRESPONDIENTE.",8,990,"03/23/06 00:00:00","12/30/99 09:28:07","03/23/06 00:00:00","12/30/99 12:14:05",NA,120,16,93,8,288990,10,30,288990,11,29,"T",99,"12.118.A.3E","IFN3","12_118",26.4875,19830.1753927732,10562.9367341834,29.4212256944444,1163.59947282741,0,17.0420972644377,9.07781155015198,17.942530047306,12.5875,53.2669859190098,47.5224162340727,683.271194173246,23.2894245869318,43.3465033725813,0.0886882458193382,40.6945031210688,"1997_2007",3.81818181818182,17.1590909090909,10.4886363636364,557.700001434846,27.2199667921611
"26","12_141_A_1",12.141,21,25,45,7.79284166666667,2.14960277777778,0.59675625,488.075158815146,28.2942121052258,31.8309886183791,20771,NA,NA,12,12,141,"A","1",0,1985,"M","1447",2003,"","4-4 ",2005,NA,1,1,1,85,45,1,2,3,2,2,5,"","",1,1,1,1,5,1,NA,NA,"0","0","",0,NA,380,NA,6,NA,2,"2",2,"PARCELA LOCALIZADA POR FOTO AEREA Y PIES DEL IFN2.
12,DEJO UN 20% PARA EL RESTO DE ESPECIES.
12,021 A 13 G. Y 11.2 M. NO ENTRA POR DIAMETRO.
12,045 A 187 G. Y 7.1 M. NO ENTRA POR DIAMETRO.
12,[PIESMAY 010-025]MEDIDO A 1.40 M.DISTANCIA COMPROBADA.
12,[PIESMAY 011-021]RUMBO Y DISTANCIA COMPROBADOS.
12,PIE 13 ALTURA COMPROBADA.
12,[MATORRAL]HAY STAELINA DUBIA,SATUREJA MONTANA Y TEUCRIUM SP.
12,SUELO COMPROBADO.
12, HAY RUBIA PEREGRINA.
12,GPS CON UN ERROR DE 4.6 M.",8,990,"12/15/05 00:00:00","12/30/99 09:44:54","12/15/05 00:00:00","12/30/99 11:39:59",NA,120,165,365,10,288998,4,36,288998,5,35,"T",99,"12.141.A.1","IFN3","12_141",25.2379310344828,7746.77843558518,2967.00181688424,10.5392006944444,548.200359538751,0,14.1312903225806,5.41225806451613,15.6454924973256,7.29655172413793,38.2998150980437,28.9110534225987,258.368955889794,58.5346029107954,108.945171788796,0.112717412615214,40.6861003620895,"1997_2007",3.81818181818182,17.1590909090909,10.4886363636364,557.700001434846,27.2199667921611
"27","12_154_A_1",12.154,21,25,NA,11.2158705833333,11.1381906666667,NA,300.201590436446,104.122700547231,NA,20892,NA,NA,12,12,154,"A","1",0,1985,"M","1445",2003,"","4-3 ",2006,NA,1,1,1,100,85,1,2,3,2,2,5,"","",1,1,1,1,6,4,NA,NA,"0","0","",0,NA,140,NA,12,NA,2,"2",2,"PARCELA LOCALIZADA POR FOTOS AEREAS, CROQUIS Y PIES DEL INF2.                   
12,[CLAESP. RESTO DE ESPECIES=10%]
12,[PIESMAY 005-025] COMPROBADO DIAMETRO MEDIDO CON CINTA, ES POSIBLE QUE EN IFN2 MIDIERA 646-641MM.
12,[PIESMAY 015-025] COMPROBADA ESPECIE.
12,021 A 290G Y 16.1M NO ENTRA POR POCA PENDIENTE.   
12,PIES 16, 17 Y 18 PARTEN DE LA MISMA BASE, ENTRA POR CORRECCION DE PENDIENTE.
12,PRESENTE CARLOS GARCIA Y GEMA SALVADOR DE TRAGSATEC.  ",1,990,"03/22/06 00:00:00","12/30/99 10:59:18","03/22/06 00:00:00","12/30/99 12:31:08",NA,120,40,240,10,291923,24,16,291923,25,15,"T",99,"12.154.A.1","IFN3","12_154",39.9559322033898,9313.04698798811,3970.95119790792,22.35406125,404.324290983677,0,23.0336074177747,9.82120363890833,26.5319005510526,14.5112994350282,42.638582228025,36.3182602301971,444.820033806552,34.2711580215123,63.7858123637505,0.0540219052331933,40.6756096217463,"1997_2007",3.58333333333333,17.0606060606061,10.3219696969697,560.199997782707,27.5662254267725
"28","12_174_A_1",12.174,21,25,45,12.5081736111111,5.25707847222222,3.84111388888889,396.118969473162,201.596261249734,42.4413181578388,21108,NA,NA,12,12,174,"A","1",0,1982,"3","7328",2003,"","3-1 ",2006,NA,1,1,1,90,80,1,3,4,2,2,5,"","",1,1,1,1,8,1,NA,NA,"0","0","",0,NA,270,NA,12.2,NA,2,"3",3,"PARCELA LOCALIZADA CON FOTO  AEREA Y PIES DEL IFN2.
12,COORDENADAS 0262025 Y 4510962 ERROR 1.9 ALTURA 1168.
12,OCUPACIONES Y ESTADOS COMPROBADOS
12,[CLAESP. RESTO DE ESPECIES=10%]
12,EL BOJ FORMA SUBPISO
12,PINO SILVESTRE A 389 NO ENTRA POR DISTANCIA 7M APROX. POR CORTADO QUE IMPOSIBILITA LLEGAR A EL PIE 
12,PINO SILVESTRE A 341 NO ENTRA POR DISTANCIA 10.1 AL LATERAL
12,PIES 1,2 Y 26 SE MIDIERON POR ESTIMACION EN EL IFN2, AHORA SE MIDEN Y ESTA COMPROBADA LA DISTANCIA Y FORMA
12,PIES 2,4,24 Y 25 COMPROBADA FORMA
12,PIE 6 ESPECIE COMPROBADA Y CORRECTA.
12,PIE 6 Y 7 COMPROBADA FORMA Y MEDIDOS POR ESTIMACION POR CORTADO
12,PIE 7,10,15,16 Y 19 COMPROBADO DIAMETRO
12,PIE 3,16,17 Y 21 ENTRA POR PENDIENTE.
12,PIE 17 MEDIDO 1.2
12,PIE 20 COMPROBADA CALIDAD
12,HAY CORTAS MUY ANTIGUAS
12,DESDE EL GRADO 370 AL GRADO 80 APROX HAY UN CORTADO",8,990,"03/24/06 00:00:00","12/30/99 12:00:09","03/24/06 00:00:00","12/30/99 16:22:35",NA,120,160,205,6,291875,30,10,291875,31,9,"T",99,"12.174.A.1","IFN3","12_174",35.10625,14599.2829298196,5533.99421013086,25.9524381944444,827.605704077856,0,17.6403846153846,6.68675213675214,19.9816986243545,11.2,37.9059316593384,31.9031511482998,577.623389197077,31.0363213348554,57.7651028857412,0.182495498566304,40.7148461359269,"1997_2007",4,16.7575757575758,10.3787878787879,589.490907170556,28.9266913555812
"29","12_183_A_1",12.183,21,25,45,8.54270775,8.39887177777778,0.7921,302.182185283812,150.100795218223,127.323954473516,21212,NA,NA,12,12,183,"A","1",0,1982,"4","7330",2003,"","3-3 ",2005,NA,1,1,1,85,60,1,2,3,2,2,5,"","",1,1,1,1,5,1,NA,NA,"0","0","",0,NA,230,NA,3,NA,1,"1",1,"PARCELA LOCALIZADA POR FOTO AEREA Y PIES DEL IFN2.
12,COMPROBADA ESPECIE 037(NO ES 237).
12,DEJO UN 10% PARA EL RESTO DE ESPECIES.
12,PIE 1 DEL IFN2 ES EL ULTIMO EN EL IFN3-RUMBO 397 G.
12,PIE 4 TAMBIEN CON DAÑO EN LA BASE DEL TRONCO POR ANIMALES(TIENE LA BASE SIN CORTEZA).
12,025 A 101 G. NO ENTRA POR POCA DISTANCIA.
12,[PIESMAY 017-025]MEDIDO A 1.20 M. POR BIFURCACION.PIE QUE ESTA TRIFURCADO POR DEBAJO CON LOS 2 SIGUIENTES.
12,DISTANCIA Y RUMBO DE TODOS LOS ARBOLES COMPROBADOS.
12,HAY DAÑOS DE PROCESIONARIA.
12,[MATORRAL]A MAS DE 10M. HAY ULEX Y HIEDRA.EN 10M. TAMBIEN HAY TEUCRIUM SP. 
12,PENDIENTE COMPROBADA.
12,HAY RUBIA PEREGRINA.
12,GPS-HUSO 31,PRECISION 7.6 M.
12,PARCELA LEVANTADA EN PRESENCIA DE D.JOSE ANTONIO VILLANUEVA,JEFE DE OFICINA Y TECNICO RUBEN VILLAR.
12,",8,990,"12/14/05 00:00:00","12/30/99 09:55:25","12/14/05 00:00:00","12/30/99 12:47:39",NA,120,140,270,7,288998,2,38,288998,3,37,"T",99,"12.183.A.1","IFN3","12_183",33.0129533678756,10031.6775341427,4150.27991423084,17.7336795277778,579.606934975551,0,17.3077251647547,7.1605076885526,19.7372981094417,10.8699481865285,41.371743660075,32.926312485286,396.621834396252,38.2125253175326,71.1215234781158,0.14779076007963,40.695979660166,"1997_2007",4.40909090909091,17.4772727272727,10.9431818181818,554.445453015241,26.4737926561808
"30","12_190_A_4",12.19,25,21,NA,7.50975416666667,4.6474875,NA,311.236333157484,236.964026381266,NA,21286,NA,NA,12,12,190,"A","4",0,2003,"","3-3 ",1982,"4","7331",2006,NA,1,1,1,95,20,1,2,2,2,2,5,"","",1,1,1,1,5,1,NA,NA,"0","0","",0,NA,90,NA,3.5,NA,1,"1",2,"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS POR NO ENCONTRAR EL PINCHAZO DEL IFN2,YA QUE NO MIDIO PIES MAYORES.
12,FCC ARBOREA COMPROBADA.
12,DEJO UN 10% PARA EL RESTO DE ESPECIES.
12,LOS DAÑOS DE LOS PINOS SON DE PROCESIONARIA. 
12,FUERA DE 5 M. HAY REGENERACION DE LA CATEGORIA 3 Y 2 DE 021 Y 025.
12,FUERA DE 25 M. HAY BASTANTE REGENERACION DE 037.
12,MATORRAL:FUERA DE 10 M. HAY THIMALAEA TINCTORIA.
12,PENDIENTE COMPROBADA.
12,ALTITUD 1182 M.
12,PARCELA LEVANTADA CON NIEVE.
12,",8,990,"01/31/06 00:00:00","12/30/99 11:50:20","01/31/06 00:00:00","12/30/99 13:18:27",NA,120,177,55,12,226743,6,34,226743,7,33,"T",99,"12.190.A.4","IFN3","12_190",24.6913793103448,8636.10088981756,3398.84222914025,12.1572416666667,548.200359538751,0,15.7535483870968,6.2,16.8036228812564,8.52758620689655,39.356212630027,34.5366943649187,289.745899634713,50.0846016009879,93.2179472321443,-0.299538651332867,39.8619392510954,"1997_2007",9.03030303030303,20.75,14.8901515151515,426.890909292481,17.1509968122379
"31","12_191_A_1",12.191,25,21,45,13.2777078055556,7.63187822222222,2.85925,287.186252868042,98.605329186712,254.647908947033,21295,NA,NA,12,12,191,"A","1",0,1982,"4","7331",2003,"","3-3 ",2006,NA,1,1,1,85,85,1,2,3,2,1,4,"","",1,2,1,1,6,2,NA,NA,"0","0","",0,NA,220,NA,10,NA,2,"3",3,"PARCELA LOCALIZADA POR FOTO AEREA Y PIES DEL IFN2.
12,FCC ARBOREA COMPROBADA.
12,OCUPACION DE LAS ESPECIES COMPROBADA.
12,DEJO UN 10% PARA EL RESTO DE ESPECIES.
12,LA ESPECIE 074(AVELLANO) NO APARECE,LA CONFUNDIO CON EL SORBUS ARIA.
12,PIE 5 TIENE PERFORADORES EN EL TRONCO Y ALGUNAS RAMILLAS SECAS.
12,PIE 6 TIENE ABUNDANTE HIEDRA Y PERFORADORES EN EL TRONCO;DIAMETRO COMPROBADO(LE HE DESCONTADO AL DIAMETRO EL GROSOR DE LA HIEDRA).
12,PIE 7 ENTRA POR PENDIENTE,ALTURA COMPROBADA.
12,PIE 12 MEDIDO A 1.10 M. POR BIFURCACION.
12,PIE 13 CON PERFORADORES.
12,PIE 14 MEDIDO A 1.10 M.. POR DEFORMACION.
12,PIE 15 DIAMETRO COMPROBADO.
12,PIE 20 ENTRA POR PENDIENTE.
12,EL DAÑO DE LOS PINOS(313)ES POR HIEDRA.
12,HAY ABUNDANTE REGENERACION DE PINO 025,TANTO FUERA COMO EN LOS 5 M.
12,MATORRAL:HAY HELEBORO Y TEUCRIUM SP.
12,FUERA DE 10 M. 
12,HAY LAVANDULA LATIFOLIA Y ULEX SP.
12,MODELO DE COMBUSTIBLE 06 PORQUE CONSIDERO AL BOJ COMO MATORRAL.
12,SE OBSERVAN TOCONES PROCEDENTES DE CORTAS ANTIGUAS.
12,HAY RUBIA PEREGRINA.
12,LEVANTAMIENTO 3 POR N. DE ARBOLES,PENDIENTE Y POR ESTAR CON UN SOLO COMPAÑERO.
12,FECHA DE APEO DEL IFN2:29-6-1994.
12,
12,",8,990,"03/01/06 00:00:00","12/30/99 11:03:10","03/01/06 00:00:00","12/30/99 13:32:26",NA,120,356,107,5,289884,14,26,289884,15,25,"T",99,"12.191.A.1","IFN3","12_191",41.131914893617,13029.1239232522,6674.81684221356,24.8713360277778,767.763445475303,0,16.970232172471,8.69384558688041,20.3091104505629,16.0292553191489,51.2299743369659,38.9703600248293,550.018900745316,22.5150511570799,41.9052320194219,-0.288215140117443,39.8526669347919,"1997_2007",9.72727272727273,21.030303030303,15.3787878787879,429.263637011701,16.9142686822521
"32","12_318_A_3C",12.318,25,21,237,7.9781,2.78122013888889,1.2828125,325.383439210097,60.1252007236049,63.6619772367581,21555,NA,NA,12,12,318,"A","3C",0,1983,"1","5677",2003,"","2-1 ",2005,NA,1,1,1,85,50,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,375,NA,6.8,NA,1,"2",2,"PARCELA CLASIFICADA COMO A3C EN CAMPO.
12,REJON EN UNA TESELA DENSA  DE PINO Y ENEBRO PERO JUNTO A UNA TESELA DE UN CULTIVO ABANDONADO, AHORA CON REGENERACION CLAREADA DE ENEBRO Y SABINA.
12,[CLAESP. RESTO DE ESPECIES=10%]
12,[PIESMAY 002-237]MEDIDO A 1.50M POR RAMAS Y PARA RESPETAR CRITERIO DEL IFN2.
12,[REGENERACION]
12,045:ABUNDANTE
12,237:ABUNDANTE
12,039:ESCASA
12,SE HA MUERTO EL PIE MENOR DE PINO.
12,[MATORRAL]
12,0119,0129,1109,2124,3155 Y ""STAELINA DUBIA"" Y ""SANTOLINA CHAMAECYPARISUS"".",18,990,"12/16/05 00:00:00","12/30/99 10:27:27","12/16/05 00:00:00","12/30/99 11:13:44",NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T",99,"12.318.A.3C","IFN3","12_318",27.7878378378378,7494.25259254604,2921.37739986457,12.0421326388889,449.17061717046,0,16.6846456692913,6.50393700787402,18.4757081417353,9.67567567567568,38.9815710611388,34.819822010407,276.447317029285,48.7655389130486,90.7628949384311,0.00796513414419557,40.6474043179111,"1997_2007",4.00757575757576,17.5151515151515,10.7613636363636,530.981817960739,25.5754789165545
"33","12_318_A_3E",12.318,25,21,NA,11.8863340277778,7.28381944444444,NA,215.743367302347,84.8826363156775,NA,21556,NA,NA,12,12,318,"A","3E",0,2003,"","2-1 ",1983,"1","5677",2005,NA,1,1,1,95,85,1,2,3,2,2,5,"","",1,1,1,1,2,2,NA,NA,"0","0","",0,NA,15,170,4,6.2,2,"2",2,"PARCELA CLASIFICADA COMO A3E EN CAMPO. 
12,PARCELA PINCHADA EN CRUCE DE COORDENADAS MEDIANTE ORTOFOTO Y G.P.S. 
12,PARCELA DESPLAZADA 16M A 300G PARA EVITAR QUE INCLUYERA PARTE DE OTRA TESELA.
12,PARCELA EN UN PINAR DE ""P.NIGRA"" Y ""P.SYLVESTRE"".
12,[CLAESP. RESTO DE ESPECIES=10%]
12,HAY ""TEUCRIUM POLIUM"" Y ""STAELINA DUBIA"".
12,LA REGENERACION ACTUA COMO MATORRAL PARA EL MODELO.",18,990,"12/16/05 00:00:00","12/30/99 11:35:42","12/16/05 00:00:00","12/30/99 13:46:56",NA,120,307,176,8,403742,0,40,403742,1,39,"T",99,"12.318.A.3E","IFN3","12_318",33.6875,8375.97097727514,3271.51827466674,19.1701534722222,300.626003618025,0,27.8617647058824,10.8823529411765,28.4940762677603,11.1875,39.0583764382983,33.2096474953618,370.863364911092,51.5529687605864,95.9508864594809,0.00796513414419557,40.6474043179111,"1997_2007",4.00757575757576,17.5151515151515,10.7613636363636,530.981817960739,25.5754789165545
"34","12_342_A_1",12.342,25,21,NA,12.5381881944444,8.13266388888889,NA,597.715230722896,247.574355920726,NA,21787,NA,NA,12,12,342,"A","1",0,1983,"1","5674",2003,"","2-2 ",2006,NA,1,1,1,95,70,1,2,3,1,2,5,"","",1,1,1,1,11,1,NA,NA,"0","0","",0,NA,20,NA,5,NA,2,"1",2,"PARCELA LOCALIZADA MEDIANTFOTOS AEREAS Y CROQUIS.
12,[CLAESP. RESTO DE ESPECIES=10%]
12,[PIES MAYORES]
12,RUMBOS Y ALTURAS COMPROBADAS.
12,[PIESMAY 006-025]BIFURCACION COMPROBADA.
12,[PIESMAY 007-025]BIFURCACION Y FORMA COMPROBADAS.
12,[PIESMAY 014-025]FORMA COMPROBADA, TIENE JUSTO 4M RECTOS DE FUSTE.
12,[PIESMAY 015-021]FORMA COMPROBADA.
12,[PIESMAY 020-025]FORMA COMPROBADA.
12,[MATORRAL]
12,HAY ""TEUCRUM POLIUM"".
12,[SELVICULTURA]
12,HAY RESTOS DE CLARAS (RAMAS Y PIES PUDRIENDOSE Y TOCONES EN DESCOMPOSICION) PERO SON ANTERIORES AL IFN2.",18,990,"01/19/06 00:00:00","12/30/99 18:51:17","01/19/06 00:00:00","12/30/99 20:25:44",NA,120,45,365,10,288980,10,30,288980,11,29,"T",99,"12.342.A.1","IFN3","12_342",26.03125,13983.5301388796,5782.62959900553,20.6708520833333,845.289586643622,0,16.5428870292887,6.84100418410042,17.6453992605087,9.1875,41.3531457477079,35.2941176470588,483.231621380979,37.4369007874546,69.6779235650569,0.102847392670484,40.6408191477673,"1997_2007",4.46969696969697,17.7651515151515,11.1174242424242,538.590908440677,25.5045739602401
"35","12_351_A_1",12.351,21,25,45,9.09254027777778,3.86380138888889,1.45430625,226.353696841807,219.2801438155,95.4929658551372,21797,NA,NA,12,12,351,"A","1",0,1983,"1","5679",2003,"","1-2 ",2006,NA,1,1,1,100,60,1,2,2,2,3,5,"","",1,1,1,1,8,1,NA,NA,"0","0","",0,NA,244,NA,1.8,NA,1,"1",1,"PARCELA LOCALIZADA MEDIANTE FOTOS AEREAS Y CROQUIS.
12,PARCELA EN UN PINAR DENSO PERO JUNTO A UN ANTIGUO PRADO AHORA INVADIDO DE PINOS JOVENES.
12,[CLAESP. RESTO DE ESPECIES=10%]
12,[PIES MAYORES]
12,A 271G Y 12.2M HAY UN PINO SILVESTRE CON 206-239MM DE DIAMETRO.
12,[RIESGOS]
12,EN EL CLARO EL MODELO CAMBIA A 01.
12,[ESPECIES PRESENTES]
12,NO HEMOS ENCONTRADO EL ""SORBUS ARIA"" EN LA PARCELA.",18,990,"02/20/06 00:00:00","12/30/99 09:57:24","02/20/06 00:00:00","12/30/99 11:15:03",NA,120,241,192,14,288995,23,17,288995,24,16,"T",99,"12.351.A.1","IFN3","12_351",27.20625,9455.04149143819,4654.75156896097,14.4106479166667,541.126806512444,0,17.4728758169935,8.60196078431373,18.4139639574821,11.0375,49.2303663942245,40.5697220307834,331.258272890352,38.9475155223035,72.4894943900201,-0.0319861586468726,40.6390180872182,"1997_2007",4.03030303030303,17.8030303030303,10.9166666666667,514.000002395023,24.573705293786
"36","12_355_A_4",12.355,25,21,NA,11.1784131944444,6.15125972222222,NA,222.816920328653,189.005336862909,NA,21802,NA,NA,12,12,355,"A","4",0,2003,"","2-1 ",1983,"2","5697",2006,NA,1,1,1,95,80,1,2,3,2,3,5,"","",1,1,1,1,7,1,NA,NA,"0","9","",0,NA,35,NA,2.5,NA,2,"3",2,"PARCELA A1 NO ENCONTRADA, A PESAR DE ESTAR CLARAMENTE EN LA ZONA DEL PINCHAZO 
12,NO HEMOS ENCONTRADO EL PIE MAYOR, Y NO COINCIDIAN LAS ESPECIES PRESENTES Y LAS OCUPACIONES.
12,PARCELA PINCHADA EN CRUCE DE COORDENADAS MEDIANTE ORTOFOTO Y GPS.
12,PARCELA DESPLAZADA 25M A 10G PARA INCLUIRLA TOTALMENTE EN LA TESELA DE PINAR.
12,[CLAESP. RESTO DE ESPECIES=10%]
12,OCUPACIONES COMPROBADAS. FUERA DE LA PARCELA, EN LA MISMA TESELA LA ENCINA TIENE MAYOR PRESENCIA.
12,A 275G Y 10.1M CORREGIDOS MEDIDOS EN EL LATERAL HAY UN PINO LARICIO CON 212-212MM DE DIAMETRO.
12,A 355G  Y 5.1M MEDIDOS AL LATERAL HAY UN PINO LARICIO CON 117-122MM DE DIAMETRO.
12,LOS ENEBROS SE ESTAN SECANDO.
12,HAY ABUNDANTE ""STAELINA DUBIA"".
12,HAN TALADO MUCHOS ENEBROS.",18,990,"03/03/06 00:00:00","12/30/99 11:19:46","03/03/06 00:00:00","12/30/99 13:00:32",NA,120,175,328,12,288973,6,34,288973,7,33,"T",99,"12.355.A.4","IFN3","12_355",32.7228260869565,8970.71531572698,4057.22025061675,17.3296729166667,411.822257191562,0,21.7829783579526,9.85187220886293,23.1470332193296,12.8516304347826,45.2273883165577,39.2742069423684,363.941108273597,38.3430684017461,71.3644915350982,0.0560013987961351,40.6306266322026,"1997_2007",4.06818181818182,17.5530303030303,10.8106060606061,537.118180632591,25.8098288472887
"37","12_438_A_1",12.438,21,25,NA,32.7127784722222,6.92869652777778,NA,1064.56973045912,293.552450591718,NA,21892,NA,NA,12,12,438,"A","1",0,1983,"2","0099",2003,"","2-4 ",2006,NA,1,1,1,95,80,1,2,3,3,2,5,"","",1,2,1,1,2,2,NA,NA,"0","0","",0,NA,186,NA,10,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES Y CROQUIS DEL IFN2.
12,PINO LARICIO NO INCLUIDO EN IFN2.
12,PIE 5 DM COMPROBADO.
12,P LARICIO A 70G Y 12.6M CON DM 23.1-21.7.
12,P SILVESTRE A 99G Y 14.4M CON DM 21.2-234.
12,PIE 22 DM COMPROBADO.
12,P SILVESTRE A 171G Y 12.0M CON DM 24.0-20.6.
12,PIES 4,15,24,27,28,30 Y 31 ESPECIE COMPROBADA.
12,PIE 46 ALTURA COMPROBADA.
12,ALGUNOS PIES TIENEN HIEDRA Y MUERDAGO.
12,ROCA CALIZA.SUELO NO REACCIONA.
12,HAY CORTAS VIEJAS.
12,",6,990,"03/09/06 00:00:00","12/30/99 09:10:15","03/09/06 00:00:00","12/30/99 10:11:19",NA,120,264,50,10,288966,16,24,288966,17,23,"T",99,"12.438.A.1","IFN3","12_438",29.38125,24913.4074363027,11726.5362070108,39.641475,1358.12218105084,0,18.3440104166667,8.634375,19.2779363035829,11.575,47.0691784614074,39.3958732184642,894.885140242835,23.44280522327,43.6319769035183,0.105180060596562,40.5868368301116,"1997_2007",6.28787878787879,18.9318181818182,12.6098484848485,505.909091201696,22.3756073173476
