"","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","FechaIni","HoraIni","FechaFin","HoraFin","Origen","PlotID0","PlotID"
"41295",40,1604,"A","1",0,"1985","M","0010","2002","","4-1",2018,1,1,1,70,40,1,3,3,2,1,4,1,2,1,1,5,2,NA,NA,0,0,NA,0,NA,317,0,1.25,0,1,1,1,"REJON LOCALIZADO POR FOTOS AEREAS, REFERENCIAS EN CROQUIS Y PIES MAYORES IFN3.
[Identificación]
[Pies Mayores] SP 021 A RUMBO 139 NO ENTRA POR DISTANCIA POR ESTAR A 25.4M
-NO SE BARRENA POR CARECER DEL PERMISO DEL PARQUE NACIONAL.
-PEDIR LLAVE OFICINA PARQUE.",2018-11-22,2000-01-01,2018-11-22,2000-01-01,40,"40.1604","40.1604.A.1"
"41300",40,1616,"A","1",0,"2002","","3-4","1985","M","0005",2019,1,1,1,100,80,1,2,2,2,1,4,1,2,1,1,8,4,NA,NA,0,0,0,0,0,210,NA,6.25,NA,2,2,2,"REjon localizado por ortofoto, gps y pies ifn3.
Las fotos ifn3 no corresponden a la parcela.
La distribucion por especie en la masa es 50% Q ilex y 50% de Q pyrenaica. 
[Identificación]

[Pies Mayores] pie n3 y 5 dn medido a 1.6m por bifurcacion.
Pie n9 dn con cinta a 1.3m 2170mm, pies bifurcados por dabajo soldados considero solo uno pie. 
Pie n19 dn con cinta 2250mm.
 045 a R 246 no entra por distancia para 225mm
Pie n21 dn con cinta 2050mm.",2019-01-25,2000-01-01,2019-01-25,2000-01-01,40,"40.1616","40.1616.A.1"
"41313",40,1632,"A","1",0,"2002","","3-4","1985","M","0007",2019,1,1,1,95,80,1,1,1,2,1,4,1,2,1,1,8,4,NA,NA,1,0,0,0,0,85,NA,5,NA,2,2,2,"Rejon localizado por ortofoto y pies ifn3.
Las fotos ifn3 son de la parcela 1644 y viceversa.
[Identificación]
[Pies Mayores]
Pies n 1-2-3-4-5-16-25-27-28 ht comprobada.
Pie n1 dn con cinta 1990mm.
Pie n 25 dn con cinta 2010mm
Pie n7 forma comprobada.",2019-03-07,2000-01-01,2019-03-07,2000-01-01,40,"40.1632","40.1632.A.1"
"41314",40,1634,"A","1",0,"1985","M","0008","2002","","4-3",2018,1,1,1,100,70,1,1,2,2,2,4,1,2,1,1,5,2,NA,NA,0,0,NA,0,NA,393,0,4,0,1,2,1,"-REJON LOCALIZADO POR FOTOS AEREAS Y PIES MAYORES IFN3.
[Pies Mayores]-PIE A 28 G Y 20.3M PA.E 42 NO ENTRAN AL CONSIDERARSE 2 PIES INDEPENDIENTES.
-PIE N15 SP CORREGIDA.
-NO SE BARRENA POR NO DISPONER DE PERMISO DEL PARQUE NACIONAL.",2018-11-28,2000-01-01,2018-11-28,2000-01-01,40,"40.1634","40.1634.A.1"
"41329",40,1656,"A","1",0,"2002","","3-4","1985","M","0007",2019,1,1,1,80,70,1,2,3,2,1,4,1,2,1,1,8,4,NA,NA,1,0,0,0,0,136,NA,8.5,NA,2,2,2,"Rejon localizado por ortofoto, fotos y pie ifn3.
[Identificación]
[Pies Mayores]
Pie n10-14-38 ht comprobada.
Pie n14 dn con cinta 2020mm.
Pie 29 dn y ht comprobado.",2019-03-14,2000-01-01,2019-03-14,2000-01-01,40,"40.1656","40.1656.A.1"
"41564",40,3093,"N","N",0,"2013","","",NA,"","",2018,1,1,2,85,85,1,1,2,1,2,4,1,2,1,1,8,1,NA,NA,1,4,0,5,3,170,0,1.25,0,1,2,1,"PARCELA DE NUEVA IMPLANTCION.
[Pies Mayores]
A 149G Y 11.8M HAY UN 21 QUE NO ENTRA POR DIAMETROS (217;224)
A 167G Y 10M HAY UN 21 QUE NO ENTRA POR DISTANCIA Y DIAMETROS (224;222)
A 237G Y 6.9M HAY UN 43 QUE NO ENTRA POR DIAMETROS (115;124)
A 244G Y 8.2M HAY UN 43 QUE NO ENTRA POR DIAMETROS (119;122)
CODIGO 311: PROCESIONARIA.
NO BARRENO EL 43 QUE RECOMIENDA EL TERMINAL POR SER BIFURCADO POR DEBAJO.",2018-12-03,2000-01-01,2018-12-03,2000-01-01,40,"40.3093","40.3093.N.N"
"41667",42,70,"A","1",0,"1985","J","0009","2000","","2-1",2019,1,1,2,100,80,1,1,3,2,2,4,1,2,1,1,7,3,NA,NA,1,4,NA,5,NA,50,NA,6,NA,1,2,2,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO, GPS, CROQUIS, FOTOS Y PIES IFN 3. SE OBSERVA ALGUNA PODA EN ALGUN PIE AISLADO Y ALGUN PIE CORTADO Y TROCEADO SIN SACAR. CAMBIO EL PIE A BARRENAR EN LA ESPECIE 43 POR PRESENTAR PODREDUMBRE EL SELECCIONADO POR EL TERMINAL.
[Pies Mayores]
PIE 1 RUMBO COMPROBADA.
PIE 1, 37, 44 ALTURA COMPROBADA.
PIE 9 Y 13 MEDIDO A 1.2 M 
PIE 9 DISTANCIA COMPROBADA.
PINO A 10.2 M Y 112 G NO ENTRA POR DIAMETRO.
PIE 13, 37 DIAMETRO COMPROBADO.",2019-05-27,2000-01-01,2019-05-27,2000-01-01,42,"42.70","42.70.A.1"
"41675",42,81,"A","4",0,"1984","K","0003","2000","","1-4",2019,1,1,2,90,60,1,2,3,2,2,4,1,2,1,1,9,3,NA,NA,1,0,NA,5,NA,25,NA,6,NA,3,2,2,"REJON NO ENCONTRADO POR CAMBIO EN LA MASA, HAY CORTAS Y VIAS DE SACA. DOY MAS OCUPACION AL REBOLLO POR HABER MUCHA REGENERACION TRAS LAS CORTAS DE PINOS.",2019-06-25,2000-01-01,2019-06-25,2000-01-01,42,"42.81","42.81.A.4"
"41676",42,82,"A","1",0,"1984","K","0004","2000","","1-4",2019,1,1,2,90,70,1,2,3,2,2,4,1,2,1,1,9,3,NA,NA,0,0,NA,5,NA,260,NA,12,NA,1,3,2,"REJON LOCALIZADO MEDIANTE ORTOFOTO, GPS, Y PIES MAYORES. CAMBIO RUMBO DE LA PRIMERA FOTO PARA MEJOR DETALLE DE LA MASA.
[Pies Mayores]
PIE 1 RUMBO COMPROBADO.
PIE 3, 15, 20, 21, 22, 23, 30, 31 DISTANCIA COMPROBADA.
PIE 5, PARAMETROS COMPROBADOS.
PIE 17, 28 ALTURA COMPROBADA.
PIE A 12.9 M Y 361 G NO ENTRA POR DIAMETRO.
PIE 23 DIAMETRO COMPROBADO.",2019-06-26,2000-01-01,2019-06-26,2000-01-01,42,"42.82","42.82.A.1"
"41677",42,83,"A","1",0,"1984","K","0004","2000","","1-4",2019,1,1,1,100,80,1,2,3,2,2,4,1,2,1,1,8,3,NA,NA,0,0,NA,5,NA,75,NA,7,NA,2,2,3,"REJON LOCALIZADO MEDIANTE ORTOFOTO, GPS, CROQUIS Y PIES IFN 3. CAMBIO EL RUMBO DE LAS FOTOS PARA MEJOR VISUALIZACION DE LA MASA.
[Pies Mayores]
PIES 6, 16, 17, 19, 20, 21, 22, 23, 24 ALTURA COMPROBADADA.
DISTANCIAS COMPROBADAS POR PENDIENTE.
PIE 16 YA NO ES CEPA POR MORIR EL OTRO PIE.
PIE 21 FORMA COMPROBADA.",2019-08-12,2000-01-01,2019-08-12,2000-01-01,42,"42.83","42.83.A.1"
"41684",42,96,"A","4",0,"1984","K","0003","2000","","1-3",2019,1,1,2,100,85,1,3,3,2,2,4,1,2,1,1,7,2,NA,NA,0,0,NA,5,NA,175,NA,6.75,NA,3,2,2,"REJON NO ENCONTRADO, PARCELA PINCHADA EN COORDENADAS GPS. PARCELA CON ENEBRO COMO SUBPISO DEL PINO Y REBOLLO.
BARRENO OTRO PINO AL SELECCIONADO POR EL TERMINAL POR ESTAR BIFURCADO POR DEBAJO.",2019-06-03,2000-01-01,2019-06-03,2000-01-01,42,"42.96","42.96.A.4"
"41724",42,151,"A","1",0,"1984","L","0003","2000","","3-1",2019,1,1,1,95,85,1,2,3,2,2,4,1,2,1,1,9,9,NA,NA,1,0,NA,0,NA,100,NA,8.5,NA,1,2,2,"REJON LOCALIZADO MEDIANTE ORTOFOTO, GPS, CROQUIS Y PIES IFN 3. EL MODELO DE COMBUSTIBLE ES UNA MEZCLA ENTRE EL MODELO 9 Y EL 8. LAS CORTAS QUE SE OBSERVAN SON ANTIGUAS.
[Pies Mayores]
PIES 1, 2, 19, 21 MEDIDOS POR ENCIMA DE 1.3 M.
PIES 1, 2, 3, 4 PARAMETROS COMPROBADOS.
PIE 6, 7 RUMBO COMPROBADO.
DISTANCIAS COMPROBADAS POR PENDIENTE.
PIE 14, 25, 26, 32, 34, 36 ALTURA COMPROBADA.
PINO A 11.2 M Y 134 G NO ENTRA POR DIAMETRO.",2019-08-19,2000-01-01,2019-08-19,2000-01-01,42,"42.151","42.151.A.1"
"41725",42,152,"A","1",0,"1984","L","0004","2000","","3-1",2019,1,1,2,80,60,1,2,4,2,2,4,1,2,1,1,8,1,NA,NA,0,0,NA,5,NA,130,NA,9.5,NA,1,2,2,"REJON LOCALIZADO MEDIANTE ORTOFOTO, GPS, CROQUIS Y PIES IFN 3. EN LA MASA HAY PINOS MARCADOS PARA CORTAR.
[Pies Mayores]
PINOS A 63 G Y 15.1 M, 304 G Y 17.4 M (BIFURCADO > 1.3 M) NO ENTRAN POR DISTANCIA.
PIE 4, 7 ALTURA COMPROBADA.
DISTANCIAS COMPROBADAS.",2019-08-21,2000-01-01,2019-08-21,2000-01-01,42,"42.152","42.152.A.1"
"41742",42,179,"A","4",0,"2000","","4-4","1984","M","0012",2019,1,1,1,90,75,1,1,4,2,2,4,1,2,1,1,6,1,NA,NA,0,0,0,0,0,90,NA,10.5,NA,3,2,3,"[Pies Mayores]parcela no encontrada por falta de referencias en una zona muy igual y dificil de andar.no dejo ocupacion para resto de especies.edad de los pinos segun ifn3.comprobado rebollo a barrenar.",2019-03-12,2000-01-01,2019-03-12,2000-01-01,42,"42.179","42.179.A.4"
"41799",42,265,"A","1",0,"1984","J","0012","2000","","2-2",2019,1,1,1,100,90,1,3,2,1,2,4,1,2,1,1,5,4,NA,NA,0,0,0,0,0,320,NA,4.25,NA,2,2,3,"[Pies Mayores] PINO A 90 GRADOS NO ENTRA JOR DIAMETRO  PINO A 250 GRADOS NO ENTRA POR DISTANCIA  N15 DIAMETRO COMPROBADA DENDROMETRIA HECHA POR EL AUXILIAR ",2019-06-28,2000-01-01,2019-06-28,2000-01-01,42,"42.265","42.265.A.1"
"41808",42,277,"A","1",0,"2000","","2-4","1984","K","0013",2019,1,1,1,85,70,1,1,3,1,2,4,1,2,1,1,7,5,NA,NA,0,0,0,0,0,220,NA,3,NA,1,2,2,"REJON LOCALIZADO POR ORTOFOTO, FOTOS PARCELA Y POR PIES IFN3
[Identificación]

[Pies Mayores]
PIE A RUMBO 104 NO ENTRA POR DN PARA 225MM
PIE N 9 DN Y HT COMPROBADO",2019-06-28,2000-01-01,2019-06-28,2000-01-01,42,"42.277","42.277.A.1"
"41819",42,291,"A","1",0,"2000","","2-4","1984","K","0013",2019,1,1,2,100,95,1,2,3,2,2,4,1,2,1,1,7,3,NA,NA,1,4,0,0,0,250,NA,10,NA,2,2,2,"CENTRO DE PARCELA LOCALIZADO POR ORTOFOTO Y PIES IFN3.
[Identificación]
[Pies Mayores]
PIE A R 29 NO ENTRA POR DN PARA 125MM
[Matorral] ",2019-08-01,2000-01-01,2019-08-01,2000-01-01,42,"42.291","42.291.A.1"
"41820",42,293,"A","1",0,"2000","","2-3","1985","K","0008",2019,1,1,1,95,90,1,3,2,2,2,4,1,2,1,1,7,5,NA,NA,1,0,0,0,0,20,NA,7.25,NA,2,2,3,"Rejon localizado por ortofoto, gps y por pies ifn3.
[Identificación]

[Pies Mayores]
Pie n3, 7, 9, 11, 12, 13, 15, 18, 19 ht comprobada.
Pie a R 151 no entra por dn para 425mm
Pie n15 y 17 no es maderable por estar muy torcido y se corrige forma anotada.
Pie n16 entra por distancia lateral.
Pie R 352 no entra por dn para 125m
Pie n19 dn con cinta 2280mm
Hay fresas
[Localización]
Se barrena otro pie por estar podridos los dos selecionados anteriores a este",2019-05-30,2000-01-01,2019-05-30,2000-01-01,42,"42.293","42.293.A.1"
"41823",42,296,"A","1",0,"2000","","2-3","1985","K","0010",2019,1,1,1,97,85,1,1,2,2,1,4,1,2,1,1,7,6,NA,NA,1,0,0,0,0,290,NA,7.25,NA,1,2,3,"[Pies Mayores]N6 DMS COMP.N15 ALTURA COMP.N17ALTURA COMP.N20 ALTURA COMP.N21 ALTURA COMP.N26 ALTURA COMP.",2019-07-01,2000-01-01,2019-07-01,2000-01-01,42,"42.296","42.296.A.1"
"41845",42,342,"A","1",0,"2000","","4-2","1985","L","0013",2019,1,1,1,100,90,1,1,3,2,1,4,1,2,1,1,7,6,NA,NA,0,0,0,0,0,10,NA,11.25,NA,1,3,3,"[Pies Mayores]N4 MEDIDO A 1.20MTS.N7 ALTURA COMP.N9 MEDIDO A 1.40MTS.N10 MEDIDO A 1.05MTS.N13 MEDIDO A 1.40MTS.PINO A 241G NO ENTRA POR DM.N18 ALTURA COMP.N27 Y N28 ALTURAS COMP.N30 ALTURA COMPROBADA 
[PiesMay 25-43]
[PiesMay 3-21]
[PiesMay 23-21]ALTURAS COMP.",2019-07-19,2000-01-01,2019-07-19,2000-01-01,42,"42.342","42.342.A.1"
"41851",42,349,"A","1",0,"1985","L","0010","2019","","",2019,1,1,1,100,90,1,1,1,2,2,4,1,2,1,1,4,4,NA,NA,0,0,0,0,0,25,NA,7.25,NA,1,2,2,"[Identificación] PARCELA LOCALIZADA POR FOTOGRAFIA AEREA Y PIES MAYORES IFN3.
PARCELA SITUADA EN UN ROBLEDAL MEZCLADO CON PINO SILVESTRE.
[Selvicultura] CORTAS ANTIGUAS QUE NO TENGO EN CUENTA.
[Pies Mayores] PIES 3, 24 ALTURAS COMPROBADAS.
PIE 33 DIST. LATERAL CINTA 4.98 MT.
PIE 34 PAE COMPROBADO, SE BIFURCA A 5.8 MT DE ALTURA.

021 A 1 GR Y 11.9 MT NO POR DM 219-218.
043 A 4 GR Y 13.8 MT NO POR DM 218-217.
043 A 15 GR Y 10.2 MT NO POR DIST. NI DM 112-108.
043 A 115 GR Y 8.8 MT NO POR DM 124-114.
043 A 154 GR Y 5.6 MT NO POR DM 104-111.
021 A 287 GR Y 9.8 MT NO POR DM 113-102.
043 A 372 GR Y 14.1 MT CON DM 203-179.
043 A 377 GR Y 5.2 MT NO POR DIST. NI DM 75-73.
043 A 397 GR Y 8.6 MT NO POR DM 113-119.
043 A 398 GRY 6.7 MT NO POR DM 109-110.",2019-05-21,2000-01-01,2019-05-21,2000-01-01,42,"42.349","42.349.A.1"
"41869",42,376,"A","1",0,"1985","L","0013","2019","","",2019,1,1,1,90,80,1,2,3,2,2,4,1,2,1,1,9,4,NA,NA,1,0,0,0,0,20,NA,3,NA,1,2,1,"[Identificación] PARCELA LOCALIZADA POR PIES MAYORES IFN3.
PARCELA SITUADA EN N BOSQUE  MIXTO DE SILVESTRE Y REBOLLO.
[Pies Mayores]PIES 3, 21 DIAMETROS COMPROBADOS..
PIES 16, 21, 23, 26, 33, 34, 37, 39, 44, 46, 47, 50 Y 57 ALTURAS COMPROBADAS.
PIES 2 Y 5 PAE COMPROBADO.
PIE 9 DIAMETROS Y RUMBO COMPROBADOS.
PIE 15 DISTANCIA LATERAL CINTA 9.99 MT
PIES 15, 16, 23, 33, 37, 38 Y 45 FORMAS COMPROBADAS.
PIES 62 Y 63 BIF. POR DEBAJO COMPROBADO.
PIE 63 IFN3 (999IFN4) DISTANCIA LATERAL CINTA 10.19 MT Y PENDIENTE 2.75.
043 A 29 GR Y 5.1 MT NO POR DIST. NI DM 73-71.
043 A 75 GR Y 7.9 MT NO POR DM 124-121.
043 A 180 GR Y 7.5 MT NO POR DM 106-102.
021 A 247 GRY 16.9 MT NO POR DM 401-424.
043 A 224 GR Y 5.08 MT LATERAL CINTA, NO POR DIST. DM 85-104. PENDIENTE 1.25
043 A 257 GR Y 2.9 MT NO POR DM 74-72.
021 A 285 GR Y 6.4 MT NO POR DM 114-115.
043 A 355 GR Y 7.7 MT NO POR DM 116-116.
021 MUERTO EN PIE A 364 GR Y 11.4 MT ON DM 242-238.
021 A 375 GR Y 6.2 MT NO POR DM 110-101.",2019-04-26,2000-01-01,2019-04-26,2000-01-01,42,"42.376","42.376.A.1"
"41920",42,441,"A","1",0,"1985","M","0005","2000","","3-4",2019,1,1,1,100,80,1,2,1,2,2,4,1,2,1,1,6,2,NA,NA,1,0,0,0,0,206,NA,1,NA,1,1,1,"[Identificación] PARCELA LOCALIZADA POR FOTOGRAFIA AEREA Y PIES MAYORES IFN3.
[ClaEsp. Resto de especies=10%]
[Regeneración] FUERA DE 5 MT HAY REGENERACION DE ENEBRO DE LA CATEGORIA 2.
[Pies Mayores] PIES 5 ALTURAS OMPROBADAS.
PIE 7 FORMA COMPROBADA.
PIE 11 PAE COMPROBADO. BIF. POR DEBAJO.
021 A 207 GR Y 15.3 MT NO POR DIST. DM 373-372.
021 A 209 GR Y 24.2 MT NO POR DM 407-406.
043 A 261 GR Y 18 MT NO POR DM 415-412.
043 A 295 GR Y 24.1 MT NO POR DM 395-382.
043 A 302 GR Y 16.7 MT NO POR DM 390-391.
043 A 321 GR Y 20.5 MT NO POR DM 402-397.
021 A 346 GR Y 13 MT NO POR DM 202-202.
021 A 366 GR Y 22.2 MT ESTA BIF. POR DEBAJO Y TENIENDO UN DIAMETRO INFERIOR A 425 MM.
021 A 367 GR Y 15.07 MT, ATERAL CINTA, NO POR DIST. PENDIENTE 1.5 Y DM 286-286.
021 A 370 GR Y 16.1 MT NO POR DM 370-392.",2019-08-22,2000-01-01,2019-08-22,2000-01-01,42,"42.441","42.441.A.1"
"41989",42,544,"A","1",0,"2000","","1-1","1984","J","0003",2019,1,1,1,90,60,1,1,4,2,2,4,1,2,1,1,6,3,NA,NA,0,0,0,0,0,270,NA,13,NA,3,3,3,"REJON LOCALIZADO POR ORTOFOTO, FOTOS PARCELA Y CROQUIS IFN3
LAS FTOS PARCELA ESTAN EN P562, Y VICEVERSA
[Identificación]

[Pies Mayores]
PIE N3 DN A 1.1M
[Fisiografía] COMPROBADA
[Coor. gps]COORDENADAS COGIDAS CON TF Y GPS DE RELOJ POR NO TENER BATERIA EL GPS",2019-08-01,2000-01-01,2019-08-01,2000-01-01,42,"42.544","42.544.A.1"
"41991",42,547,"A","1",0,"2013","","1-1","1984","J","0004",2019,1,1,1,90,85,1,1,3,2,2,4,1,2,1,1,8,2,NA,NA,0,0,NA,0,NA,290,NA,5.5,NA,2,2,2,"[Identificación] Parcela localizada mediante fotos, GPS, croquis y pies del IFN3.
[Pies Mayores] Pie 22 altura comprobada.",2019-08-29,2000-01-01,2019-08-29,2000-01-01,42,"42.547","42.547.A.1"
"41992",42,549,"A","1",0,"2000","","1-2","1984","J","0005",2019,1,1,2,90,55,1,2,3,2,2,4,1,2,1,1,5,4,NA,NA,1,0,NA,0,NA,280,0,5,0,2,2,2,"[Identificación]Parcela localizada mediante fotos, coordenadas GPS y croquis.",2019-06-04,2000-01-01,2019-06-05,2000-01-01,42,"42.549","42.549.A.1"
"42021",42,585,"A","1",0,"1985","K","0007","2000","","2-3",2019,1,1,2,90,80,1,1,3,1,1,4,1,2,1,1,5,2,NA,NA,1,4,0,5,0,260,NA,4.5,NA,3,2,1,"[ClaEsp. Resto de especies=10%]
[Pies Mayores]
PIES 4-5-6-17-22 FORMA COMPROBADA 
PIE 34 MEDIDO A 1.10M
PARCELA LEVANTADA CON LLUVIA ",2019-06-21,2000-01-01,2019-06-21,2000-01-01,42,"42.585","42.585.A.1"
"42023",42,587,"A","1",0,"2000","","2-3","1984","K","0008",2019,1,1,2,95,90,1,1,3,2,2,4,1,2,1,1,5,2,NA,NA,1,4,0,5,0,205,NA,3.5,NA,2,2,2,"[Identificación]parcela localizada con gps y pies ifn3.
[ClaEsp]ocupaciones comprobadas.
[Pies Mayores]
21-r.40 a 14m no por diametro.
43-r.113 no por distancia lateral a mas de 10m.
21-r.135 no por distancia lateral justo a mas de 15m, ni por diametro.
21-r.180 no por distancia a mas de 15m.
21-r.254 a 10.5m no por diametro.
21-r.258 a 13.8m no por diametro.
21-r.300 a 13.9m no por diametro.
21-r.344 a 14.2m no por diametro, medido a 1.25m por verticilo.
[PiesMay 3-21]diametro comprobado.
[PiesMay 15-21]diametros comporbados.
[PiesMay 17-21]bifulcado por encima de 6m.
[PiesMay 20-43]medido a 1.25m por abultamiento.
[PiesMay 21-21]diametros comprobados.
[PiesMay 25-43]diametros comprobados, medido a 1.40m por rama.
[PiesMay 27-21]medido a 1.20m por abultamiento.
[PiesMay 28-21]diametros y parametro especial comprobados.
rumbos comprobados.
Edad: de la especie 43 no se barrenan los primeros pies ofrecidos por el terminal por ser bifulcados por debajo. especie 21 edad estimada por referencia ifn3.",2019-07-11,2000-01-01,2019-07-11,2000-01-01,42,"42.587","42.587.A.1"
"42051",42,626,"A","1",0,"2000","","1-3","1985","K","0002",2019,1,1,1,95,90,1,2,2,1,3,4,1,2,1,1,4,3,NA,NA,1,0,0,0,0,230,NA,1.25,NA,2,2,1,"REJON LOCALIZADO MEDIANTE ORTOFOTO Y PIE IFN3. SE OBSERVAN ALGUNAS CORTAS ANTIGUAS. LAS FOTOS NO CONCUERDAN CON LA PARCELA.
[Pies Mayores]
043 A 11G Y 5.1M SE VA POR DISTANCIA. PIE 009 IFN4 FORMA COMPROBADA.",2019-06-10,2000-01-01,2019-06-10,2000-01-01,42,"42.626","42.626.A.1"
"42062",42,642,"A","1",0,"1985","L","0002","2000","","3-1",2019,1,1,1,90,80,1,1,1,2,2,4,1,2,1,1,5,3,NA,NA,1,0,0,0,0,70,NA,3.5,NA,2,2,1,"REJON LOCALIZADO MEDIANTE ORTOFOTO Y PIES IFN3. PARCELA LOCALIZADA POR AUXILIAR PEDRO PRIETO FLORES. EL REBOLLO FORMA SUBPISO; ESTA GANANDO OCUPACION. SE OBSERVAN CORTAS ANTIGUAS. CAMBIO PIE A BARRENAR POR EL TERMINAL AL NO CUMPLIR NORMAS DE BARRENADO.
[Pies Mayores]
PIES 001,013,017,021,030 IFN4 ALTURAS COMPROBADAS. 021 A 28G Y 11.1M SE VA POR DIAMETRO. 021 A 92G Y 5M SE VA POR DISTANCIA( COMPROBADO AL LATERAL). PIE 010 IFN4 BIFURCA A MAS DE 6M. 021 A 96G Y 14.1M SE VA POR DIAMETRO. PIES 015,018 CALIDADES Y AGENTES COMPROBADOS. 021 A 360G Y 9.9M SEVAPOR DISTANCIA( COMPROBADO AL LATERAL). 043 A 391G Y 7.3M SE VA POR DIAMETRO.",2019-06-14,2000-01-01,2019-06-14,2000-01-01,42,"42.642","42.642.A.1"
"42063",42,646,"A","1",0,"1985","L","004","2000","","3-1",2019,1,1,2,90,60,1,1,4,1,1,4,1,2,1,1,5,1,NA,NA,1,0,0,0,0,35,NA,11.5,NA,1,3,2,"REJON LOCALIZADO MEDIANTE ORTOFOTO Y PIES IFN3. PARCELA LOCALIZADA POR AUXILIAR PEDRO PRIETO FLORES. SE OBSERVAN CORTAS ANTIGUAS. LEVANTAMIETO DIFICIL DEBIDO A LA DIFICULTAD DE MOVILIDAD EN LA PARCELA. PUEDE HABER ERRORES EN DISTANCIAS ,ALTURAS Y GRADOS POR LA DIFICULTAD DE LA ""MEDICION"" 
[Pies Mayores] 
PIES 001,009 IFN4 DIST. CORREGIDAS POR PENDIENTE, CALIDAD Y AGENTE COMPROBADOS. PIE 002 IFN4 CALIDAD Y AGENTE COMPROBADOS. 021 A 110G Y 10M SE VA POR DISTANCIA( COMPROBADO AL LATERAL). PIES 003,004 IFN4 PAE COMPROBADOS. PIE 007 IFN4 DIST. CORREGIDA POR PENDIETE, DIAMETROS COMPROBADOS. PIES 011,013 IFN4 DIST. CORREGIDAS POR PENDIENTE, ALTURAS COMPROBADAS. PIE 015 IFN4 DIST. CORREGIDA POR PENDIENTE, CALIDAD, ALTURA Y AGENTE COMPROBADOS. 021 A 280G Y 11.5M SE VA POR DIAMETRO.",2019-06-13,2000-01-01,2019-06-13,2000-01-01,42,"42.646","42.646.A.1"
"42067",42,652,"A","1",0,"2000","","3-2","1985","L","0008",2019,1,1,1,100,80,1,1,2,2,2,4,1,2,1,1,8,2,NA,NA,0,0,NA,0,NA,65,NA,4,NA,1,2,3,"PARCELA LOCALIZADA POR ORTOFOTO-CROQUIS Y PIES IFN 3.
NO DEJO OCUPACION AL RESTO DE ESPECIES.
[Selvicultura]LAS TERRAZAS YA NO SE APRECIAN.
NO SE BARRENA PIE SUGERIDO 043 POR NO TENER DIAMETRO SUFICIENTE.
TOCONES DE CORTAS MUY ANTIGUAS.",2019-05-22,2000-01-01,2019-05-22,2000-01-01,42,"42.652","42.652.A.1"
"42068",42,653,"A","1",0,"1985","L","0010","2000","","4-1",2019,1,1,2,90,80,1,2,3,2,2,4,1,2,1,1,8,3,NA,NA,0,0,NA,0,NA,250,NA,2.75,NA,1,2,2,"PARCELA LOCALIZADA POR ORTOFOTO-CROQUIS Y PIES IFN 3.
[Matorral]122 RHAMNUS SAXATILIS.
PIES MENORES DE REGENERACION MUERTOS.
RUMBO FOTOS COMPROBADO.
[Pies Mayores]A 28 G UN 021 NO POR DISTANCIA 10.1 M AL LATERAL.
A 95 G UN 021 NO POR DISTANCIA 10.1 M AL LATERAL.
A 175 G Y 14.2 M UN 021 NO POR DIAMETRO 224-218.
A 202 G Y 12.2 M UN 021 NO POR DIAMETRO 223-126.",2019-05-29,2000-01-01,2019-05-29,2000-01-01,42,"42.653","42.653.A.1"
"42075",42,668,"A","1",0,"1985","L","0003","2000","","3-1",2019,1,1,1,100,95,1,2,2,2,2,4,1,2,1,1,5,5,NA,NA,1,0,0,0,0,136,NA,4,NA,2,2,2,"Rejon localizado por ortofoto, desplazamiento por tocar tesela en ifn3 y pies ifn3.
[Pies Mayores]
Pie n3 ht comprobada
Pies a R 238 y 19, no entran por dn para 225mm.",2019-04-23,2000-01-01,2019-04-23,2000-01-01,42,"42.668","42.668.A.1"
"42080",42,674,"A","4",0,"1985","L","0006","2000","","3-2",2019,1,1,1,90,90,1,1,2,1,2,4,1,2,1,1,8,2,NA,NA,1,0,0,0,0,20,NA,2.75,NA,2,1,1,"LEVANTO PARCELA A4 POR NO ESTAR EN EJE DE COORDENADAS NI ALREDEDORES, CROQUIS PRACTICAMENTE SIN REFERENCIA. LEVANTO PARCELA EN CRUCE DE COORDENADS. SE OBSERVAN CORTAS ANTIGUAS. HAY ACEBO EN LOS ALREDEDORES.
[Pies Mayores]
021 A 183G Y 15.2M SE VA POR DISTANCIA (
COMPROBADO AL LATERAL). 021 A 196G Y 12.5M SE VA POR DIAMETRO. PIES 020,025 IFN4 BIFURCAN A MAS DE 6M.",2019-01-14,2000-01-01,2019-01-14,2000-01-01,42,"42.674","42.674.A.4"
