"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"116","16_815_A_4",16.815,21,26,25,15.4039951388889,13.972275,3.17530069444444,459.78094670992,183.912378683968,123.787177960363,30038,NA,NA,16,16,815,"A","4",0,1998,"","3-1",1985,"L","0003",2003,224,1,1,1,90,70,1,2,3,1,2,4,"07/24/03 00:00:00","12/30/99 11:30:00",1,2,1,1,7,2,NA,NA,"4","0","",0,NA,70,0,10,0,3,"2",2,"NO HE ENCONTRADO EL REJON DEL IFN2 POR     FALTA DE REFERENCIAS Y CONSIDERO QUE   LA   PARCELA FUE MAL PINCHADA EN EL   IFN2.NO  DEJO OCUPACION PARA OTRAS   ESPECIES.ARBOL N5 ENTRA POR  PENDIENTE Y HA SIDO MEDIDO CON CINTA. LOS RESTOS DE LAS CORTAS  ESTAN ESPARCIDOS POR LA MASA.",8,5,"07/24/03 00:00:00","12/30/99 10:34:59","07/24/03 00:00:00","12/30/99 11:35:25",60,219,93,150,10,353425,16,25,353425,15,26,"D",4,"16.815.A.4","IFN3","16_815",35.29375,16577.9325501031,8424.60165433099,32.5515708333333,767.480503354251,0,21.6004608294931,10.9769585253456,23.2384607904188,15.5,50.818168241845,43.9171241367098,682.553108653864,23.2881304931877,43.3440947927285,-1.78935004418817,40.2294147090325,"1997_2007",3.32575757575758,16.3712121212121,9.84848484848485,585.990907322277,29.5232060177636
"121","16_831_A_1",16.831,21,26,25,21.3949612777778,8.67553763888889,0.784996,584.699893154492,162.26730642347,5.09295817894065,30057,NA,NA,16,16,831,"A","1",0,1985,"M","0005",1998,"","3-4",2003,224,1,1,1,95,75,1,2,3,2,2,4,"07/21/03 00:00:00","12/30/99 11:22:00",1,2,1,1,7,3,NA,NA,"4","0","",0,NA,275,0,6.8,0,1,"2",2,"REJON ENCONTRADO POR PIES DEL IFN2. ARBOL N3,15,19 ENTRA POR     PENDIENTE.ARBOL N9 DIAMETROS COMPROBADOS. ARBOL N23 ALTURA  CORRECTA. EN LOS ALREDEDORES DE LA  PARCELA HAY QUERCUS PETREA.",8,5,"07/21/03 00:00:00","12/30/99 10:19:07","07/21/03 00:00:00","12/30/99 11:26:39",68,219,78,310,10,353425,28,13,353425,27,14,"D",4,"16.831.A.1","IFN3","16_831",40.9469273743017,15288.3177301121,8607.6652066518,30.8554949166667,752.060157756903,0,20.3285835214447,11.4454477050414,22.8557263164282,15.7039106145251,56.3022391253554,38.3518657480046,651.247225161381,23.2201967150298,43.2176557846267,-1.76650081463614,40.1931379619634,"1997_2007",2.87878787878788,15.7575757575758,9.31818181818182,620.727271101691,32.1317646217346
"124","16_839_A_1",16.839,26,21,NA,21.0226455277778,11.6920191111111,NA,307.133672402226,100.161510852499,NA,30065,NA,NA,16,16,839,"A","1",0,1985,"M","0005",1998,"","3-4",2003,224,1,1,1,100,70,1,2,2,1,2,4,"07/23/03 00:00:00","12/30/99 11:00:00",1,2,1,1,7,3,NA,NA,"0","0","",0,NA,345,0,10,0,1,"2",2,"REJON ENCONTRADO POR PIES DEL IFN2. NO DEJO OCUPACION PARA OTRAS ESPECIES. ARBOL N11,12,16 DIAMETROS MEDIDOS CON CINTA SU PERIMETRO. ARBOL N15   ENTRA POR  PENDIENTE. ARBOL N21   DISTANCIA CORRECTA.",8,5,"07/23/03 00:00:00","12/30/99 09:54:09","07/23/03 00:00:00","12/30/99 11:04:27",70,219,237,385,11,353425,20,21,353425,19,22,"D",4,"16.839.A.1","IFN3","16_839",48.8293532338308,11085.3256987292,4822.60698227522,32.7146646388889,407.295183254726,0,27.2169329628343,11.8405696422369,31.9794992158067,17.7412935323383,43.5044229943381,36.333255219212,604.692486273017,27.9293019648984,51.9822882397285,-1.75492054029343,40.1840050839551,"1997_2007",2.87878787878788,15.7575757575758,9.31818181818182,620.727271101691,32.1317646217346
"125","16_845_A_1",16.845,26,21,NA,18.8727400277778,13.8411169166667,NA,506.041983501964,188.156510499752,NA,30072,NA,NA,16,16,845,"A","1",0,1985,"M","0006",1998,"","3-4",2003,224,1,1,1,90,80,1,2,3,1,2,4,"07/22/03 00:00:00","12/30/99 12:44:00",1,2,1,1,7,3,NA,NA,"0","0","",0,NA,240,0,9.8,0,1,"2",2,"REJON ENCONTRADO POR PIES DEL IFN2. NO DEJO OCUPACION PARA OTRAS ESPECIES.PIE 1 FORMA CORRECTA. A 100 GRS HAY UN PIE QUE NO ENTRA POR FALTA DE DIAMETROS. MATORRAL (0109)   LAVANDULA VIRIDIS.EN LOS ALREDEDORES SE  HAN REALIZADO CORTAS.",8,5,"07/22/03 00:00:00","12/30/99 11:35:01","07/22/03 00:00:00","12/30/99 12:48:32",74,219,153,355,10,353425,22,19,353425,21,20,"D",4,"16.845.A.1","IFN3","16_845",44.927868852459,14809.5018522084,7911.55685333299,32.7138569444444,694.198494001716,0,21.3332382310984,11.3966782147952,24.4950934602722,18.7650273224044,53.4221672834541,41.7670096572527,671.833893831692,20.2259516774763,37.6447378220473,-1.74334337061995,40.1748710804365,"1997_2007",3.34090909090909,16.5151515151515,9.9280303030303,569.736361709508,28.5896976793975
"156","17_480_A_1",17.48,26,21,NA,10.5786055555556,5.41681875,NA,205.133037762887,222.816920328653,NA,32764,NA,NA,17,17,480,"A","1",0,1986,"J","1767",1997,"","2-2",2001,NA,1,1,2,90,65,1,2,1,3,1,5,"05/18/01 00:00:00","12/30/99 14:53:00",1,1,1,1,5,7,NA,NA,"0","0","",0,NA,200,0,13,0,2,"2",2,"ET10.
SE DEJA UN 1O POR CIENTO PARA EL RESTO  DE LAS ESPECIES.
LOS PIES 2 Y 12 ENTRAN POR CORRECCION  DE PENDIENTE.
HAY TERRAZAS ANTIGUAS.
EN LOS ALREDEDORES HAY ARCE Y OLMO.",10,47,"05/18/01 00:00:00","12/30/99 13:53:16","05/18/01 00:00:00","12/30/99 15:25:14",92,39,70,362,10,NA,NA,NA,NA,NA,NA,"D",6,"17.480.A.1","IFN3","17_480",28.6,9043.00702765583,5666.6233293741,15.9954243055556,427.949958091541,0,21.1309917355372,13.2413223140496,21.815061803433,14.45,62.6630424154722,50.5244755244755,343.877192851968,33.4530453143539,62.2631330426009,2.45388226701906,42.3241940195009,"1997_2007",7.11363636363636,16.030303030303,11.5719696969697,773.963634490967,35.8782088684136
"196","18_1220_A_1",18.122,21,26,25,27.7499138888889,18.6597993055556,4.215875,916.025116906686,604.788783749202,286.478897565412,6885,481962,4112999,18,18,1220,"A","1",0,1985,"j","0016",2002,"","2-2 ",2007,NA,1,1,2,95,90,1,2,1,2,2,4,"","",1,2,1,1,8,2,NA,NA,"0","4","",4,NA,360,NA,2.8,NA,3,"2",2,"PARCELA LOCALIZADA POR LOS PIES DEL IFN2.
18,OCUPACIONES COMPROBADAS.
18,A 13.2M Y 105G NO ENTRA 021 POR DIAMETRO.
18,A 135G. Y 14.7M NO ENTRA 021 POR DIAMETRO.
18,A 174G. Y 11.8M NO ENTRA 021 POR DIAMETRO.
18,A 227G. Y 12.3M NO ENTRA 021 POR DIAMETRO.
18,A 291G. Y 5.3M NO ENTRA 021 POR DIAMETRO.
18,HAY ROSA FUERA DE 10M.
18,NO HAY MANIFESTACIONES EROSIVAS.
18,EL TRATAMIENTO SELVICOLA CONSISTE EN LA PODA BAJA.
18,EL SUELO ESTA ACABALLONADO ( TRACCION ANIMAL) DE LA PLANTACION.
18,HAY UNA CLARA ANTIGUA( YA ESTABA EN EL IFN2).
18,PRESENCIA DE GANADO VACUNO.",98,99,"08/01/07 00:00:00","12/30/99 10:47:59","08/01/07 00:00:00","12/30/99 12:48:15",NA,896,380,170,10,1,55,55,1,56,56,"T",NA,"18.1220.A.1","IFN3","18_1220",26.18125,33193.8854477227,19292.7622015996,50.6255881944444,1807.2927982213,0,18.3666340508806,10.6749510763209,18.8853849361846,11.9375,58.1214339369336,45.5956075435665,1152.1705744487,19.7048147545456,36.6747927165738,-2.6359394053393,37.9193610031579,"1997_2007",4.81060606060606,18.6060606060606,11.7083333333333,493.100001243028,22.7147793278938
"200","18_1321_A_3C",18.1321,21,26,25,15.07101875,9.22125347222222,0.92910625,682.597867038573,226.353696841807,63.6619772367581,7861,501936,4111940,18,18,1321,"A","3C",0,1985,"j","0010",2002,"","2-1 ",2007,NA,1,1,1,95,80,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,180,NA,9.2,NA,2,"2",2,"PARCELA LOCALIZADA POR LOS PIES DEL IFN2.
18,[CLAESP. RESTO DE ESPECIES=10%].
18,CLASIFICADA COMO A3C POR ESTAR EL EJE DE COORD. EN DISTINTA TESELA, CAMBIO DE MASA CONSIDERABLE (NO HAY P. SILVESTRE).
18,OCUPACIONES COMPROBADAS (ABUNDANCIA DE P. SILVESTRE).
18,PIES ENTRAN POR PENDIENTE: 011, 025 Y 032.
18,A 219G Y 14.5M NO 026 POR DIAM.
18,A 292G Y 7.5M NO 021 POR DIAM.
18,A 336G Y 11.0M NO 026 POR DIAM.
18,REGENERACION: 045 2 UN 1 Y 1 UN 3.
18,MODELO COMBUSTIBLE 05, EN ALGUNAS ZONAS MAS DENSAS TAMBIEN EL 08, COMPUESTO POR: 0117-15-3, 0116-5-10, 0119-5-20 Y 0129-5-10.
18,ZONA DE CARCAVAS EN V.
18,HAY RESTOS DE UN CLAREO ANTIGUO (MUY POCOS INDIVIDUOS CORTADOS). PIES PODADOS.
18,EL SUELO ESTARIA ACABALLONADOS; EN LA ACTUALIDAD ESTA PERDIDO.
18,HAY RASTROS DE ZORRO (EXCREMENTOS).
18,GPS: 0501936-4119940-1511M Y P:5.4M.
18,",98,99,"08/08/07 00:00:00","12/30/99 16:03:30","08/08/07 00:00:00","12/30/99 16:35:16",NA,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T",NA,"18.1321.A.3C","IFN3","18_1321",25.39375,17205.8872200135,7716.1853187464,25.2213784722222,972.613541117138,0,17.6903636363636,7.93345454545454,18.1706018812606,9.65,44.8461925855885,38.0014767413241,582.819864053643,33.2278721526564,61.8440385657708,-2.97747760646189,37.1537855508256,"1997_2007",4.37121212121212,17.7651515151515,11.0681818181818,555.581816749139,26.3706579686754
"202","18_1343_A_4C",18.1343,26,21,45,14.8229111111111,5.56713125,0.837225,427.949958091541,509.295817894065,31.8309886183791,7289,491000,4110000,18,18,1343,"A","4C",0,1985,"j","0005",2002,"","1-2 ",2007,NA,1,1,2,90,90,1,2,3,2,2,4,"","",1,2,1,1,5,2,NA,NA,"4","4","",4,NA,340,NA,5.2,NA,3,"2",2,"PARCELA CLASIFICADA COMO 4AC POR NO TENER PIES EN EL IFN2 ( REJON EN UN CLARO DE LA MASA) , ESTAR EL EJE DE COORD. EN LA MISMA TESELA Y SER INCORPORACIONES LOGICAS LOS MEDIDOS EN EL IFN3.
18,OCUPACIONES COMPROBADAS.
18,A 14.2M Y 001G. NO ENTRA 026 POR DIAMETRO.
18,A 13.0M Y 26G. NO ENTRA 026 POR DIAMETRO.
18,A 6.1M Y 200G. NO ENTRA 021 POR DIAMETRO.
18,A 7.4M Y 214 NO ENTRA 021 POR DIAMETRO.
18,A 9.0M Y 225G. NO ENTRA 021 POR DIAMETRO (MUY JUSTO).
18,A 5.5M Y 284G NO ENTRA 021 POR DIAMETRO.
18,HAY RUBIA PEREGRINA.
18,FUERA DE 10M HAY CYTISUS SCOPARIUS.
18,MOD. DE COMBUSTIBLE CORRECTO AL NO ESTAR LA MASA MUY CERRADA.
18,EL TRATAMIENTO SELVICOLA CONSISTE EN LA ENTRESACA DE LA MASA DE ENCINAS.PODA DE ENCINAS.
18,LOS PINOS NO TIENEN NINGUN TRATAMIENTO, SE OBSERVAN ACABALLONADOS DE LA PLANTACION.
18,NO HAY MENIFESTACIONES EROSIVAS.",98,99,"06/07/07 00:00:00","12/30/99 13:47:49","06/07/07 00:00:00","12/30/99 15:19:49",NA,896,255,105,10,111111,43,43,111111,44,44,"T",NA,"18.1343.A.4C","IFN3","18_1343",25.89375,15251.8181964963,5540.36040785453,21.2272673611111,969.076764603985,0,15.738503649635,5.71715328467153,16.7002515934543,6.4,36.3259011907661,24.7163890900314,507.148218403361,50.1927436284456,93.4192222245949,-3.1013266513767,37.1357164412955,"1997_2007",4.1969696969697,17.6515151515152,10.9242424242424,575.354543225332,27.49703103032
"203","18_1345_A_1",18.1345,26,21,45,4.81737847222222,4.79285,0.44555625,152.081390065589,509.295817894065,31.8309886183791,7378,492936,4109954,18,18,1345,"A","1",0,1985,"j","0006",2002,"","1-2 ",2007,NA,1,1,2,85,70,1,2,4,2,2,4,"","",1,2,1,1,6,1,NA,NA,"0","0","",5,NA,250,NA,8.5,NA,2,"1",2,"[CLAESP. RESTO DE ESPECIES=0%]
18,[PIES MAY 010-045] MEDIDO A 1.25M.  021 A 8.8M Y 228G NO ENTRA POR POCO DIAMETRO.",98,99,"07/13/07 00:00:00","12/30/99 14:24:48","07/13/07 00:00:00","12/30/99 15:25:49",NA,975,290,90,10,1,123,123,1,124,124,"T",9,"18.1345.A.1","IFN3","18_1345",21.0485294117647,8898.88338474484,3609.28043167287,10.0557847222222,693.208196578033,0,12.8372448979592,5.20663265306122,13.5903674245656,5.63529411764706,40.5588013195024,26.7728638300845,260.6189847377,67.3987074233383,125.443129250719,-3.07880963992579,37.1357335501194,"1997_2007",4.45454545454545,17.8106060606061,11.1325757575758,561.109090750868,26.5518551636905
"204","18_1348_A_1",18.1348,21,26,NA,28.0794631944444,9.99783055555556,NA,1071.64328348543,155.618166578742,NA,7525,495946,4109979,18,18,1348,"A","1",0,1985,"j","0007",2002,"","1-2 ",2007,NA,1,1,2,95,85,1,2,2,2,2,4,"","",1,2,1,1,6,2,NA,NA,"0","0","",0,NA,210,NA,6,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=0%] EDAD POR COMPARACION CON IFN2.
18,[PIESMAY 014-021] COMPROBADO Ø.
18,[PIES MAYORES] 021 A 10.0 M. Y 146 G. NO ENTRA POR POCA DISTANCIA.
18,[SELVICULTURA] PODAS ANTERIORES AL IFN2.                                                 PRESENTE JUAN DOMÉNECH DE TRAGSATEC.",98,99,"07/18/07 00:00:00","12/30/99 08:23:23","07/18/07 00:00:00","12/30/99 10:07:04",NA,975,320,90,6,1,131,131,1,132,132,"T",9,"18.1348.A.1","IFN3","18_1348",29.4875,23824.9644643798,10429.2465819862,38.07729375,1227.26145006417,0,19.4131123919308,8.49798270893372,19.8755680686584,8.375,43.7744475866011,28.4018651971174,849.270926228485,34.0836924588882,63.4368996367659,-3.04503409303289,37.1357511936098,"1997_2007",4.45454545454545,17.8106060606061,11.1325757575758,561.109090750868,26.5518551636905
"205","18_1355_A_3E",18.1355,26,21,215,19.7604828888889,15.5004458333333,0.64,368.532112670567,629.546219341275,127.323954473516,7142,488000,4109000,18,18,1355,"A","3E",0,2002,"","1-1 ",1985,"k","0003",2007,NA,1,1,2,95,90,1,2,3,2,2,4,"","",1,2,1,6,8,2,NA,NA,"0","0","",0,NA,135,NA,12.5,NA,1,"2",2,"PARCELA CLASIFICADA COMO A3E POR ESTAR LA DE COMPARACION EN EL LIMITE DE DOS TESELAS.(DICHO LIMITE VA POR UN ARROYO DONDE HAY SALIX; PERO EN EL RESTO DE LA TESELA DEL EJE HAY PINOS SILVESTRE Y PINASTER.) LOS DATOS QUE MARCA LA TESELA NO SON CORRECTOS, PUES ES EXCLUSIVAMENTE EN LA LINEA DEL ARROYO DONDE EXISTEN LAS SP RIPICOLAS; EN EL RESTO (95% DE LA TESELA ES PINO).
18,PARCELA SIN NECESIDAD DE DESPLAZAR.
18,DEJO UN 10% PARA EL RESTO.
18,A 11G. Y 13.8M NO ENTRA 021 POR DIAMETRO.
18,A 144G. Y 8.3M NO ENTRA 021 POR DIAMETRO.
18,A 145G. Y 5.9M NO ENTRA 021 POR DIAMETRO.
18,A 213G. Y 20.8M NO ENTRA 026 POR DIAMETRO.
18,A 214G. Y 13.6M NO ENTRA 026 POR DIAMETRO.
18,A 240G. Y 12.9M NO ENTRA 021 POR DIAMETRO.
18,A 266G. Y 11.7M NO ENTRA 021 POR DIAMETRO.
18,A 312G. Y 18.4M NO ENTRA 026 POR DIAMETRO.
18,A 392G. Y 15.8M NO ENTRA 021 POR DIAMETRO.
18,HAY SALIX Y SERBAL EN LOS ALREDEDORES (JUNTO AL ARROYO).
18,NO HAY CHOPO.
18,SP MAT; 2103 ES 11630
18,SP MAT; 116 ES B.HISPANICA.
18,HAY DESLIZAMIENTOS DEL TERRENO Y DE LAS PIEDRAS SUPERFICIALES A CAUSA DE LA FUERTE PENDIENTE.
18,NO HAY TRATAMIENTOS SELVICOLAS.
18,HAY PRESENCIA DE GANADO VACUNO.",98,99,"07/30/07 00:00:00","12/30/99 11:02:17","07/30/07 00:00:00","12/30/99 13:14:53",NA,896,210,40,10,111111,51,51,111111,52,52,"T",NA,"18.1355.A.3E","IFN3","18_1355",34.1507692307692,20958.9517640521,10076.7148462612,35.9009287222222,1125.40228648536,0,18.6235197988686,8.95387806411062,20.1536635688966,11.9302564102564,48.0783340679487,34.9340781451782,796.346831527418,24.9859764091797,46.5041421115862,-3.13508610379413,37.126668791257,"1997_2007",4.21212121212121,17.5984848484848,10.905303030303,578.972726751458,27.6950171883285
"206","18_1356_A_3C",18.1356,21,26,NA,20.4791555555556,13.5720944444444,NA,831.142480591009,198.059484736581,NA,7220,489919,4108934,18,18,1356,"A","3C",0,1985,"k","0004",2002,"","1-3 ",2007,NA,1,1,2,85,60,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,260,NA,7.8,NA,3,"3",2,"PARCELA CLASIFICADA COMO A3C POR ESTAR EL REJON A 6M DE UN CLARO TESELADO; INFLUYENDO EN  LA FCCT Y FCCA, LA OCUPACION Y EL MOD. DE COMB.
18,A 34G Y 14.6M NO ENTRA 021 POR DIAMETRO.
18,A 206G Y 10.8M NO ENTRA 021 POR DIAMETRO.
18,A 220 Y 11.6M NO ENTRA 021 POR DIAMETRO.
18,HAY PEQUEÑOS PINOS DE LA CAT1( NO PROSPERARAN) EN 5M.
18,HAY CYTISUS PURGANS, TOMILLO, ROSA Y BERBERIS.
18,EL MOD DE COMBUSTIBLE EN EL 50% DE LA PARCELA SERIA 05 ).
18,NO HAY MANIFESTACIONES EROSIVAS NI NINGUN TRATAMIENTO SELVICOLA.
18,EL SUELO ES SILICEO.",98,99,"06/12/07 00:00:00","12/30/99 12:23:52","06/12/07 00:00:00","12/30/99 13:29:43",NA,896,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T",NA,"18.1356.A.3C","IFN3","18_1356",31.33125,20228.2395893286,9626.04463584914,34.05125,1029.20196532759,0,19.6542955326461,9.35292096219931,20.5244385384738,8.65,47.5871594922544,27.6082186315579,749.898191381433,36.0357519742987,67.0700917773608,-3.11257179672569,37.1266923082122,"1997_2007",4.1969696969697,17.6515151515152,10.9242424242424,575.354543225332,27.49703103032
"207","18_1356_A_3E",18.1356,26,21,NA,22.3004006944444,11.14774375,NA,420.876405065234,427.949958091541,NA,7241,490000,4109000,18,18,1356,"A","3E",0,2002,"","1-3 ",1985,"k","0004",2007,NA,1,1,2,95,95,1,2,3,2,2,4,"","",1,2,1,4,9,3,NA,NA,"0","0","",0,NA,105,NA,7,NA,1,"3",2,"PARCELA CLASIFICADA COMO A3E POR ESTAR LA DEL IFN2 A 6M DE UNA TESELA, CAMBIANDO LAS FCC Y LAS OCUPACIONES.
18,A 14.8M Y 20G. NO ENTRA 026 POR DIAMETRO.
18,A 12.8M Y 41G. NO ENTRA 021 POR DIAMETRO.
18,A 85G. Y 10.6M NO ENTRA 026 POR DISTANCIA Y POR DIAMETRO.
18,A 161G. 10.2M NO ENTRA 021 POR DISTANCIA.
18,A 176G. Y 14.5M NO ENTRA 021 POR DIAMETRO.
18,A 195G. Y 12.4M NO ENTRA 021 POR DIAMETRO (MUY JUSTO).
18,A 266G. Y 8.3M NO ENTRA 021 POR DIAMETRO.
18,A 334G Y 6.9M NO ENTRA 021 POR DIAMETRO.
18,A 349G. Y 11.8M NO ENTRA 026 POR DIAMETRO.
18,FUERA DE 10M HAY ADENOCARPUS DECORTICANS Y ESPARTO.
18,HAY UNA CARCAVA A 3M DEL REJON.SE DESPRENDE EL TERRENO.
18,EL MOD. DE COMBUSTIBLE ES CORRECTO.
18,NO HAY TRATAMIENTOS SELVICOLAS. EL SUELO ESTABA SUBSOLADO PERO ESTA PERDIDO CASI EN SU TOTALIDAD.
18,",98,99,"06/12/07 00:00:00","12/30/99 13:48:57","06/12/07 00:00:00","12/30/99 15:15:11",NA,896,20,265,10,111111,49,49,111111,50,50,"T",NA,"18.1356.A.3E","IFN3","18_1356",32.0125,18410.6901392191,7610.0820233518,33.4481444444444,848.826363156775,0,21.6895833333333,8.96541666666667,22.3991554900328,8.8125,41.3351263087119,27.5283092541976,711.618016960435,38.9485631005859,72.4914441529,-3.11257179672569,37.1266923082122,"1997_2007",4.1969696969697,17.6515151515152,10.9242424242424,575.354543225332,27.49703103032
"209","18_1359_A_1",18.1359,26,21,NA,24.4570347222222,20.2044826388889,NA,403.192522499468,771.017279867404,NA,7735,499950,4108995,18,18,1359,"A","1",0,1985,"k","0009",2002,"","2-1 ",2007,NA,1,1,2,95,85,1,2,3,2,2,4,"","",1,2,1,1,8,3,NA,NA,"0","0","",0,NA,385,NA,8,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=0%]
18,[PIESMAY 040-026] ENTRA JUSTO POR DISTANCIA.
18,[PIESMAY 048-026] COMPROBADO RUMBO.
18,[PIESMAY 046-021] COMPROBADO RUMBO.
18,[PIESMAY 053-021] COMPROBADA ESPECIE.
18,[REGENERACIÓN] NO HAY.
18,[MATORRAL] 0163=1163.",98,99,"07/31/07 00:00:00","12/30/99 09:21:46","07/31/07 00:00:00","12/30/99 10:41:08",NA,975,80,290,10,1,161,161,1,162,162,"T",NA,"18.1359.A.1","IFN3","18_1359",33.08125,24835.4215141876,12799.9478787529,44.6615173611111,1174.20980236687,0,21.1507530120482,10.9009036144578,22.0063971052559,11.4375,51.5390804679545,34.5739656149632,956.848202230013,25.5150275817077,47.4888172953225,-2.99999999999999,37.1267457559431,"1997_2007",4.37121212121212,17.7651515151515,11.0681818181818,555.581816749139,26.3706579686754
"210","18_1360_A_1",18.136,26,21,NA,15.2739979166667,6.20227083333333,NA,343.067321775863,215.743367302347,NA,7869,501973,4108968,18,18,1360,"A","1",0,1985,"k","0010",2002,"","2-1 ",2007,NA,1,1,1,80,60,1,2,3,2,2,4,"","",1,2,1,1,5,3,NA,NA,"0","4","",0,NA,105,NA,8.2,NA,3,"3",2,"PARCELA LOCALIZADA POR LOS PIES DEL IFN2.
18,COMPROBADOS CRECIMIENTOS.
18,ARBS. QUE ENTRAN POR PENDIENTE: 12, 15 Y 21.
18,HAY REGENERACION DE MAJUELO FUERA DE 5M.
18,1129-5-2. 1148-5-12. 0171-5-2.
18,SP MAT. 0116 ES B. HISPANICA.
18,NO HAY MANIFESTACIONES EROSIVAS.
18,TRATAMIENTO SELVICOLA ANTIGUO (CLARA EN EL INFO2). HAY PODAS BAJAS.
18,ABUNDANCIA DE PIEDRAS SUELTAS.
18,GPS: 0501973-4108968-1928M Y P:4.4M.",98,99,"08/03/07 00:00:00","12/30/99 09:05:16","08/03/07 00:00:00","12/30/99 09:30:16",NA,573,300,10,10,1,61,61,1,62,62,"T",NA,"18.1360.A.1","IFN3","18_1360",26.9875,12141.9306084807,3659.50265815965,21.47626875,558.81068907821,0,21.728164556962,6.54873417721519,22.1208658441798,6.7,30.1393804343077,24.8263084761464,459.175171176211,63.1382942665615,117.513606879761,-2.9774856216451,37.126743618031,"1997_2007",4.37121212121212,17.7651515151515,11.0681818181818,555.581816749139,26.3706579686754
"212","18_1368_A_1",18.1368,26,21,25,9.38814722222222,6.42077291666667,0.858711111111111,89.9755944946182,130.860730986669,14.1471060526129,7862,501940,4107976,18,18,1368,"A","1",0,1985,"k","0010",2002,"","2-3 ",2007,NA,1,1,2,90,60,1,2,3,2,2,4,"","",1,2,1,1,6,4,NA,NA,"0","3","4",0,NA,240,NA,8,NA,2,"1",2,"[CLAESP. RESTO DE ESPECIES=0%]
18,[PIES MAYORES] 026 A 115G Y 23.0M NO ENTRA POR POCO Ø.
18,[PIESMAY 010-026] MEDIDO A 1.20M.
18,[PIESMAY 012-026] COMPROBADO Ø.
18,[PIESMAY 013-021] INCLINADO 50G.
18,[MATORRAL] 0163=1163.
18,[ESPECIES PRESENTES] POR ALREDEDORES HAY 058, 072, 395, 054 EN UNA VAGUADA. [SELVICULTURA] QUEDAN RESTOS DE CORTAS DISPERSOS.",98,99,"08/14/07 00:00:00","12/30/99 09:55:26","08/14/07 00:00:00","12/30/99 10:53:03",NA,975,375,175,10,1,189,189,1,190,190,"T",NA,"18.1368.A.1","IFN3","18_1368",35.164402173913,6891.37366811394,2783.30164479107,16.66763125,234.983431533901,0,29.3270620108368,11.844671884407,30.0520000115794,12.3695652173913,40.388198040534,35.1763842200842,315.7405078469,52.7383993463052,98.1572213858771,-2.97748829099588,37.117729612836,"1997_2007",1.9469696969697,14.3106060606061,8.12878787878788,733.945455339822,40.4850815314904
"218","18_2424_N_N",18.2424,21,26,NA,14.1866625,7.79589444444444,NA,668.45076098596,208.669814276041,NA,7237,489987,4110020,18,18,2424,"N","N",0,2002,"","1-1 ",NA,"","",2007,NA,1,1,1,85,80,1,2,2,2,3,4,"","",1,2,1,6,4,0,NA,NA,"0","0","",5,NA,130,NA,5,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=20%
18,PARCELA LOCALIZADA CON GPS AL SER NUEVA.
18,COORDENADAS: X: 489987 Y: 4110020 1824 M 5.7 PREC.
18,OCUPACION COMPROBADA.
18,ESPS PRESENTES: P SYLVESTRIS, P PINASTER, Q ILEX, C MONOGYNA
18,[MATORRAL] GENISTA CINEREA
18,[CLAESP. RESTO DE ESPECIES=20%]",98,99,"07/04/07 00:00:00","12/30/99 15:01:00","07/04/07 00:00:00","12/30/99 17:13:57",NA,975,85,224,10,100,103,103,100,104,104,"T",9,"18.2424.N.N","IFN3","18_2424",26.06875,15014.3236536381,6433.04279977441,21.9825569444444,877.120575262001,0,17.1177419354839,7.33427419354839,17.8634160524944,7.0875,42.846037878074,27.1877247662431,511.40930864757,47.6406061729052,88.6691591901502,-3.11258514937586,37.1357062829384,"1997_2007",4.1969696969697,17.6515151515152,10.9242424242424,575.354543225332,27.49703103032
