"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WTHINB","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTHINB_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"1361","CS_IFN3_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","26_1124_A_1",71,21,1999,0,NA,NA,730.84,NA,NA,NA,NA,32.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.47,NA,NA,23.78,NA,NA,41.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.51,NA,NA,15.98,NA,NA,NA,NA,674.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylFsyl__Output_Plot_26_1124_A_1.xlsx"
"1362","CS_IFN3_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","26_1124_A_1",71,21,1999,0,0.83,0.17,730.84,664.49,66.35,NA,0,32.46,25.27,7.18,4139.65,2397.48,4139.65,98.52,98.52,277.59,444.12,380.35,1082.76,NA,NA,72.6,55.25,72.6,11.2,11.2,18.8,21.47,20.35,32.7,23.78,22.01,37.13,41.43,35.73,32.7,1435.61,1033.87,1082.76,18.6,18.6,18.6,9.1,11.4,9.1,13.51,13.63,12.28,15.99,15.49,12.28,62.89,38.59,674.43,514.74,130.71,929.76,1165.95,23.14,24.86,234.49,NA,NA,188.57,45.92,19.27,19.27,26.8,80.32,73.7,3.22,2.83,213.62,7.87,48.34,69,170.01,19.27,19.27,18.93,31.98,4.71,3.22,2.83,43.61,130.3,12.69,29.52,19.23,4.52,46,242.26,NA,107.86,9.5,25.49,19.23,34.11,196.2,22.43,3.19,4.04,4.52,11.89,46.07,"CS_IFN3_PsylFsyl__Output_Plot_26_1124_A_1.xlsx"
"1363","CS_IFN3_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","26_1124_A_1",71,21,2004,5,0.84,0.16,730.84,664.49,66.35,NA,0,34.47,27,7.48,4219.49,2484.73,4219.49,106.56,106.56,300.69,471.72,406.27,1127.15,NA,NA,73.3,56.25,73.3,11.65,11.65,19.57,22.21,21.08,33.54,24.51,22.74,37.88,42.41,36.72,33.54,1498.87,1090.32,1127.15,17.58,16.73,17.58,10.72,10.72,12.57,13.36,13.26,14.37,15.97,15.58,14.37,60.15,37.66,707.86,549.86,135.29,929.76,1165.95,23.16,24.89,247.79,NA,0,198.88,48.92,17.05,17.05,30.71,85.17,85.15,3.61,3.49,225.3,10,53.99,76.65,178.88,17.05,17.05,20.7,31.18,8.5,3.61,3.49,46.43,137.38,14.76,31.39,20.74,4.42,48.81,257.5,NA,113.62,11.24,27.22,20.74,36.43,209.26,23.76,3.52,4.17,4.42,12.38,48.24,"CS_IFN3_PsylFsyl__Output_Plot_26_1124_A_1.xlsx"
"1364","CS_IFN3_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","26_1124_A_1",71,21,2009,10,0.84,0.16,730.84,664.49,66.35,NA,0,36.41,28.65,7.77,4292.21,2559.5,4292.21,114.24,114.24,324.93,498.25,431.13,1170.41,NA,NA,73.93,57.09,73.93,12.06,12.06,20.34,22.9,21.75,34.36,25.19,23.43,38.6,43.31,37.64,34.36,1558.38,1143.9,1170.41,17.5,16.69,17.5,10.77,10.77,12.7,13.4,13.3,14.42,15.95,15.57,14.42,58.54,36.83,739.64,583.54,139.73,929.76,1165.95,23.19,24.92,261.89,NA,0,211.35,50.54,19.63,19.63,31.36,94.97,89.18,3.76,3.02,238.15,10.31,60.91,80.77,189.94,19.63,19.63,21.05,34.06,8.41,3.76,3.02,48.22,145.21,16.58,33.26,22,4.62,51.52,273.19,NA,120.63,12.84,28.89,22,38.66,223.03,24.58,3.74,4.37,4.62,12.85,50.16,"CS_IFN3_PsylFsyl__Output_Plot_26_1124_A_1.xlsx"
"1365","CS_IFN3_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","26_1166_A_1",71,21,1999,0,NA,NA,368.96,NA,NA,NA,NA,13.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.87,NA,NA,21.86,NA,NA,33.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13,NA,NA,15.12,NA,NA,NA,NA,297.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylFsyl__Output_Plot_26_1166_A_1.xlsx"
"1366","CS_IFN3_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","26_1166_A_1",71,21,1999,0,0.77,0.23,368.96,245.17,123.79,NA,0,13.85,9.95,3.9,2401.82,2401.82,789.24,51.53,51.53,148.49,375.33,405.83,314.92,NA,NA,55.3,55.3,31.7,8.1,8.1,13.75,18.87,18.68,19.24,21.86,22.73,20.02,33.86,32.08,20.55,949.39,878.49,354.5,16.5,16.5,11,4.5,4.5,8,9.13,9.44,8.53,15.11,15.26,8.65,48.4,44.64,297.46,201.96,84.46,828.17,1135.88,34.44,37.01,89.61,NA,NA,73.99,15.62,0,0,12.13,34.87,29.66,3.48,5.9,80.67,12.13,34.87,23.38,66.57,0,0,0,0,6.27,3.48,5.9,14.1,48.98,8.09,12.06,7.62,3.91,19.88,100.54,NA,42.09,8.09,10.03,7.62,13.43,81.26,6.89,0,2.02,3.91,6.45,19.28,"CS_IFN3_PsylFsyl__Output_Plot_26_1166_A_1.xlsx"
"1367","CS_IFN3_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","26_1166_A_1",71,21,2004,5,0.76,0.24,368.96,245.17,123.79,NA,0,15.2,10.83,4.37,2524.2,2524.2,866.4,56.4,56.4,169.97,412.02,441.85,352.94,NA,NA,56.69,56.69,33.21,8.47,8.47,14.71,19.84,19.55,20.41,22.9,23.72,21.2,35.38,33.54,21.77,1031.78,954.69,396.47,16.45,16.45,15.05,8.98,8.98,11.5,12.1,11.7,12.89,15.15,14.89,13.22,61,42.82,320.58,220.24,93.18,828.17,1135.88,34.37,36.93,108.71,NA,0,82.11,26.6,0,0,12.87,43.79,35.23,6.71,8.86,99.81,12.87,41.16,23.74,74.92,0,0,0,2.63,11.5,6.71,8.86,24.89,58.14,9.22,12.55,8.21,2.74,21.85,112.71,NA,46.53,9.22,10.92,8.21,14.62,89.51,11.61,0,1.63,2.74,7.23,23.21,"CS_IFN3_PsylFsyl__Output_Plot_26_1166_A_1.xlsx"
"1368","CS_IFN3_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","26_1166_A_1",71,21,2009,10,0.76,0.24,368.96,245.17,123.79,NA,0,16.61,11.72,4.89,2642.54,2642.54,948.5,62.48,62.48,194.2,450.21,477.97,395.22,NA,NA,58.01,58.01,34.75,8.92,8.92,15.72,20.83,20.42,21.64,23.94,24.67,22.43,36.81,34.91,23.05,1112.69,1029.11,443.03,16.41,16.41,15.09,9.16,9.16,11.77,12.24,11.82,13.08,15.18,14.93,13.39,58.77,41.23,344.22,238.61,102.71,828.17,1135.88,34.3,36.86,118.8,NA,0,88.95,29.85,0,0,13.57,51.09,36.88,12.58,8.73,108.92,13.57,46.21,22.19,80.87,0,0,0,4.88,14.69,12.58,8.73,28.05,63.47,10.73,13.7,8.88,3.06,23.91,123.75,NA,50.35,10.73,11.82,8.88,15.82,97.59,13.12,0,1.88,3.06,8.1,26.16,"CS_IFN3_PsylFsyl__Output_Plot_26_1166_A_1.xlsx"
"1369","CS_IFN3_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","26_2212_N_N",71,21,1999,0,NA,NA,602.81,NA,NA,NA,NA,23.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.36,NA,NA,22.1,NA,NA,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.72,NA,NA,18.07,NA,NA,NA,NA,494.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylFsyl__Output_Plot_26_2212_N_N.xlsx"
"1370","CS_IFN3_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","26_2212_N_N",71,21,1999,0,0.78,0.22,602.81,526.98,61.68,NA,0,23.12,16.53,6.03,1517.08,953.88,1517.08,82.52,82.52,397.61,383.49,313.67,976.8,NA,NA,43.95,34.85,43.95,10.25,10.25,22.5,20.36,18.65,34.47,22.1,19.98,35.27,35,30.02,34.47,976.75,714.74,976.8,21.8,19.1,21.8,6.3,8.5,17.4,14.72,14.41,19.29,18.09,17,19.29,72.29,51.69,494.47,337.98,111.09,986.58,1181.67,22.51,24.19,179.79,NA,NA,129.4,50.4,0,0,0,46.72,77.04,15.92,2.77,164.45,0,18.33,58.08,116.42,0,0,0,28.39,18.96,15.92,2.77,48.04,97.7,2.84,18.95,12.09,2.71,32.28,166.56,NA,74.48,2.72,16.67,12.09,22.31,128.27,23.21,0.12,2.28,2.71,9.97,38.29,"CS_IFN3_PsylFsyl__Output_Plot_26_2212_N_N.xlsx"
"1371","CS_IFN3_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","26_2212_N_N",71,21,2004,5,0.79,0.21,602.81,526.98,61.68,NA,0,25.71,18.59,6.56,1625.56,1055.29,1625.56,93.7,93.7,449.35,426.47,352.72,1063.13,NA,NA,45.49,36.66,45.49,10.92,10.92,23.92,21.52,19.8,36.01,23.3,21.19,36.79,36.64,31.68,36.01,1068.55,795.47,1063.13,19.26,18.26,19.26,6.3,12.19,15.98,15.19,15.1,18.02,18.28,17.71,18.02,70.57,49.91,538.47,379.7,119.43,986.58,1181.67,22.28,23.94,202.41,NA,0,151.35,51.05,0,0,0,63.14,83.96,14.3,2.38,186.29,0,31.48,67.41,137.65,0,0,0,31.66,16.55,14.3,2.38,48.64,110.59,3.95,21.43,13.21,3.18,35.94,188.3,NA,86.86,3.7,18.74,13.21,25.09,147.6,23.73,0.25,2.69,3.18,10.85,40.71,"CS_IFN3_PsylFsyl__Output_Plot_26_2212_N_N.xlsx"
"1372","CS_IFN3_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","26_2212_N_N",71,21,2009,10,0.8,0.2,602.81,526.98,61.68,NA,0,28.28,20.66,7.05,1725.58,1150.8,1725.58,105,105,498.18,469.08,392.13,1142.98,NA,NA,46.87,38.28,46.87,11.56,11.56,25.19,22.63,20.91,37.39,24.44,22.34,38.15,38.14,33.24,37.39,1156.59,875.1,1142.98,19.36,18.44,19.36,6.3,12.45,16.24,15.42,15.34,18.18,18.45,17.91,18.18,68.14,48.37,581.24,421.75,127.06,986.58,1181.67,22.08,23.72,225.34,NA,0,170.33,55.01,0,0,0,77.06,91.99,14.23,2.12,207.4,0,41.14,76.3,154.97,0,0,0,35.92,15.68,14.23,2.12,52.42,123.29,5.47,23.78,14.56,3.41,39.56,210.07,NA,97.59,5.06,20.84,14.56,27.89,165.94,25.7,0.41,2.95,3.41,11.67,44.13,"CS_IFN3_PsylFsyl__Output_Plot_26_2212_N_N.xlsx"
"1373","CS_IFN3_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","26_2226_N_N",71,21,1999,0,NA,NA,462.89,NA,NA,NA,NA,16.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,NA,NA,21.34,NA,NA,30.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.01,NA,NA,10.26,NA,NA,NA,NA,359.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylFsyl__Output_Plot_26_2226_N_N.xlsx"
"1374","CS_IFN3_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","26_2226_N_N",71,21,1999,0,0.87,0.13,462.89,429.51,33.39,NA,0,16.56,13.85,2.71,2419.22,2290.22,2419.22,122.72,122.72,397.61,357.78,322.58,810.68,NA,NA,55.5,54,55.5,12.5,12.5,22.5,19.7,18.89,30.14,21.34,20.27,32.13,31.67,28.12,30.14,872.92,702.35,810.68,13,13,7.1,7,9,7,10.01,10.24,7.02,10.09,11.44,7.02,50.81,31.87,359.13,282.13,51.32,929.76,1165.95,46.05,49.49,87.99,NA,NA,80.23,7.77,0,0,2.96,21.97,21.75,0,0.72,77.63,2.96,20.06,19.33,70.61,0,0,0,1.91,2.42,0,0.72,7.02,50.16,7.87,16.62,12.12,3.95,23.18,113.91,NA,46.43,7.12,13.97,12.12,18.7,98.33,3.74,0.75,2.65,3.95,4.48,15.57,"CS_IFN3_PsylFsyl__Output_Plot_26_2226_N_N.xlsx"
"1375","CS_IFN3_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","26_2226_N_N",71,21,2004,5,0.88,0.12,462.89,429.51,33.39,NA,0,18.21,15.29,2.92,2526.82,2401.27,2526.82,138.4,138.4,444.53,393.46,356.08,874.35,NA,NA,56.72,55.29,56.72,13.27,13.27,23.79,20.76,19.93,31.47,22.38,21.29,33.37,33.02,29.42,31.47,942.36,762.74,874.35,11.3,10.92,11.3,8.07,8.07,9.29,9.02,8.95,9.88,10.01,9.78,9.88,43.44,30.31,387.6,311.46,54.76,929.76,1165.95,46.43,49.9,92.87,NA,0,80.39,12.48,2.68,2.68,5.42,28.13,28.19,3.08,0.99,82.2,3.1,23.24,24.18,70.56,2.68,2.68,2.32,4.89,4,3.08,0.99,11.64,52.78,9.37,17.45,13.93,2.74,25.47,121.73,NA,46.83,8.6,15.42,13.93,20.64,105.42,5.95,0.76,2.02,2.74,4.83,16.31,"CS_IFN3_PsylFsyl__Output_Plot_26_2226_N_N.xlsx"
"1376","CS_IFN3_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","26_2226_N_N",71,21,2009,10,0.88,0.12,462.89,429.51,33.39,NA,0,19.81,16.67,3.14,2635.11,2502.72,2635.11,153.69,153.69,493.73,427.86,388.04,940.12,NA,NA,57.92,56.45,57.92,13.99,13.99,25.07,21.73,20.87,32.78,23.34,22.23,34.6,34.27,30.57,32.78,1008.45,818.36,940.12,11.13,10.79,11.13,8.08,8.08,9.27,8.99,8.92,9.81,9.93,9.71,9.81,41.34,28.98,414.57,339.45,58.27,929.76,1165.95,46.8,50.29,100.38,NA,0,87.18,13.2,2.77,2.77,5.63,29.63,32.58,3.26,0.75,88.96,3.23,24.61,27.46,76.72,2.77,2.77,2.4,5.02,5.12,3.26,0.75,12.24,57.07,10.66,19.05,15.22,3,27.69,132.69,NA,50.75,9.8,16.81,15.22,22.49,115.06,6.33,0.87,2.24,3,5.2,17.63,"CS_IFN3_PsylFsyl__Output_Plot_26_2226_N_N.xlsx"
"1377","CS_IFN3_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","26_228_A_1",71,21,1999,0,NA,NA,200.89,NA,NA,NA,NA,28.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.54,NA,NA,42.42,NA,NA,51.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.31,NA,NA,25.35,NA,NA,NA,NA,469.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylFsyl__Output_Plot_26_228_A_1.xlsx"
"1378","CS_IFN3_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","26_228_A_1",71,21,1999,0,0.82,0.18,200.89,160.15,35.65,NA,0,28.39,19.68,7.41,3132.11,3132.11,3028.82,410.07,410.07,1534.39,1412.97,1229.1,2078.78,NA,NA,63.15,63.15,62.1,22.85,22.85,44.2,40.54,37.66,51.14,42.42,39.56,51.45,51.25,45.58,51.14,2088.31,1681.39,2078.78,30,30,26.5,18.5,18.5,22,23.31,23.23,24,25.37,25.03,24,57.51,49.49,469.28,408.87,123.65,816.31,1132.19,27.81,29.89,299.24,NA,NA,227.24,72,22.64,22.64,87.87,216.18,55.17,4.1,0.85,278.18,66.33,154.65,47.37,209.06,22.64,22.64,21.55,61.53,7.8,4.1,0.85,69.11,164.73,13.35,22.9,9.26,2.85,38.83,251.92,NA,130.09,11.32,19.85,9.26,26.57,197.08,34.64,2.03,3.05,2.85,12.27,54.84,"CS_IFN3_PsylFsyl__Output_Plot_26_228_A_1.xlsx"
"1379","CS_IFN3_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","26_228_A_1",71,21,2004,5,0.82,0.18,200.89,160.15,35.65,NA,0,29.53,20.62,7.63,3215.44,3215.44,3091.6,437.75,437.75,1591.52,1470.04,1287.28,2139.06,NA,NA,63.98,63.98,62.74,23.61,23.61,45.02,41.42,38.6,51.89,43.26,40.48,52.19,52.15,46.6,51.89,2160,1755.49,2139.06,26.63,26.63,26.06,19.79,19.79,24.85,23.37,23,25.37,25.16,24.62,25.37,56.43,48.25,484.43,428.64,126.73,816.31,1132.19,28.04,30.13,313.71,NA,0,234.59,79.12,26.07,26.07,104.61,226.59,52.83,6.56,0.87,292.54,72.72,159.36,45.36,216.49,26.07,26.07,31.89,67.23,7.47,6.56,0.87,76.05,172.01,15.31,23.76,9.98,2.71,40.45,264.22,NA,133.95,13.32,20.79,9.98,27.82,205.86,38.07,1.99,2.97,2.71,12.62,58.36,"CS_IFN3_PsylFsyl__Output_Plot_26_228_A_1.xlsx"
"1380","CS_IFN3_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","26_228_A_1",71,21,2009,10,0.83,0.17,200.89,160.15,35.65,NA,0,30.63,21.5,7.84,3300.15,3300.15,3153.96,465.67,465.67,1646.78,1524.57,1342.53,2198.1,NA,NA,64.82,64.82,63.37,24.35,24.35,45.79,42.25,39.48,52.61,44.06,41.34,52.9,52.97,47.54,52.61,2226.77,1825.02,2198.1,26.39,26.39,25.82,19.78,19.78,24.66,23.24,22.88,25.16,24.97,24.45,25.16,55,47.14,498.8,447.44,129.74,816.31,1132.19,28.26,30.37,323.77,NA,0,243.36,80.41,29.07,29.07,118.3,235.89,52.39,5.2,0.85,300.34,85.71,167.21,45.35,223.21,29.07,29.07,32.59,68.68,7.04,5.2,0.85,77.13,177.57,16.92,24.78,10.52,2.82,41.99,274.61,NA,138.79,14.73,21.68,10.52,29.02,214.74,38.78,2.19,3.1,2.82,12.97,59.87,"CS_IFN3_PsylFsyl__Output_Plot_26_228_A_1.xlsx"
"1381","CS_IFN3_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","26_232_A_1",21,71,1999,0,NA,NA,910.08,NA,NA,NA,NA,53.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.37,NA,NA,27.47,NA,NA,40.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.71,NA,NA,21.19,NA,NA,NA,NA,1058.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylFsyl__Output_Plot_26_232_A_1.xlsx"
"1382","CS_IFN3_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","26_232_A_1",21,71,1999,0,0.87,0.13,910.08,696.32,181.93,NA,0,53.92,43.83,9.53,1510.18,1510.18,1455.58,134.78,156.15,134.78,592.51,629.43,523.73,NA,NA,43.85,43.85,43.05,13.1,14.1,13.1,26.37,27.34,24.65,27.47,28.31,25.82,40.07,39.55,29.41,1263.67,1231.73,711.15,23.5,23.5,23,13,16,15,18.71,19.04,18.44,21.19,20.94,19.94,70.95,52.87,1058.44,899.29,192.4,777.27,1119.73,15.64,16.81,494.7,NA,NA,411.32,83.38,0,0,3.81,174.3,213.61,39.13,13.58,455.68,3.81,149.94,169.84,376.07,0,0,0,24.37,43.77,39.13,13.58,79.61,272.29,16.16,47.15,27.36,4.05,74.92,441.94,NA,235.32,16.11,44.2,27.36,59.15,382.15,36.97,0.05,2.95,4.05,15.77,59.79,"CS_IFN3_PsylFsyl__Output_Plot_26_232_A_1.xlsx"
"1383","CS_IFN3_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","26_232_A_1",21,71,2004,5,0.87,0.13,896.16,682.39,181.93,NA,13.93,54.46,44.05,9.85,1542.11,1542.11,1489.55,140.83,161.42,140.83,607.74,645.54,541.17,NA,0.88,44.31,44.31,43.55,13.39,14.34,13.39,26.71,27.7,25.07,27.82,28.67,26.25,40.47,39.9,29.88,1288.83,1253.41,733.33,21.62,21.62,21.47,13,15.29,15.3,18.73,19,18.75,21.22,21.15,19.86,70.12,52.44,1063.68,904.51,197.92,777.27,1119.73,15.74,16.91,504.83,NA,8.23,419.13,85.7,0,0,3.82,182.91,221.05,37.46,13.72,467.31,3.82,159.08,177.55,385.64,0,0,0,23.83,43.5,37.46,13.72,81.67,277.79,16.4,47.52,27.1,4.18,75.75,448.74,7.64,239.76,16.33,44.42,27.1,59.45,387.07,38.03,0.06,3.1,4.18,16.3,61.67,"CS_IFN3_PsylFsyl__Output_Plot_26_232_A_1.xlsx"
"1384","CS_IFN3_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","26_232_A_1",21,71,2009,10,0.87,0.13,882.51,668.75,181.93,NA,13.65,54.98,44.25,10.16,1571.22,1571.22,1522.23,147.03,166.28,147.03,623.03,661.73,558.65,NA,0.88,44.73,44.73,44.02,13.68,14.55,13.68,27.06,28.05,25.5,28.16,29.03,26.67,40.86,40.24,30.34,1313.7,1274.95,755.35,21.65,21.65,21.51,13,15.38,15.46,18.8,19.06,18.85,21.26,21.18,19.93,69.47,52.03,1068.59,909.31,203.42,777.27,1119.73,15.84,17.02,510.7,NA,8.38,422.09,88.61,0,0,3.82,189.74,218.49,38.23,13.62,472.14,3.82,163.4,173.42,387.61,0,0,0,26.34,45.07,38.23,13.62,84.53,280.78,17.14,47.84,27.16,4.31,76.55,453.78,7.74,241.38,17.06,44.63,27.16,59.73,389.95,39.4,0.08,3.22,4.31,16.82,63.83,"CS_IFN3_PsylFsyl__Output_Plot_26_232_A_1.xlsx"
"1385","CS_IFN3_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","26_687_A_1",21,71,1999,0,NA,NA,1073.77,NA,NA,NA,NA,49.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.59,NA,NA,24.19,NA,NA,46.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.89,NA,NA,14.65,NA,NA,NA,NA,1018.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylFsyl__Output_Plot_26_687_A_1.xlsx"
"1386","CS_IFN3_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","26_687_A_1",21,71,1999,0,0.82,0.18,1073.77,967.38,87.15,NA,0,49.34,34.28,11.24,4105.5,2311.48,3925.8,47.78,47.78,646.92,459.48,354.38,1289.78,NA,NA,72.3,54.25,70.7,7.8,7.8,28.7,20.59,18.37,39.13,24.19,21.24,40.52,47.16,40.94,39.13,1810.52,1331.7,1289.78,19,19,14.7,5.3,5.3,8.2,9.89,9.79,10.49,14.78,16.99,10.49,48.02,31.33,1018.3,694.87,200.08,846.87,1141.62,20.65,22.19,294.15,NA,NA,246.8,47.35,3.59,3.59,22.19,128.88,86.37,6.44,1.43,265.99,16.97,103.12,72.93,221.86,3.59,3.59,5.22,25.76,13.44,6.44,1.43,44.13,164.37,21.92,43.61,26.7,11.35,64.87,332.81,NA,141.42,18.41,34.57,26.7,46.27,267.36,22.94,3.51,9.04,11.35,18.6,65.45,"CS_IFN3_PsylFsyl__Output_Plot_26_687_A_1.xlsx"
