"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_unwinding_sp1","V_veneer_sp1","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_post_sp1","V_stake_sp1","V_chips_sp1","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_chips_sp2","WSW","WTHICKB","WSTB","WB2_7","WTHINB","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSTB_sp2","WTHINB_sp2","WR_sp2","WT_sp2","File_name"
"1339","CS_IFN3_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_354_A_1",21,43,2009,5,0.64,0.36,539.43,157.46,381.97,NA,0,25.16,19.26,5.9,2790.01,2790.01,364.55,94.72,316.27,94.72,466.33,1223.16,154.34,NA,NA,59.6,59.6,21.54,10.98,20.07,10.98,20.7,37.7,13.69,24.37,39.46,14.02,45.07,45.07,17.99,1629.43,1629.43,259.28,17.06,17.06,14.79,12.62,12.88,12.62,13.89,15.33,13.29,16.23,16.23,14.42,67.09,36.01,517.67,346.08,144.64,1125.68,822.04,26.53,28.51,162.67,NA,0,127.13,35.54,14.29,14.29,18.23,86.25,34.33,17.56,5.55,153.03,14.29,14.29,18.23,86.25,27.96,17.56,5.55,120.73,0,0,6.37,32.3,60.56,3.43,26.71,9.81,2.44,11.23,42.61,163.05,NA,60.56,3.43,9.81,11.23,31.88,116.9,26.71,2.44,10.73,46.15,"CS_IFN3_PsylQpyr__Output_Plot_42_354_A_1 .xlsx"
"1340","CS_IFN3_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_354_A_1",21,43,2014,10,0.63,0.37,539.43,157.46,381.97,NA,0,27.57,20.9,6.67,2929.38,2929.38,403.71,108.44,366.24,108.44,511.13,1327.25,174.71,NA,NA,61.07,61.07,22.67,11.75,21.59,11.75,21.83,39.42,14.58,25.51,41.11,14.91,46.82,46.82,19,1754.48,1754.48,288.89,17.08,17.08,14.93,12.87,13.16,12.87,14.07,15.45,13.5,16.3,16.3,14.6,64.44,34.81,557.22,371.34,160.5,1125.68,822.04,26.42,28.39,178.22,NA,0,137.77,40.45,19.82,19.82,19.21,96.25,35.54,14,4.98,167.59,19.82,19.82,19.21,96.25,28.5,14,4.98,130.97,0,0,7.04,36.61,65.96,4.39,30.63,10.87,2.71,12.21,46.74,180.39,NA,65.96,4.39,10.87,12.21,34.59,128.02,30.63,2.71,12.15,52.36,"CS_IFN3_PsylQpyr__Output_Plot_42_354_A_1 .xlsx"
"1341","CS_IFN3_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_357_A_4",21,43,2004,0,NA,NA,498.69,NA,NA,NA,NA,10.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA,NA,16.63,NA,NA,25.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73,NA,NA,8.97,NA,NA,NA,NA,259.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylQpyr__Output_Plot_42_357_A_4 .xlsx"
"1342","CS_IFN3_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_357_A_4",21,43,2004,0,0.49,0.51,498.69,148.54,350.14,NA,0,10.83,6.77,4.06,1054.96,1054.96,251.65,86.59,185.06,86.59,217.2,455.69,116.02,NA,NA,36.65,36.65,17.9,10.5,15.35,10.5,15.3,23.17,11.96,16.63,24.09,12.15,26.63,26.58,14.75,578.6,577.34,175,11,11,8,5,6,5,6.73,8.23,6.09,9.13,9.06,6.95,43.98,34.29,259.21,139.31,104.62,1123.74,817.26,49.04,52.69,37.31,NA,NA,25.48,11.83,0,0,0,2.57,11.69,3.1,5.6,32.79,0,0,0,2.57,11.69,3.1,5.6,23.2,0,0,0,9.58,11.55,0,8.65,4.21,2.81,7.46,18.6,54.87,NA,11.55,0,4.21,7.46,11.2,34.42,8.65,2.81,7.4,20.45,"CS_IFN3_PsylQpyr__Output_Plot_42_357_A_4 .xlsx"
"1343","CS_IFN3_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_357_A_4",21,43,2009,5,0.51,0.49,498.69,148.54,350.14,NA,0,12.9,8.3,4.6,1228.98,1228.98,281.52,98.57,238.26,98.57,258.6,558.63,131.32,NA,NA,39.56,39.56,18.93,11.2,17.42,11.2,16.61,25.76,12.73,18.15,26.67,12.93,29.38,29.38,15.63,701.86,701.86,196.42,9.87,9.87,8.63,7.56,8.07,7.56,8.14,8.92,7.81,9.27,9.27,8.28,49.02,31.55,298.17,166.08,116.05,1123.74,817.26,48.3,51.9,49.2,NA,0,32.74,16.46,0,0,0,3.18,16.75,0,5.45,44.11,0,0,0,3.18,16.75,0,5.45,30.16,0,0,0,13.96,15.02,0.03,12.14,5.13,2.79,8.43,22.11,68.08,NA,15.02,0.03,5.13,8.43,13.74,42.34,12.14,2.79,8.37,25.74,"CS_IFN3_PsylQpyr__Output_Plot_42_357_A_4 .xlsx"
"1344","CS_IFN3_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_357_A_4",21,43,2014,10,0.52,0.48,498.69,148.54,350.14,NA,0,15.11,9.89,5.22,1402.45,1402.45,312.42,113.18,299.43,113.18,302.94,665.75,149.02,NA,NA,42.26,42.26,19.94,12,19.53,12,17.94,28.23,13.58,19.64,29.11,13.77,32,32,16.54,828.74,828.74,219.75,9.93,9.93,8.75,7.75,8.29,7.75,8.31,9.07,7.99,9.39,9.39,8.43,46.31,29.34,338.54,193.21,129.02,1123.74,817.26,47.7,51.26,57.9,NA,0,39,18.9,0,0,0,8.39,20.34,0,4.72,52.38,0,0,0,8.39,18.29,0,4.72,35.96,0,0,2.05,16.42,18.1,0.14,14.05,6.42,3.02,10.08,25.87,80.35,NA,18.1,0.14,6.42,10.08,16.37,51.1,14.05,3.02,9.5,29.25,"CS_IFN3_PsylQpyr__Output_Plot_42_357_A_4 .xlsx"
"1345","CS_IFN3_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_376_A_1",21,43,2004,0,NA,NA,3660.56,NA,NA,NA,NA,54.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.86,NA,NA,13.72,NA,NA,28.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.62,NA,NA,12.81,NA,NA,NA,NA,1397.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylQpyr__Output_Plot_42_376_A_1 .xlsx"
"1346","CS_IFN3_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_376_A_1",21,43,2004,0,0.57,0.43,3660.56,1909.86,1750.7,NA,0,54.11,36.22,17.9,1320.25,1320.25,231,49.02,49.02,66.48,147.83,189.63,102.22,NA,NA,41,41,17.15,7.9,7.9,9.2,12.86,14.31,11.29,13.72,15.54,11.41,29.66,29.66,15.98,725.19,725.19,201.17,14,14,12,5.5,7.5,5.5,9.62,10.29,8.9,13.18,13.18,11.07,74.82,44.45,1397.26,840.65,470.46,1123.74,817.26,12.54,13.47,265.69,NA,NA,189.88,75.81,0,0,0,11.83,57.25,17.72,90.41,237.02,0,0,0,11.83,57.25,17.72,90.41,172.98,0,0,0,64.04,80.85,0.07,55.09,13.7,10.81,27.09,92.53,293.93,NA,80.85,0.07,13.7,27.09,59.95,181.66,55.09,10.81,32.58,112.27,"CS_IFN3_PsylQpyr__Output_Plot_42_376_A_1 .xlsx"
"1347","CS_IFN3_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_376_A_1",21,43,2009,5,0.59,0.41,3660.56,1909.86,1750.7,NA,0,61.42,42.43,18.99,1449.79,1449.79,241.88,58.76,58.76,70.14,167.8,222.19,108.46,NA,NA,42.96,42.96,17.55,8.65,8.65,9.45,13.68,15.55,11.63,14.62,16.82,11.75,31.54,31.54,16.35,816.43,816.43,210.7,14.17,14.17,12.49,7.64,7.64,10.75,10.62,10.17,11.11,13.26,13.26,12.46,77.69,42.04,1546.81,963.78,494.39,1123.74,817.26,12.46,13.39,320.05,NA,0,222.78,97.27,0,0,0,17.72,83.89,32.35,94.11,286.94,0,0,0,17.72,82.11,32.35,94.11,203.65,0,0,1.79,83.29,96,0.19,70.96,16.5,9.62,31.45,104.81,348.3,NA,96,0.19,16.5,31.45,70.24,214.38,70.96,9.62,34.57,133.92,"CS_IFN3_PsylQpyr__Output_Plot_42_376_A_1 .xlsx"
"1348","CS_IFN3_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_376_A_1",21,43,2014,10,0.6,0.4,3660.56,1909.86,1750.7,NA,0,68.41,48.36,20.05,1565.2,1565.2,251.46,68.46,68.46,73.91,186.88,253.21,114.52,NA,NA,44.64,44.64,17.89,9.34,9.34,9.7,14.41,16.66,11.95,15.43,17.96,12.08,33.14,33.14,16.68,898.26,898.26,219.12,14.17,14.17,12.74,7.9,7.9,11.1,10.88,10.37,11.45,13.31,13.31,12.73,75.54,40.16,1686.47,1078.83,517.42,1123.74,817.26,12.42,13.35,359.4,NA,0,254.27,105.13,0,0,0,21.41,101.14,69.3,94.5,326.26,0,0,0,21.41,99.28,69.3,94.5,234.63,0,0,1.86,91.63,110.44,0.36,76.97,19.44,9.87,35.78,116.55,389.39,NA,110.44,0.36,19.44,35.78,80.05,246.07,76.97,9.87,36.51,143.31,"CS_IFN3_PsylQpyr__Output_Plot_42_376_A_1 .xlsx"
"1349","CS_IFN3_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_441_A_1",21,43,2004,0,NA,NA,830.72,NA,NA,NA,NA,16.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,NA,NA,15.7,NA,NA,26.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28,NA,NA,13.44,NA,NA,NA,NA,393.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylQpyr__Output_Plot_42_441_A_1 .xlsx"
"1350","CS_IFN3_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_441_A_1",21,43,2004,0,0.41,0.59,830.72,265.26,565.46,NA,0,16.08,8.8,7.28,1746.04,559.9,1746.04,45.96,206.12,45.96,193.6,331.69,128.82,NA,NA,47.15,26.7,47.15,7.65,16.2,7.65,13.7,20.39,10.56,15.7,20.55,12.81,28.39,22.83,19.47,697.3,411.86,451.13,19,13.5,19,6.5,6.5,7.5,9.28,11.33,8.31,13.58,12.4,10.81,67.71,47.82,393.72,189,187.65,1109.87,771.8,25.55,27.46,85.18,NA,NA,46.58,38.6,0,0,1.94,18.48,26.89,3.03,17.99,77.19,0,0,0,0,22.71,3.03,17.99,43.27,1.94,18.48,4.18,33.92,20.14,0,31.33,3.53,3.27,6.64,27.83,99.3,NA,20.14,0,3.53,6.64,14.56,44.87,31.33,3.27,13.26,54.43,"CS_IFN3_PsylQpyr__Output_Plot_42_441_A_1 .xlsx"
"1351","CS_IFN3_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_441_A_1",21,43,2009,5,0.44,0.56,830.72,265.26,565.46,NA,0,19.08,11.08,8.01,1823.8,687.15,1823.8,52.59,260.5,52.59,229.73,417.62,141.6,NA,NA,48.19,29.58,48.19,8.18,18.21,8.18,14.94,22.9,11.21,17.1,23.06,13.43,30.75,25.51,20.37,798.39,514.12,483.89,14.75,13.7,14.75,9.17,12.01,9.17,10.85,12.84,9.92,13.64,13.23,11.67,72.65,44.36,451.68,230.66,202.87,1109.87,771.8,25.44,27.34,105.06,NA,0,64.21,40.85,0,0,1.96,15.76,41.43,26.74,16.9,95.93,0,0,0,0,38.58,26.74,16.9,60.1,1.96,15.76,2.86,35.83,28.1,0,32.59,4.33,3.19,7.32,32.91,115.52,NA,28.1,0,4.33,7.32,18.34,58.08,32.59,3.19,14.58,57.43,"CS_IFN3_PsylQpyr__Output_Plot_42_441_A_1 .xlsx"
"1352","CS_IFN3_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_441_A_1",21,43,2014,10,0.47,0.53,830.72,265.26,565.46,NA,0,22.28,13.53,8.75,1883.47,815.61,1883.47,59.99,325.3,59.99,268.22,510.1,154.75,NA,NA,48.97,32.23,48.97,8.74,20.35,8.74,16.18,25.32,11.89,18.48,25.48,14.04,32.91,28.07,21.23,897.8,621.6,512.71,14.53,13.77,14.53,9.59,12.26,9.59,11.15,13,10.28,13.68,13.35,11.86,68.93,41.57,511.46,274.22,218.29,1109.87,771.8,25.36,27.25,122.89,NA,0,78.19,44.71,0,0,2.02,18.66,52.08,42.83,13.84,113.29,0,0,0,2.41,49.25,42.83,13.84,73.38,2.02,16.25,2.83,39.91,34.72,0,35.61,5.63,3.45,9,38.33,134.29,NA,34.72,0,5.63,9,22.4,71.74,35.61,3.45,15.93,62.55,"CS_IFN3_PsylQpyr__Output_Plot_42_441_A_1 .xlsx"
"1353","CS_IFN3_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_547_A_4",21,43,2004,0,NA,NA,2620.33,NA,NA,NA,NA,40.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.09,NA,NA,14.01,NA,NA,36.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.41,NA,NA,17.53,NA,NA,NA,NA,1033.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylQpyr__Output_Plot_42_547_A_4 .xlsx"
"1354","CS_IFN3_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_547_A_4",21,43,2004,0,0.5,0.5,2620.33,551.31,2069.01,NA,0,40.37,25.89,14.47,1658.29,1658.29,123.7,48.4,69.4,48.4,154.05,469.66,69.96,NA,NA,45.95,45.95,12.55,7.85,9.4,7.85,12.09,22.32,9.37,14.01,24.45,9.44,36.4,36.4,11.56,1049.14,1049.14,105.34,20.5,20.5,11.5,8,9.5,8,10.41,14.02,9.45,17.39,17.39,10.16,86.12,47.78,1033.85,530.75,391.51,1142.17,850.19,11.23,12.07,246.44,NA,NA,181.06,65.38,0,0,0,54.08,89.08,72.07,27.78,223.39,0,0,0,54.08,89.08,72.07,27.78,171.15,0,0,0,52.24,81.3,0.19,46.22,9.91,8.7,14.25,69.21,245,NA,81.3,0.19,9.91,14.25,42.86,148.51,46.22,8.7,26.35,96.49,"CS_IFN3_PsylQpyr__Output_Plot_42_547_A_4 .xlsx"
"1355","CS_IFN3_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_547_A_4",21,43,2009,5,0.52,0.48,2620.33,551.31,2069.01,NA,0,46.57,30.89,15.69,1852,1852,132.52,51.86,89.27,51.86,177.73,560.21,75.81,NA,NA,48.56,48.56,12.99,8.13,10.66,8.13,12.86,24.52,9.75,15.04,26.71,9.82,39.26,39.26,12.04,1218.83,1218.83,114.19,18.47,18.47,15,9.91,9.91,12.99,13.45,14.52,13.16,17.68,17.68,13.72,104.6,45.03,1159.54,617.68,419.36,1142.17,850.19,11.05,11.87,316.86,NA,0,220.37,96.49,0,0,2.03,86.9,98.63,74.71,27.25,288.44,0,0,2.03,86.9,98.63,74.71,27.25,208.78,0,0,0,79.66,99.99,0.42,68.75,12.09,6,16.48,79.68,306.97,NA,99.99,0.42,12.09,16.48,51.12,180.1,68.75,6,28.56,126.88,"CS_IFN3_PsylQpyr__Output_Plot_42_547_A_4 .xlsx"
"1356","CS_IFN3_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_547_A_4",21,43,2014,10,0.54,0.46,2620.33,551.31,2069.01,NA,0,52.73,35.69,17.04,2023.88,2023.88,142.96,56.15,110.62,56.15,201.24,647.44,82.35,NA,NA,50.76,50.76,13.49,8.46,11.87,8.46,13.6,26.5,10.16,16.01,28.71,10.24,41.71,41.71,12.55,1374.3,1374.3,124.08,18.63,18.63,15.66,10.49,10.49,13.69,14.16,14.91,13.97,17.9,17.9,14.36,104.17,42.92,1281.11,699.57,450.05,1142.17,850.19,10.91,11.73,366.54,NA,0,256.24,110.3,2.54,2.54,4.26,121.54,97.77,87.27,26.99,336.83,2.54,2.54,4.26,121.54,97.77,87.27,26.99,243.58,0,0,0,93.26,117.29,0.89,79.05,14.44,6.02,18.93,90.1,352.86,NA,117.29,0.89,14.44,18.93,59.08,210.63,79.05,6.02,31.02,142.23,"CS_IFN3_PsylQpyr__Output_Plot_42_547_A_4 .xlsx"
"1357","CS_IFN3_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_585_A_1",21,43,2004,0,NA,NA,1446.54,NA,NA,NA,NA,33.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.73,NA,NA,17.16,NA,NA,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14,NA,NA,10.12,NA,NA,NA,NA,790.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylQpyr__Output_Plot_42_585_A_1 .xlsx"
"1358","CS_IFN3_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_585_A_1",21,43,2004,0,0.67,0.33,1446.54,1103.47,343.07,NA,0,33.45,24.42,9.03,617.95,475.29,617.95,65.76,65.76,163.99,231.24,221.26,263.32,NA,NA,28.05,24.6,28.05,9.15,9.15,14.45,16.73,16.35,17.94,17.16,16.78,18.31,24.49,23.2,22.84,473.06,423.33,416.47,11.5,11,11.5,6.5,6.5,8.5,9.14,9.12,9.18,10.14,10.29,9.62,54.64,41.41,790.66,554.98,203.4,1125.72,822.15,25.93,27.86,142.82,NA,NA,106.45,36.38,0,0,0,0,29.65,0,60.74,128.92,0,0,0,0,20.69,0,60.74,96.3,0,0,8.96,32.61,45.29,0,28.18,10.34,4.13,22.1,56.86,171.41,NA,45.29,0,10.34,22.1,40.41,118.15,28.18,4.13,16.45,53.26,"CS_IFN3_PsylQpyr__Output_Plot_42_585_A_1 .xlsx"
"1359","CS_IFN3_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_585_A_1",21,43,2009,5,0.69,0.31,1446.54,1103.47,343.07,NA,0,38.82,29.16,9.66,653.89,554.9,653.89,80.77,80.77,175.68,268.4,264.28,281.65,NA,NA,28.85,26.58,28.85,10.14,10.14,14.96,18.05,17.89,18.57,18.49,18.34,18.94,25.94,25.11,23.55,529.69,495.74,442.28,10.36,10.35,10.36,7.14,7.14,9.57,9.25,9.09,9.75,10.25,10.2,10.06,51.23,39.51,891.09,646.87,215.21,1125.72,822.15,25.66,27.57,165.61,NA,0,124.92,40.68,0,0,0,0,51.15,0,60.68,150.91,0,0,0,0,39.89,0,60.68,114.09,0,0,11.26,36.82,53.88,0,31.63,13.16,4.23,26.8,65.86,200.68,NA,53.88,0,13.16,26.8,48.27,142.11,31.63,4.23,17.59,58.57,"CS_IFN3_PsylQpyr__Output_Plot_42_585_A_1 .xlsx"
"1360","CS_IFN3_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_585_A_1",21,43,2014,10,0.7,0.3,1446.54,1103.47,343.07,NA,0,44.02,33.78,10.23,682.93,628.41,682.93,96.18,96.18,186.7,304.28,306.16,298.23,NA,NA,29.49,28.29,29.49,11.07,11.07,15.42,19.24,19.27,19.12,19.68,19.74,19.49,27.3,26.78,24.17,586.53,563.73,465.31,10.46,10.46,10.4,7.42,7.42,9.76,9.42,9.28,9.89,10.35,10.33,10.14,48.97,37.9,985.49,734.39,225.8,1125.72,822.15,25.41,27.3,189.19,NA,0,145.76,43.43,0,0,0,0,69.56,2.93,58.81,172.78,0,0,0,0,56,2.93,58.81,133.53,0,0,13.56,39.25,63.5,0,33.89,15.83,4.38,30.85,74.55,228.42,NA,63.5,0,15.83,30.85,55.92,166.1,33.89,4.38,18.63,62.32,"CS_IFN3_PsylQpyr__Output_Plot_42_585_A_1 .xlsx"
"1361","CS_IFN3_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_587_A_4",21,43,2003,0,NA,NA,1152.99,NA,NA,NA,NA,26.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,NA,NA,17.05,NA,NA,26.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17,NA,NA,9.88,NA,NA,NA,NA,623.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylQpyr__Output_Plot_42_587_A_4 .xlsx"
"1362","CS_IFN3_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_587_A_4",21,43,2003,0,0.63,0.37,1152.99,774.55,378.44,NA,0,26.32,18.57,7.75,1017.88,504.71,1017.88,77.76,118.82,77.76,228.25,239.77,204.67,NA,NA,36,25.35,36,9.95,12.3,9.95,16.25,17.16,14.38,17.05,17.47,16.14,26.49,22.21,25.11,574.52,389.31,528.91,11.5,11.5,10.5,6,7.5,6,8.17,8.76,6.94,9.86,9.91,9.33,50.27,37.23,623.65,417.49,181.6,1125.72,822.15,29.86,32.08,103.31,NA,NA,76.42,26.89,0,0,0,5.15,25.43,2.7,42.13,92.85,0,0,0,0,17.16,2.7,42.13,69.4,0,5.15,8.26,23.45,32.71,0,21.12,8.4,3.72,17.94,44.84,131.92,NA,32.71,0,8.4,17.94,30.74,89.78,21.12,3.72,14.1,42.14,"CS_IFN3_PsylQpyr__Output_Plot_42_587_A_4 .xlsx"
"1363","CS_IFN3_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_587_A_4",21,43,2008,5,0.65,0.35,1152.99,774.55,378.44,NA,0,30.94,22.62,8.32,1057.64,599.51,1057.64,85.58,148.75,85.58,268.32,292.04,219.76,NA,NA,36.7,27.63,36.7,10.44,13.76,10.44,17.65,18.96,14.98,18.48,19.28,16.73,27.95,24.33,25.94,633.74,467.24,561.88,10.26,9.96,10.26,7.91,7.91,8.31,8.84,8.88,8.76,9.85,9.64,9.79,50.08,35.24,710.09,494.91,192.77,1125.72,822.15,29.9,32.13,126.04,NA,0,92.79,33.25,0,0,0,5.66,38.83,0,41.48,114.33,0,0,0,0,30.05,0,41.48,84.54,0,5.66,8.77,29.8,40.29,0,26.13,10.82,3.61,21.81,52.58,159.65,NA,40.29,0,10.82,21.81,37.44,110.35,26.13,3.61,15.14,49.3,"CS_IFN3_PsylQpyr__Output_Plot_42_587_A_4 .xlsx"
"1364","CS_IFN3_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_587_A_4",21,43,2013,10,0.67,0.33,1152.99,774.55,378.44,NA,0,35.56,26.67,8.9,1098.66,687.22,1098.66,94.22,180.06,94.22,308.44,344.29,235.06,NA,NA,37.4,29.58,37.4,10.95,15.14,10.95,18.95,20.61,15.57,19.82,20.94,17.3,29.51,26.23,26.71,700.49,542.46,593.32,10.17,9.98,10.17,8.1,8.1,8.49,8.95,8.99,8.88,9.86,9.69,9.76,47.22,33.39,794.11,570.41,203.97,1125.72,822.15,29.88,32.11,144.64,NA,0,109.14,35.5,0,0,0,5.86,55.11,3.02,39.58,131.55,0,0,0,0,46.02,3.02,39.58,99.87,0,5.86,9.09,31.67,47.95,0,27.97,13.42,3.8,25.83,60.34,183.91,NA,47.95,0,13.42,25.83,44.14,131.33,27.97,3.8,16.2,52.58,"CS_IFN3_PsylQpyr__Output_Plot_42_587_A_4 .xlsx"
