"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Mean_crown_d","Mean_crown_d_sp1","Mean_crown_d_sp2","Do_crown","Do_crown_sp1","Do_crown_sp2","Canopy_cover","Canopy_cover_sp1","Canopy_cover_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","Bole_V","Bark_V","V_harvested","Dead_V","V_sp1","Bole_V_sp1","Bark_V_sp1","V_sp2","Bole_V_sp2","Bark_V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WB2_t","WTBL","WR","WT","Dead_WT","WSW_sp1","WB_2_T_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"1717","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_1178_A_1",21,26,2003,0,NA,NA,2037.18,NA,NA,NA,NA,45.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.65,NA,NA,16.8,NA,NA,32.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.61,NA,NA,15.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1076.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_42_1178_A_1 .xlsx"
"1718","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_1178_A_1",21,26,2003,0,0.64,0.36,2037.18,1761.31,275.87,NA,0,45.16,27.72,17.45,1250.36,583.21,1250.36,62.21,62.21,309.46,221.68,157.36,632.39,NA,NA,39.9,27.25,39.9,8.9,8.9,19.85,15.65,13.74,27.87,16.8,14.15,28.38,33.03,22.42,33.03,864.41,398.99,864.41,16.5,14.5,16.5,11,11,11,12.61,12.32,14.42,15.08,12.94,15.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.55,45.65,1076.42,585.18,343.39,1077.71,1113.06,14.7,15.79,277.25,214.18,63.07,NA,NA,164.24,106.94,57.3,113.01,107.24,5.78,0,0,0,23.19,84.87,53.07,13.52,255.74,0,0,20.83,149,0,0,0,23.19,64.03,53.07,13.52,106.74,114.73,0.03,7.17,3.1,21.26,43.03,189.33,NA,63.78,3.1,10.88,14.16,91.91,50.95,0.03,7.17,10.39,28.88,97.42,"CS_IFN3_PsylPpin__Output_Plot_42_1178_A_1 .xlsx"
"1719","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_1178_A_1",21,26,2008,5,0.65,0.35,2037.18,1761.31,275.87,NA,0,52.18,32.72,19.46,1362.34,670.46,1362.34,74.37,74.37,351.72,256.12,185.76,705.32,NA,NA,41.65,29.22,41.65,9.73,9.73,21.16,16.91,14.94,29.47,18.06,15.38,29.97,34.73,24.18,34.73,954.93,463.76,954.93,15.99,14.27,15.99,6.99,6.99,12.87,10.14,9.47,14.43,15.26,12.86,15.26,0,0,0,0,0,0,0,0,0,59.97,43.94,1208.64,687.2,377.36,1077.71,1113.06,14.52,15.6,282.78,222.36,60.43,NA,0,159.02,103.95,55.07,123.76,118.4,5.36,0,0,0,42.83,104.71,54.68,12.29,262.03,0,2.16,34.06,145.02,0,0,0,40.68,70.65,54.68,12.29,117.01,123.62,0.09,8.34,4,24.88,50.02,210.95,NA,67.36,4,13.17,17.82,102.35,56.26,0.09,8.34,11.71,32.21,108.6,"CS_IFN3_PsylPpin__Output_Plot_42_1178_A_1 .xlsx"
"1720","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_1178_A_1",21,26,2013,10,0.67,0.33,2037.18,1761.31,275.87,NA,0,58.91,37.64,21.28,1459.49,752.44,1459.49,86.62,86.62,392.97,289.18,213.68,771.22,NA,NA,43.11,30.95,43.11,10.5,10.5,22.37,18.05,16.04,30.84,19.19,16.49,31.34,36.18,25.75,36.18,1036.04,525.7,1036.04,16.11,14.55,16.11,7.54,7.54,13.1,10.62,9.99,14.61,15.41,13.23,15.41,0,0,0,0,0,0,0,0,0,58.82,42.58,1332.33,787.01,407.65,1077.71,1113.06,14.38,15.45,326.5,256.11,70.39,NA,0,190.55,125.27,65.29,135.95,130.85,5.1,0,0,0,52.7,125.25,63.54,10.91,303.02,0,2.41,53.18,174.26,0,0,0,50.29,72.07,63.54,10.91,128.76,142.55,0.15,9.32,4.96,28.24,56.84,242.07,NA,80.38,4.96,15.48,21.63,122.46,62.17,0.15,9.32,12.75,35.22,119.62,"CS_IFN3_PsylPpin__Output_Plot_42_1178_A_1 .xlsx"
"1721","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_1891_A_1",26,21,2004,0,NA,NA,703.82,NA,NA,NA,NA,36.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.39,NA,NA,25.56,NA,NA,34.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.16,NA,NA,13.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_42_1891_A_1 .xlsx"
"1722","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_1891_A_1",26,21,2004,0,0.58,0.42,703.82,286.48,290.02,NA,0,36.12,19.96,14.87,1188.47,1188.47,711.58,101.18,226.98,338.16,513.16,696.81,512.62,NA,NA,38.9,38.9,30.1,11.35,17,20.75,24.39,29.22,25.35,25.56,29.79,25.55,34.98,34.98,28.91,964.84,964.84,656.97,16.8,16.8,11.9,6.8,7.5,9.6,10.16,11.03,10.78,13.48,13.48,10.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.67,38.54,729.35,401.8,301.09,1061.98,1108.9,27.96,30.04,176.07,138.77,37.29,NA,NA,105.86,72.57,33.29,70.21,66.2,4,0,0,0,35.46,91.88,27.05,12.34,164.72,0,35.46,47.98,99.45,0,0,0,0,43.89,27.05,12.34,65.27,79.38,0,7.42,4.93,22.24,42.55,156.51,NA,47.92,4.93,9.84,17.94,80.63,31.45,0,7.42,12.4,24.61,75.88,"CS_IFN3_PsylPpin__Output_Plot_42_1891_A_1 .xlsx"
"1723","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_1891_A_1",26,21,2009,5,0.59,0.41,703.82,286.48,290.02,NA,0,39.68,22.17,16.22,1304.74,1304.74,770.19,101.18,258.42,373.59,563.72,773.88,559.18,NA,NA,40.76,40.76,31.32,11.35,18.14,21.81,25.51,30.82,26.48,26.79,31.39,26.68,36.76,36.76,30.1,1065.17,1065.17,712.49,14.3,14.3,13.06,6.8,10.15,11.48,11.5,12.75,12.32,13.74,13.74,12.91,0,0,0,0,0,0,0,0,0,45.06,37.37,786.48,444.64,324.61,1061.98,1108.9,27.44,29.49,218.9,173.29,45.61,NA,0,130.62,89.96,40.66,88.28,83.32,4.96,0,0,0,57.26,109.27,49.9,13.1,205.78,0,52.83,54.74,123.08,0,0,0,4.43,54.53,49.9,13.1,82.7,97.09,0,7.31,5.8,22.64,47.59,180.44,NA,57.5,5.8,11.11,20.75,95.16,39.59,0,7.31,11.54,26.84,85.28,"CS_IFN3_PsylPpin__Output_Plot_42_1891_A_1 .xlsx"
"1724","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_1891_A_1",26,21,2014,10,0.59,0.41,703.82,286.48,290.02,NA,0,43.13,24.3,17.54,1415.37,1415.37,827.63,101.18,289.9,408.36,612.86,848.32,604.9,NA,NA,42.45,42.45,32.46,11.35,19.21,22.8,26.55,32.29,27.55,27.93,32.87,27.75,38.39,38.39,31.24,1161.27,1161.27,766.96,14.48,14.48,13.27,6.8,10.54,11.71,11.7,13.02,12.54,13.95,13.95,13.11,0,0,0,0,0,0,0,0,0,44.05,36.35,841.03,485.87,347.44,1061.98,1108.9,27.01,29.03,241.98,192.14,49.84,NA,0,145.35,100.46,44.88,96.63,91.67,4.95,0,0,0,82.66,119.19,52.71,11.41,228.15,0,68.89,55.12,137.33,0,0,0,13.77,64.06,52.71,11.41,90.82,107.64,0,8.02,6.69,24.68,52.61,199.64,NA,64.09,6.69,12.35,23.57,106.7,43.56,0,8.02,12.33,29.04,92.94,"CS_IFN3_PsylPpin__Output_Plot_42_1891_A_1 .xlsx"
"1725","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_225_A_3C",26,21,2003,0,NA,NA,348.73,NA,NA,NA,NA,32.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.26,NA,NA,34.37,NA,NA,50.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.09,NA,NA,19.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_42_225_A_3C.xlsx"
"1726","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_225_A_3C",26,21,2003,0,0.52,0.48,348.73,75.26,273.46,NA,0,32.35,16.9,15.45,5140.28,5140.28,2315.74,136.85,816.86,136.85,927.61,2245.43,564.93,NA,NA,80.9,80.9,54.3,13.2,32.25,13.2,30.26,51.54,24.4,34.37,53.47,26.82,50.89,51.54,37.79,2143.38,2245.43,1146.06,24,24,20.5,6.5,11,6.5,13.09,18.76,11.53,19.26,18.76,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.27,37.84,581.16,326.74,308.8,1061.72,1108.84,27.8,29.88,246.57,203.52,43.05,NA,NA,146.33,106.22,40.11,100.24,97.31,2.94,2.97,2.97,86.42,179.09,44.2,27.73,12.02,234.88,82.01,125.13,12.26,140.06,2.97,2.97,4.41,53.96,31.94,27.73,12.02,94.83,107.47,0.66,6.87,8.7,20.16,50.91,194.77,NA,61.23,8.7,10.18,25.34,105.45,46.23,0.66,6.87,9.98,25.57,89.32,"CS_IFN3_PsylPpin__Output_Plot_42_225_A_3C.xlsx"
"1727","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_225_A_3C",26,21,2008,5,0.52,0.48,348.73,75.26,273.46,NA,0,34,17.69,16.31,5286.38,5286.38,2392.25,147.17,881.4,147.17,975.12,2350.66,596.54,NA,NA,82.04,82.04,55.19,13.69,33.5,13.69,31.11,52.83,25.13,35.24,54.71,27.56,52.06,52.83,38.75,2238.29,2350.66,1203.78,21.88,21.88,19.6,10.63,16.73,10.63,15.41,19.23,14.36,19.31,19.23,17.87,0,0,0,0,0,0,0,0,0,49.54,37.09,604.92,341.51,323.69,1061.72,1108.84,27.73,29.8,267.88,222.41,45.47,NA,0,150.94,109.54,41.4,116.94,112.88,4.06,5.18,5.18,90.25,187.6,47.62,26.92,16.54,255.66,85.75,129.36,12.92,144.57,5.18,5.18,4.5,58.23,34.7,26.92,16.54,111.08,117.43,0.81,6.61,9.29,19.46,53.92,207.52,NA,63.8,9.29,10.72,26.92,110.74,53.63,0.81,6.61,8.73,27,96.78,"CS_IFN3_PsylPpin__Output_Plot_42_225_A_3C.xlsx"
"1728","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_225_A_3C",26,21,2013,10,0.52,0.48,348.73,75.26,273.46,NA,0,35.64,18.45,17.18,5424.09,5424.09,2462.57,158.47,945.21,158.47,1021.88,2451.75,628.35,NA,NA,83.1,83.1,56,14.2,34.69,14.2,31.94,54.04,25.86,36.07,55.87,28.29,53.15,54.04,39.67,2329.56,2451.75,1259.81,21.81,21.81,19.61,10.84,16.91,10.84,15.54,19.29,14.51,19.35,19.29,17.94,0,0,0,0,0,0,0,0,0,48.65,36.4,628.09,355.68,338.57,1061.72,1108.84,27.68,29.74,280.55,233.61,46.95,NA,0,157.27,114.26,43.01,123.28,119.34,3.94,5.3,5.3,97.01,200.2,46.03,26.77,17.46,267.8,92.39,135.21,12.3,150.67,5.3,5.3,4.62,64.99,33.72,26.77,17.46,117.13,123.39,0.98,7.04,9.87,20.43,56.9,218.62,NA,66.68,9.87,11.25,28.46,116.27,56.7,0.98,7.04,9.18,28.44,102.35,"CS_IFN3_PsylPpin__Output_Plot_42_225_A_3C.xlsx"
"1729","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_227_A_1",26,21,2003,0,NA,NA,313.22,NA,NA,NA,NA,38.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.27,NA,NA,39.7,NA,NA,49.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.59,NA,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_42_227_A_1 .xlsx"
"1730","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_227_A_1",26,21,2003,0,0.81,0.19,313.22,192.97,120.25,NA,0,38.76,31.42,7.34,2706.24,2706.24,1152.09,359.68,1213.04,359.68,1237.61,1628.35,610.59,NA,NA,58.7,58.7,38.3,21.4,39.3,21.4,38.27,45.25,27.08,39.7,45.53,27.88,49.16,49.16,28.23,1910.18,1910.18,661.4,23,23,18,15.5,16,15.5,18.59,19.4,17.29,19.4,19.4,17.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.58,39.46,657.87,616.42,145.21,1077.59,1113.03,29.13,31.3,319.86,240.39,79.47,NA,NA,264.89,188.66,76.23,54.97,51.73,3.24,0,0,59.26,226.08,68.45,25.83,8.21,305.74,59.26,209.81,37.73,253.76,0,0,0,16.27,30.72,25.83,8.21,51.98,132.54,0,2.71,12.17,21.31,50.98,219.72,NA,107.96,12.17,17.6,38.83,176.57,24.58,0,2.71,3.71,12.15,43.15,"CS_IFN3_PsylPpin__Output_Plot_42_227_A_1 .xlsx"
"1731","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_227_A_1",26,21,2008,5,0.81,0.19,313.22,192.97,120.25,NA,0,40.48,32.76,7.72,2795.66,2795.66,1198.91,383.52,1274.14,383.52,1292.43,1697.62,642.22,NA,NA,59.66,59.66,39.07,22.1,40.28,22.1,39.15,46.21,27.81,40.57,46.49,28.6,50.11,50.11,28.96,1984.71,1984.71,694.61,20.44,20.44,18.18,14.31,18.17,14.31,17.74,18.98,15.74,19.49,19.49,16.02,0,0,0,0,0,0,0,0,0,45.31,38.89,681.15,641.8,151.69,1077.59,1113.03,28.99,31.15,327,246.3,80.71,NA,0,271.7,193.74,77.95,55.31,52.55,2.76,0,0,70.86,235.5,63.18,25.9,6.58,312.44,70.86,216.17,35.54,260.21,0,0,0,19.33,27.64,25.9,6.58,52.23,136.86,0.01,2.95,12.98,22.55,53.92,229.28,NA,111.89,12.98,18.47,41.14,184.47,24.97,0.01,2.95,4.09,12.78,44.81,"CS_IFN3_PsylPpin__Output_Plot_42_227_A_1 .xlsx"
"1732","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_227_A_1",26,21,2013,10,0.81,0.19,313.22,192.97,120.25,NA,0,42.12,34.04,8.08,2880.53,2880.53,1244.76,405.09,1333.18,405.09,1344.85,1764.02,672.21,NA,NA,60.56,60.56,39.81,22.71,41.2,22.71,39.96,47.12,28.47,41.38,47.39,29.26,51.01,51.01,29.64,2055.82,2055.82,726.31,20.49,20.49,18.28,14.48,18.31,14.48,17.86,19.09,15.88,19.58,19.58,16.16,0,0,0,0,0,0,0,0,0,44.69,38.38,703.24,666.1,157.8,1077.59,1113.03,28.86,31.02,341.5,257.75,83.75,NA,0,283.36,202.35,81.01,58.14,55.39,2.74,0,0,80.84,248.58,61.91,26.49,6.48,326.73,80.84,228.48,34.75,271.5,0,0,0,20.1,27.16,26.49,6.48,55.22,143.2,0.03,3.12,13.78,23.56,56.77,240.46,NA,116.88,13.78,19.3,43.39,193.35,26.32,0.03,3.12,4.26,13.38,47.11,"CS_IFN3_PsylPpin__Output_Plot_42_227_A_1 .xlsx"
"1733","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_228_A_1",21,26,2003,0,NA,NA,355.23,NA,NA,NA,NA,11.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,NA,NA,20.64,NA,NA,27.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45,NA,NA,11.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_42_228_A_1 .xlsx"
"1734","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_228_A_1",21,26,2003,0,0.54,0.46,355.23,171.32,183.91,NA,0,11.88,6.43,5.45,1862.72,1862.72,490.87,123.7,123.7,128.68,334.47,375.28,296.46,NA,NA,48.7,48.7,25,12.55,12.55,12.8,19.6,20.3,18.94,20.64,21.86,19.43,27.41,24.85,22.34,614.94,533.68,397.11,14,14,12,4.5,7,4.5,9.45,9.68,9.23,11.33,10.6,10.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.2,41.32,261.1,132.37,118.84,1028.22,1101.57,46.85,50.34,56.27,43.87,12.4,NA,NA,31.87,21.54,10.33,24.4,22.33,2.07,0,0,2.04,6.9,22.8,2.69,9.65,51.87,2.04,6.9,12.56,29.48,0,0,0,0,10.24,2.69,9.65,22.39,25.02,0,2.52,1.38,8.07,14.17,51.16,NA,14.41,1.38,3,5.15,23.93,10.61,0,2.52,5.07,9.02,27.22,"CS_IFN3_PsylPpin__Output_Plot_42_228_A_1 .xlsx"
"1735","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_228_A_1",21,26,2008,5,0.56,0.44,355.23,171.32,183.91,NA,0,14.24,7.82,6.42,2122.41,2122.41,573.89,152.4,157.07,152.4,400.88,456.27,349.29,NA,NA,51.98,51.98,27.03,13.93,14.14,13.93,21.51,22.51,20.58,22.59,24.1,21.09,29.84,27.4,24.19,727.81,643.5,465.51,14.45,14.45,11.28,7.83,7.83,8.52,10.02,9.93,10.09,11.71,11.08,10.84,0,0,0,0,0,0,0,0,0,46.57,39.23,301.95,159.7,136.97,1028.22,1101.57,45.32,48.7,70.39,55.24,15.15,NA,0,40.26,27.42,12.83,30.13,27.82,2.32,0,0,2.37,10.76,27,11.03,10.23,65.46,2.37,10.76,14.55,37.59,0,0,0,0,12.45,11.03,10.23,27.87,31.44,0,2.92,1.84,9.11,17.31,62.61,NA,18.22,1.84,3.74,6.68,30.48,13.22,0,2.92,5.37,10.63,32.13,"CS_IFN3_PsylPpin__Output_Plot_42_228_A_1 .xlsx"
"1736","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_228_A_1",21,26,2013,10,0.56,0.44,355.23,171.32,183.91,NA,0,16.66,9.26,7.41,2367.26,2367.26,653.73,179.07,193.87,179.07,469.05,540.25,402.72,NA,NA,54.9,54.9,28.85,15.1,15.71,15.1,23.33,24.62,22.12,24.44,26.23,22.64,32.17,29.8,25.91,843.93,755.73,533.73,14.5,14.5,11.59,8.42,8.42,8.89,10.42,10.41,10.44,12.02,11.48,11.17,0,0,0,0,0,0,0,0,0,44.69,37.36,342.5,187.84,154.94,1028.22,1101.57,44.14,47.44,84.24,66.45,17.79,NA,0,48.74,33.37,15.36,35.5,33.07,2.43,0,0,4.54,18.93,38.59,12.11,9.52,78.35,4.54,18.93,19.02,45.41,0,0,0,0,19.57,12.11,9.52,32.94,37.85,0,3.44,2.35,10.59,20.62,74.84,NA,22.13,2.35,4.54,8.36,37.37,15.71,0,3.44,6.05,12.26,37.47,"CS_IFN3_PsylPpin__Output_Plot_42_228_A_1 .xlsx"
"1737","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","42_230_A_1",21,26,2003,0,NA,NA,707.36,NA,NA,NA,NA,13.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.89,NA,NA,15.47,NA,NA,23.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.23,NA,NA,10.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_42_230_A_1 .xlsx"
"1738","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","42_230_A_1",21,26,2003,0,0.55,0.45,707.36,541.13,166.23,NA,0,13.29,7.49,5.8,626.8,254.47,626.8,102.97,102.97,192.36,187.9,138.37,349.12,NA,NA,28.25,18,28.25,11.45,11.45,15.65,14.89,13.14,20.58,15.47,13.27,21.08,23.62,16.08,23.62,447.24,204.59,447.24,12.5,10.5,12.5,6.5,6.5,8.5,8.23,7.65,10.12,10.99,8.95,10.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.27,46.53,327.3,151.95,124.11,1145.42,1163.54,34.21,36.76,55.89,43.59,12.29,NA,NA,28.24,18.06,10.18,27.64,25.53,2.11,0,0,0,0,12.89,8.77,9.08,50.09,0,0,0,24.51,0,0,0,0,12.89,8.77,9.08,25.57,24.85,0,2.61,0.72,7.64,13.07,48.88,NA,12.72,0.72,2.84,3.47,19.74,12.13,0,2.61,4.8,9.61,29.14,"CS_IFN3_PsylPpin__Output_Plot_42_230_A_1 .xlsx"
"1739","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","42_230_A_1",21,26,2008,5,0.57,0.43,707.36,541.13,166.23,NA,0,17.31,9.93,7.38,777.57,332.76,777.57,137.69,137.69,251.22,244.72,183.46,444.13,NA,NA,31.46,20.58,31.46,13.24,13.24,17.88,17.04,15.14,23.25,17.65,15.28,23.78,26.57,18.44,26.57,564.88,268.97,564.88,11.94,10.15,11.94,7.47,7.47,9.89,8.85,8.25,10.8,11.35,9.48,11.35,0,0,0,0,0,0,0,0,0,51.93,42.71,404.61,201.64,152.56,1145.42,1163.54,33.13,35.6,76.43,59.96,16.47,NA,0,40.26,26.06,14.2,36.16,33.89,2.27,0,0,0,2.21,18.62,15.6,8.69,69.41,0,0,2.3,35.71,0,0,0,2.21,16.32,15.6,8.69,33.69,34.18,0,3.47,1.12,9.82,17.36,65.95,NA,18.07,1.12,3.93,5.14,28.27,16.1,0,3.47,5.89,12.22,37.69,"CS_IFN3_PsylPpin__Output_Plot_42_230_A_1 .xlsx"
"1740","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","42_230_A_1",21,26,2013,10,0.59,0.41,707.36,541.13,166.23,NA,0,21.62,12.62,9,924.41,416.89,924.41,176.73,176.73,315.03,305.66,233.29,541.26,NA,NA,34.31,23.04,34.31,15,15,20.03,19.11,17.08,25.72,19.73,17.23,26.25,29.24,20.7,29.24,682.57,338.85,682.57,12.17,10.54,12.17,8.04,8.04,10.27,9.34,8.79,11.11,11.63,9.94,11.63,0,0,0,0,0,0,0,0,0,48.86,39.76,483.66,256.59,180.75,1145.42,1163.54,32.34,34.75,98.39,77.51,20.88,NA,0,53.81,35.17,18.64,44.58,42.34,2.24,0,0,0,5.16,38.82,16.83,7.6,90.46,0,0,14.55,48.96,0,0,0,5.16,24.27,16.83,7.6,41.5,44.29,0,4.44,1.63,12.3,22.08,84.74,NA,24.17,1.63,5.19,7.19,38.19,20.12,0,4.44,7.11,14.89,46.55,"CS_IFN3_PsylPpin__Output_Plot_42_230_A_1 .xlsx"
