"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_post_sp1","V_stake_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"5161","CS_IFN3_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","43_1413_A_1",25,21,2005,5,0.7,0.3,462.47,285.63,176.84,NA,0,29.16,19.26,9.9,1665.39,1665.39,1006.92,220.88,220.88,295.28,630.5,674.31,559.73,NA,NA,46.05,46.05,35.81,16.77,16.77,19.39,27.41,28.18,26.16,28.33,29.3,26.7,37.74,37.12,30.14,1132.81,1099.8,720.01,17.26,17.26,15.49,9.88,9.88,11.47,13.32,13.3,13.34,15.8,15.63,14.41,48.6,41.86,565.36,384.35,198.04,944.5,1124,29.43,31.62,187.07,NA,0,127.03,60.04,0,0,1.97,60.95,86.56,69.2,21.91,177.22,1.97,53.17,50.8,41.69,12.67,120.66,0,0,0,7.77,35.76,27.51,9.24,56.56,97.16,1,16.91,23.94,38.08,177.08,NA,70.22,1,12.78,17.66,21.69,123.34,26.94,0,4.14,6.28,16.38,53.74,"CS_IFN3_PsylPnig__Output_Plot_43_1413_A_1.xlsx"
"5162","CS_IFN3_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","43_1413_A_1",25,21,2010,10,0.7,0.3,462.47,285.63,176.84,NA,0,30.71,20.29,10.42,1717.95,1717.95,1049.61,238.14,238.14,315.72,664.04,710.43,589.11,NA,NA,46.77,46.77,36.56,17.41,17.41,20.05,28.16,28.97,26.86,29.08,30.08,27.39,38.55,37.96,30.86,1181.13,1148.76,754.71,17.31,17.31,15.6,10.11,10.11,11.65,13.48,13.47,13.49,15.92,15.75,14.54,47.86,41.28,589.37,403.57,206.98,944.5,1124,29.22,31.4,198.38,NA,0,134.81,63.57,0,0,5.92,77.21,87.2,67.02,20.86,187.87,5.92,64.69,50.45,38.88,11.86,127.89,0,0,0,12.52,36.76,28.14,9,59.98,102.92,1.18,17.86,25.17,40.33,187.46,NA,74.31,1.18,13.46,18.6,23.08,130.64,28.61,0,4.4,6.57,17.24,56.82,"CS_IFN3_PsylPnig__Output_Plot_43_1413_A_1.xlsx"
"5163","CS_IFN3_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","43_1416_A_1",21,25,2000,0,NA,NA,420.88,NA,NA,NA,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.11,NA,NA,24.22,NA,NA,32.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89,NA,NA,10.41,NA,NA,NA,NA,400.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPnig__Output_Plot_43_1416_A_1.xlsx"
"5164","CS_IFN3_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","43_1416_A_1",21,25,2000,0,0.86,0.14,420.88,325.38,95.49,NA,0,19.4,16.45,2.95,1304.2,1304.2,339.79,122.72,122.72,257.3,460.88,505.44,309.05,NA,NA,40.75,40.75,20.8,12.5,12.5,18.1,23.11,24.08,19.8,24.22,25.37,19.84,33.49,33.49,19.8,893.35,893.35,309.05,11.5,11.5,9,6.4,6.4,7.5,8.89,9.06,8.33,10.6,10.6,8.33,38.48,31.65,400.11,334.4,64.05,929.68,1119.73,45.99,49.42,87.91,NA,NA,76.85,11.05,0,0,0,20.47,36.04,6.21,15.96,81.42,0,20.47,31.99,6.21,10.78,71.4,0,0,0,0,4.05,0,5.18,10.02,47.43,0.28,12.44,18.25,22.44,100.83,NA,42.62,0.28,10.91,15.08,17.55,86.44,4.81,0,1.53,3.17,4.88,14.39,"CS_IFN3_PsylPnig__Output_Plot_43_1416_A_1.xlsx"
"5165","CS_IFN3_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","43_1416_A_1",21,25,2005,5,0.86,0.14,420.88,325.38,95.49,NA,0,20.96,17.72,3.24,1370.2,1370.2,372.28,137.11,137.11,283.27,498,544.65,339.05,NA,NA,41.77,41.77,21.77,13.21,13.21,18.99,24.08,25.06,20.74,25.18,26.33,20.78,34.57,34.57,20.74,951.15,951.15,339.05,11.54,11.54,8.97,6.59,6.59,8.44,9.03,9.11,8.78,10.71,10.71,8.78,37.51,30.97,425.77,358.6,69.38,929.68,1119.73,45.53,48.92,96.28,NA,0,83.49,12.78,0,0,0,23.91,39.41,0,14.98,89.26,0,23.91,34.87,0,9.93,77.64,0,0,0,0,4.54,0,5.05,11.62,51.67,0.4,13.4,19.5,24.55,109.52,NA,46.08,0.4,11.76,16.25,19.19,93.68,5.59,0,1.64,3.26,5.36,15.85,"CS_IFN3_PsylPnig__Output_Plot_43_1416_A_1.xlsx"
"5166","CS_IFN3_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","43_1416_A_1",21,25,2010,10,0.86,0.14,420.88,325.38,95.49,NA,0,22.47,18.95,3.52,1432.29,1432.29,404.38,151.6,151.6,309.1,533.96,582.45,368.73,NA,NA,42.7,42.7,22.69,13.89,13.89,19.84,24.99,25.97,21.63,26.07,27.23,21.67,35.56,35.56,21.63,1005.77,1005.77,368.73,11.61,11.61,9.11,6.77,6.77,8.58,9.17,9.24,8.92,10.8,10.8,8.92,36.7,30.38,450.27,381.82,74.59,929.68,1119.73,45.12,48.49,104.09,NA,0,90.05,14.04,0,0,0,27.48,42.68,0,14.26,96.44,0,27.48,35.85,0,9.68,83.73,0,0,0,0,6.83,0,4.58,12.7,55.7,0.55,14.38,20.88,26.61,118.12,NA,49.52,0.55,12.57,17.37,20.78,100.8,6.18,0,1.81,3.51,5.83,17.33,"CS_IFN3_PsylPnig__Output_Plot_43_1416_A_1.xlsx"
"5167","CS_IFN3_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","43_1418_A_1",21,25,2000,0,NA,NA,1298,NA,NA,NA,NA,38.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.78,NA,NA,19.47,NA,NA,30.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.03,NA,NA,13.5,NA,NA,NA,NA,868.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPnig__Output_Plot_43_1418_A_1.xlsx"
"5168","CS_IFN3_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","43_1418_A_1",21,25,2000,0,0.79,0.21,1298,870.05,427.95,NA,0,38.64,29.97,8.67,907.92,907.92,602.63,126.68,134.78,126.68,297.67,344.46,202.54,NA,NA,34,34,27.7,12.7,13.1,12.7,18.78,20.3,15.68,19.47,20.94,16.06,30.43,30.38,21.19,730.63,728.45,359.2,14.5,14.5,14.5,7.5,7.5,7.5,11.03,11.62,9.85,13.37,13.36,11.86,58.77,43.93,868.84,624.75,199.21,919.56,1116.93,20.76,22.31,212.33,NA,NA,170.08,42.25,0,0,0,14.57,88.3,59.42,78.4,197.18,0,14.57,79.94,56.17,53.29,158.72,0,0,0,0,8.36,3.25,25.11,38.45,116.22,0.01,23.15,34.54,43.22,217.14,NA,98.39,0.01,19.88,27.47,28.88,174.63,17.83,0,3.27,7.06,14.35,42.51,"CS_IFN3_PsylPnig__Output_Plot_43_1418_A_1.xlsx"
"5169","CS_IFN3_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","43_1418_A_1",21,25,2005,5,0.79,0.21,1298,870.05,427.95,NA,0,41.69,32.37,9.32,959.93,959.93,637.76,136.58,147.92,136.58,321.18,372.06,217.74,NA,NA,34.96,34.96,28.5,13.19,13.72,13.19,19.52,21.12,16.26,20.22,21.77,16.65,31.36,31.34,21.95,775.82,774.64,385.25,14.26,14.26,13.06,8.92,8.92,9.23,10.74,11.03,10.16,13.56,13.54,11.67,55.04,43.24,923.5,671.44,212.06,919.56,1116.93,20.47,21.99,223.28,NA,0,177.46,45.83,0,0,0,19.74,98.13,68.83,73.8,207.95,0,19.74,85.83,65.57,47.37,166.11,0,0,0,0,12.3,3.26,26.43,41.84,121.27,0.02,25,37.04,47.11,230.44,NA,101.86,0.02,21.47,29.68,31.69,184.72,19.4,0,3.53,7.36,15.42,45.72,"CS_IFN3_PsylPnig__Output_Plot_43_1418_A_1.xlsx"
"5170","CS_IFN3_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","43_1418_A_1",21,25,2010,10,0.79,0.21,1298,870.05,427.95,NA,0,44.56,34.63,9.94,1008.02,1008.02,670.25,146.01,160.38,146.01,343.32,398,232.17,NA,NA,35.83,35.83,29.21,13.63,14.29,13.63,20.2,21.87,16.8,20.91,22.51,17.19,32.2,32.2,22.66,817.92,817.56,409.99,14.43,14.43,13.23,9.17,9.17,9.42,10.95,11.25,10.35,13.74,13.72,11.86,54.23,42.65,974.25,715.11,224.15,919.56,1116.93,20.21,21.71,242.12,NA,0,192.6,49.52,0,0,0,25.1,108.11,82.97,74.19,226.07,0,25.1,95.07,79.59,46.76,180.67,0,0,0,0,13.03,3.38,27.43,45.4,131.19,0.05,26.76,39.48,50.81,248.29,NA,110.14,0.05,22.97,31.74,34.36,199.26,21.05,0,3.79,7.74,16.45,49.03,"CS_IFN3_PsylPnig__Output_Plot_43_1418_A_1.xlsx"
"5171","CS_IFN3_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","43_1419_A_1",25,21,2000,0,NA,NA,1347.51,NA,NA,NA,NA,15.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.23,NA,NA,11.95,NA,NA,21.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41,NA,NA,8.28,NA,NA,NA,NA,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPnig__Output_Plot_43_1419_A_1.xlsx"
"5172","CS_IFN3_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","43_1419_A_1",25,21,2000,0,0.81,0.19,1347.51,1061.03,286.48,NA,0,15.11,12.1,3.01,532.97,532.97,325.25,50.27,52.81,50.27,112.12,114.03,105.05,NA,NA,26.05,26.05,20.35,8,8.2,8,11.23,11.3,10.95,11.95,12.05,11.56,22.06,21.17,14.35,386.79,360.6,174.95,11.5,11.5,7,4,4,4,5.41,5.52,5,8.33,8.36,5.98,48.21,37.77,412,271.01,75.75,944.5,1124,32.7,35.14,48.16,NA,NA,40.12,8.04,0,0,0,0,8.28,0,23.67,41.22,0,0,8.28,0,19.36,34.54,0,0,0,0,0,0,4.32,6.67,27.44,0,9.65,15.81,14.49,67.39,NA,24.08,0,8.03,11.09,9.51,52.7,3.36,0,1.62,4.72,4.98,14.69,"CS_IFN3_PsylPnig__Output_Plot_43_1419_A_1.xlsx"
"5173","CS_IFN3_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","43_1419_A_1",25,21,2005,5,0.81,0.19,1347.51,1061.03,286.48,NA,0,18.42,14.77,3.65,623.63,623.63,383.97,61.59,65.34,61.59,136.67,139.19,127.34,NA,NA,28.18,28.18,22.11,8.86,9.12,8.86,12.43,12.52,12.09,13.19,13.31,12.73,24,23.12,15.77,457.72,429.22,210.11,9.09,9.09,8.34,5.34,5.34,5.63,6.25,6.21,6.42,8.57,8.43,7.24,50.29,35.71,482.95,326.54,89.43,944.5,1124,31.78,34.15,63.31,NA,0,51.3,12.01,0,0,0,0,11.5,0,29.9,54.72,0,0,9.19,0,23.35,44.36,0,0,0,0,2.31,0,6.55,10.36,35.58,0,11.53,18.02,18.12,83.25,NA,30.55,0,9.8,13.54,12.08,65.97,5.03,0,1.73,4.48,6.04,17.28,"CS_IFN3_PsylPnig__Output_Plot_43_1419_A_1.xlsx"
"5174","CS_IFN3_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","43_1419_A_1",25,21,2010,10,0.82,0.18,1347.51,1061.03,286.48,NA,0,21.86,17.55,4.31,708.87,708.87,442.16,73.6,79.16,73.6,162.23,165.38,150.58,NA,NA,30.04,30.04,23.73,9.68,10.04,9.68,13.59,13.7,13.18,14.37,14.51,13.85,25.75,24.88,17.12,526.36,496.05,246.17,9.25,9.25,8.54,5.61,5.61,5.88,6.51,6.47,6.67,8.77,8.63,7.48,47.92,34.04,554.2,383.67,103.35,944.5,1124,31.08,33.39,77.11,NA,0,62.62,14.5,0,0,0,0,20,0,34.37,67.39,0,0,17.35,0,27.31,54.96,0,0,0,0,2.65,0,7.06,12.43,43.06,0,13.75,21.27,22,100.08,NA,36.93,0,11.64,16.09,14.86,79.51,6.13,0,2.11,5.18,7.14,20.56,"CS_IFN3_PsylPnig__Output_Plot_43_1419_A_1.xlsx"
"5175","CS_IFN3_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","43_1420_A_1",21,25,2000,0,NA,NA,109.92,NA,NA,NA,NA,12.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.91,NA,NA,38.32,NA,NA,35.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.74,NA,NA,10.74,NA,NA,NA,NA,218.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPnig__Output_Plot_43_1420_A_1.xlsx"
"5176","CS_IFN3_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","43_1420_A_1",21,25,2000,0,0.72,0.28,109.92,80.5,29.43,NA,0,12.68,8.22,4.46,3848.45,3848.45,1862.72,328.46,328.46,1275.56,1153.38,1021.01,1515.49,NA,NA,70,70,48.7,20.45,20.45,40.3,35.91,33.04,43.79,38.32,36.06,43.93,37.45,33.04,43.79,1235.23,1021.01,1515.49,15.5,14.5,15.5,7.5,7.5,13,10.74,9.76,13.43,10.91,9.76,13.43,29.9,29.14,218.18,159.65,77.96,903.93,1112.78,87.4,93.92,67.5,NA,NA,42.93,24.56,0,0,12.19,45.08,11.64,0,2.31,63.44,12.19,27.35,6.87,0,1.93,40.28,0,0,0,17.73,4.76,0,0.38,23.17,34.26,3.17,8.14,10.73,18.06,74.36,NA,22.43,2.61,5.45,7.53,10.68,48.69,11.83,0.57,2.69,3.19,7.38,25.66,"CS_IFN3_PsylPnig__Output_Plot_43_1420_A_1.xlsx"
"5177","CS_IFN3_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","43_1420_A_1",21,25,2005,5,0.72,0.28,109.92,80.5,29.43,NA,0,13.04,8.45,4.59,3884.58,3884.58,1906.63,348.4,348.4,1317.73,1186.15,1050.09,1558.37,NA,NA,70.33,70.33,49.27,21.06,21.06,40.96,36.51,33.62,44.41,38.86,36.57,44.54,38.04,33.62,44.41,1269.28,1050.09,1558.37,13.89,13.89,12.01,7.92,7.92,11.29,10.35,9.89,11.6,10.59,9.89,11.6,28.35,27.84,223.14,163.9,79.87,903.93,1112.78,90.06,96.77,66.7,NA,0,45.15,21.55,0,0,12.26,45.02,11.56,0,1.7,62.6,12.26,29.65,8.05,0,1.7,42.31,0,0,0,15.38,3.51,0,0,20.29,34.05,3.43,8.79,11.64,18.6,76.52,NA,23.58,2.72,5.61,7.75,11.01,50.68,10.47,0.7,3.19,3.89,7.59,25.84,"CS_IFN3_PsylPnig__Output_Plot_43_1420_A_1.xlsx"
"5178","CS_IFN3_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","43_1420_A_1",21,25,2010,10,0.72,0.28,109.92,80.5,29.43,NA,0,13.39,8.68,4.71,3919.32,3919.32,1949.32,368.09,368.09,1359.03,1218.43,1078.86,1600.23,NA,NA,70.64,70.64,49.82,21.65,21.65,41.6,37.08,34.18,45.01,39.39,37.06,45.14,38.61,34.18,45.01,1302.81,1078.86,1600.23,13.34,13.34,11.62,7.81,7.81,10.95,10.07,9.64,11.23,10.29,9.64,11.23,27.15,26.66,228,168.09,81.72,903.93,1112.78,92.67,99.58,66.29,NA,0,44.94,21.35,0,0,12.24,44.41,11.09,0,1.25,62.14,12.24,29.72,7.64,0,1.25,42.14,0,0,0,14.69,3.45,0,0,19.99,33.83,3.65,9.16,12.12,19.14,77.91,NA,23.42,2.84,5.76,7.96,11.35,51.34,10.41,0.81,3.4,4.16,7.79,26.57,"CS_IFN3_PsylPnig__Output_Plot_43_1420_A_1.xlsx"
"5179","CS_IFN3_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","43_1427_A_1",25,21,2000,0,NA,NA,848.83,NA,NA,NA,NA,15.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.42,NA,NA,15.4,NA,NA,23.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83,NA,NA,9.44,NA,NA,NA,NA,390.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPnig__Output_Plot_43_1427_A_1.xlsx"
"5180","CS_IFN3_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","43_1427_A_1",25,21,2000,0,0.79,0.21,848.83,339.53,318.31,NA,0,15.81,10.54,2.64,514.72,514.72,150.66,55.42,130.7,55.42,186.25,310.43,82.96,NA,NA,25.6,25.6,13.85,8.4,12.9,8.4,14.42,19.52,10.1,15.4,19.88,10.28,23.84,23.84,12.34,447.59,447.59,122.06,11,11,9,3,5.5,5.5,6.83,9.24,5.9,9.43,9.43,6.77,47.37,39.55,390.01,221.21,68.66,944.5,1124,36.4,39.12,55.95,NA,NA,47.93,8.02,0,0,0,0,23.03,0,21.92,50.42,0,0,23.03,0,16.79,44.01,0,0,0,0,0,0,5.13,6.41,31.04,0,8.13,13.26,14.14,66.58,NA,27.82,0,6.99,9.66,9.77,54.24,3.22,0,1.14,3.6,4.37,12.33,"CS_IFN3_PsylPnig__Output_Plot_43_1427_A_1.xlsx"
"5181","CS_IFN3_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","43_1427_A_1",25,21,2005,5,0.79,0.21,848.83,339.53,318.31,NA,0,18.25,12.45,3.17,592.56,592.56,178.33,67.06,157.44,67.06,215.04,366.7,99.72,NA,NA,27.47,27.47,15.07,9.24,14.16,9.24,15.47,21.24,11.08,16.55,21.61,11.27,25.73,25.73,13.48,520.91,520.91,145.37,9.99,9.99,7.85,3,7.3,5.94,6.93,8.87,6.57,9.73,9.73,7.36,44.78,37.81,437.69,258.49,80.47,944.5,1124,35.29,37.92,65.08,NA,0,54.59,10.49,0,0,0,0,30.04,0,21.41,58.85,0,0,30.04,0,13.88,50.28,0,0,0,0,0,0,7.53,8.57,35.49,0,9.58,15.26,17.22,77.56,NA,31.24,0,8.26,11.41,11.97,62.88,4.25,0,1.32,3.85,5.25,14.68,"CS_IFN3_PsylPnig__Output_Plot_43_1427_A_1.xlsx"
"5182","CS_IFN3_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","43_1427_A_1",25,21,2010,10,0.79,0.21,848.83,339.53,318.31,NA,0,20.72,14.35,3.74,670.15,670.15,206.78,79.78,186.46,79.78,244.14,422.68,117.58,NA,NA,29.21,29.21,16.23,10.08,15.41,10.08,16.47,22.83,12.04,17.63,23.2,12.24,27.45,27.45,14.57,592.98,592.98,169.66,10.23,10.23,8.14,3,7.64,6.22,7.15,9.16,6.86,9.98,9.98,7.65,43.44,36.35,484.61,295.22,92.77,944.5,1124,34.4,36.97,77.27,NA,0,64.52,12.75,0,0,0,0,37.67,3.25,23.01,70.6,0,0,37.67,3.25,13.34,59.59,0,0,0,0,0,0,9.67,11,41.82,0,11.11,17.55,20.42,90.9,NA,36.6,0,9.52,13.16,14.22,73.5,5.22,0,1.59,4.4,6.2,17.41,"CS_IFN3_PsylPnig__Output_Plot_43_1427_A_1.xlsx"
"5183","CS_IFN3_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","43_1429_A_1",25,21,2000,0,NA,NA,933.28,NA,NA,NA,NA,42.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.46,NA,NA,24.2,NA,NA,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.38,NA,NA,12.73,NA,NA,NA,NA,885.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPnig__Output_Plot_43_1429_A_1.xlsx"
"5184","CS_IFN3_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","43_1429_A_1",25,21,2000,0,0.56,0.44,933.28,423.99,509.3,NA,0,42.92,22.72,20.2,1576.33,1576.33,894.62,125.68,292.55,125.68,459.89,535.9,396.62,NA,NA,44.8,44.8,33.75,12.65,19.3,12.65,23.46,25.58,21.7,24.2,26.12,22.47,33.75,33.13,29.74,906.04,875,697.9,14.5,14.5,13.5,6.5,6.5,7,10.38,10.53,10.26,12.8,12.61,12,44.26,37.91,885.72,460.25,423.72,944.5,1124,25.58,27.49,217.66,NA,NA,119.47,98.19,0,0,0,30.54,108.31,76.09,39.37,202.55,0,25.64,60.49,35.94,14.72,111.66,0,0,0,4.9,47.82,40.15,24.65,90.89,110.42,0.35,24.53,37.45,57.36,230.11,NA,66.82,0.35,15.07,20.83,23.92,127,43.6,0,9.46,16.62,33.43,103.11,"CS_IFN3_PsylPnig__Output_Plot_43_1429_A_1.xlsx"
"5185","CS_IFN3_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","43_1429_A_1",25,21,2005,5,0.57,0.43,933.28,423.99,509.3,NA,0,45.27,24.06,21.22,1624.92,1624.92,932.03,133.97,313.63,133.97,485.11,567.36,416.63,NA,NA,45.49,45.49,34.45,13.06,19.98,13.06,24.11,26.34,22.26,24.85,26.88,23.03,34.53,33.95,30.39,947.75,918.1,728.7,14.25,14.25,12.89,8.27,9.8,8.27,10.96,11.29,10.68,12.88,12.77,12.32,45.44,37.29,924.47,485.46,442.1,944.5,1124,25.42,27.32,237.66,NA,0,131.65,106.01,0,0,0,36.35,119.6,97.54,41.77,222.14,0,31.29,66.85,51.08,16.27,123.69,0,0,0,5.06,52.75,46.46,25.5,98.45,120.71,0.41,25.71,38.69,60.75,246.26,NA,73.56,0.41,15.96,22.05,25.62,137.6,47.15,0,9.75,16.64,35.12,108.66,"CS_IFN3_PsylPnig__Output_Plot_43_1429_A_1.xlsx"
"5186","CS_IFN3_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","43_1429_A_1",25,21,2010,10,0.57,0.43,933.28,423.99,509.3,NA,0,47.53,25.35,22.19,1670.16,1670.16,967.36,142.01,335.64,142.01,509.32,597.84,435.63,NA,NA,46.11,46.11,35.1,13.45,20.67,13.45,24.73,27.06,22.78,25.47,27.59,23.55,35.25,34.71,30.99,987.18,958.92,757.69,14.28,14.28,12.95,8.39,9.93,8.39,11.06,11.4,10.77,12.95,12.85,12.38,44.72,36.72,961.33,509.81,459.45,944.5,1124,25.29,27.17,250.87,NA,0,139.62,111.26,0,0,0,39.99,129.13,95.89,40.94,234.56,0,34.73,72.42,48.46,15.67,131.27,0,0,0,5.26,56.71,47.43,25.28,103.29,127.4,0.47,27.11,40.57,64.01,259.55,NA,77.77,0.47,16.81,23.24,27.29,145.58,49.62,0,10.29,17.33,36.72,113.97,"CS_IFN3_PsylPnig__Output_Plot_43_1429_A_1.xlsx"
