"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","FechaIni","HoraIni","FechaFin","HoraFin","Origen","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"153","42_349_A_1",42.349,43,21,NA,19.4048048611111,6.79708611111111,NA,1128.23170769588,212.206590789194,NA,41851,42,349,"A","1",0,1985,"L","0010",2019,"","",2019,1,1,1,100,90,1,1,1,2,2,4,1,2,1,1,4,4,NA,NA,0,0,0,0,0,25,NA,7.25,NA,1,2,2,"[Identificación] PARCELA LOCALIZADA POR FOTOGRAFIA AEREA Y PIES MAYORES IFN3.
PARCELA SITUADA EN UN ROBLEDAL MEZCLADO CON PINO SILVESTRE.
[Selvicultura] CORTAS ANTIGUAS QUE NO TENGO EN CUENTA.
[Pies Mayores] PIES 3, 24 ALTURAS COMPROBADAS.
PIE 33 DIST. LATERAL CINTA 4.98 MT.
PIE 34 PAE COMPROBADO, SE BIFURCA A 5.8 MT DE ALTURA.

021 A 1 GR Y 11.9 MT NO POR DM 219-218.
043 A 4 GR Y 13.8 MT NO POR DM 218-217.
043 A 15 GR Y 10.2 MT NO POR DIST. NI DM 112-108.
043 A 115 GR Y 8.8 MT NO POR DM 124-114.
043 A 154 GR Y 5.6 MT NO POR DM 104-111.
021 A 287 GR Y 9.8 MT NO POR DM 113-102.
043 A 372 GR Y 14.1 MT CON DM 203-179.
043 A 377 GR Y 5.2 MT NO POR DIST. NI DM 75-73.
043 A 397 GR Y 8.6 MT NO POR DM 113-119.
043 A 398 GRY 6.7 MT NO POR DM 109-110.","2019-05-21","2000-01-01","2019-05-21","2000-01-01",42,"42.349.A.1","IFN4","42_349",28.9391891891892,19610.1878936551,14596.6302338688,26.2018909722222,1340.43829848507,0,14.6296833773087,10.8894458255673,15.776038701069,14.3675677675676,74.4339131936191,49.6474440719122,640.235637289582,19.0104909095201,35.3825104286315,-2.96383789053503,41.8931899967026,"2008_2021",4.42261904761905,15.2916666666667,9.85714285714286,536.492857166699,27.0176259004812
"156","42_376_A_1",42.376,21,43,NA,38.3225988611111,16.9343125,NA,1628.47337771627,1464.22547644544,NA,41869,42,376,"A","1",0,1985,"L","0013",2019,"","",2019,1,1,1,90,80,1,2,3,2,2,4,1,2,1,1,9,4,NA,NA,1,0,0,0,0,20,NA,3,NA,1,2,1,"[Identificación] PARCELA LOCALIZADA POR PIES MAYORES IFN3.
PARCELA SITUADA EN N BOSQUE  MIXTO DE SILVESTRE Y REBOLLO.
[Pies Mayores]PIES 3, 21 DIAMETROS COMPROBADOS..
PIES 16, 21, 23, 26, 33, 34, 37, 39, 44, 46, 47, 50 Y 57 ALTURAS COMPROBADAS.
PIES 2 Y 5 PAE COMPROBADO.
PIE 9 DIAMETROS Y RUMBO COMPROBADOS.
PIE 15 DISTANCIA LATERAL CINTA 9.99 MT
PIES 15, 16, 23, 33, 37, 38 Y 45 FORMAS COMPROBADAS.
PIES 62 Y 63 BIF. POR DEBAJO COMPROBADO.
PIE 63 IFN3 (999IFN4) DISTANCIA LATERAL CINTA 10.19 MT Y PENDIENTE 2.75.
043 A 29 GR Y 5.1 MT NO POR DIST. NI DM 73-71.
043 A 75 GR Y 7.9 MT NO POR DM 124-121.
043 A 180 GR Y 7.5 MT NO POR DM 106-102.
021 A 247 GRY 16.9 MT NO POR DM 401-424.
043 A 224 GR Y 5.08 MT LATERAL CINTA, NO POR DIST. DM 85-104. PENDIENTE 1.25
043 A 257 GR Y 2.9 MT NO POR DM 74-72.
021 A 285 GR Y 6.4 MT NO POR DM 114-115.
043 A 355 GR Y 7.7 MT NO POR DM 116-116.
021 MUERTO EN PIE A 364 GR Y 11.4 MT ON DM 242-238.
021 A 375 GR Y 6.2 MT NO POR DM 110-101.","2019-04-26","2000-01-01","2019-04-26","2000-01-01",42,"42.376.A.1","IFN4","42_376",31.3497282608696,43365.7820235058,30578.0924999186,55.2569113611111,3092.69885416171,0,14.02198664288,9.88718719210924,15.0827157219528,13.7076088956522,70.5120283161137,43.7248092920853,1374.36975768488,13.1180559413722,24.4154532020283,-2.85537208644003,41.8840980464056,"2008_2021",4.25595238095238,14.9940476190476,9.625,564.985713754381,28.7890809556373
"161","42_441_A_1",42.441,21,43,26,11.8802916666667,7.49041425,0.851929,155.618166578742,157.88170354716,5.09295817894065,41920,42,441,"A","1",0,1985,"M","0005",2000,"","3-4",2019,1,1,1,100,80,1,2,1,2,2,4,1,2,1,1,6,2,NA,NA,1,0,0,0,0,206,NA,1,NA,1,1,1,"[Identificación] PARCELA LOCALIZADA POR FOTOGRAFIA AEREA Y PIES MAYORES IFN3.
[ClaEsp. Resto de especies=10%]
[Regeneración] FUERA DE 5 MT HAY REGENERACION DE ENEBRO DE LA CATEGORIA 2.
[Pies Mayores] PIES 5 ALTURAS OMPROBADAS.
PIE 7 FORMA COMPROBADA.
PIE 11 PAE COMPROBADO. BIF. POR DEBAJO.
021 A 207 GR Y 15.3 MT NO POR DIST. DM 373-372.
021 A 209 GR Y 24.2 MT NO POR DM 407-406.
043 A 261 GR Y 18 MT NO POR DM 415-412.
043 A 295 GR Y 24.1 MT NO POR DM 395-382.
043 A 302 GR Y 16.7 MT NO POR DM 390-391.
043 A 321 GR Y 20.5 MT NO POR DM 402-397.
021 A 346 GR Y 13 MT NO POR DM 202-202.
021 A 366 GR Y 22.2 MT ESTA BIF. POR DEBAJO Y TENIENDO UN DIAMETRO INFERIOR A 425 MM.
021 A 367 GR Y 15.07 MT, ATERAL CINTA, NO POR DIST. PENDIENTE 1.5 Y DM 286-286.
021 A 370 GR Y 16.1 MT NO POR DM 370-392.","2019-08-22","2000-01-01","2019-08-22","2000-01-01",42,"42.441.A.1","IFN4","42_441",37.9635638297872,8384.61485907328,4906.40028017082,20.2226349166667,318.592828304843,0,26.3176509769094,15.4002219895426,28.4286300798143,18.256382956383,58.5167042569813,48.0892232305612,391.580045888047,30.6879067013697,57.116630183933,-3.08431901897558,41.8481317270968,"2008_2021",5.04761904761905,16.0892857142857,10.5684523809524,478.221429892949,23.250238814069
"169","42_544_A_1",42.544,21,43,NA,19.3165652777778,3.62050625,NA,1319.21763940615,413.802852038928,NA,41989,42,544,"A","1",0,2000,"","1-1",1984,"J","0003",2019,1,1,1,90,60,1,1,4,2,2,4,1,2,1,1,6,3,NA,NA,0,0,0,0,0,270,NA,13,NA,3,3,3,"REJON LOCALIZADO POR ORTOFOTO, FOTOS PARCELA Y CROQUIS IFN3
LAS FTOS PARCELA ESTAN EN P562, Y VICEVERSA
[Identificación]

[Pies Mayores]
PIE N3 DN A 1.1M
[Fisiografía] COMPROBADA
[Coor. gps]COORDENADAS COGIDAS CON TF Y GPS DE RELOJ POR NO TENER BATERIA EL GPS","2019-08-01","2000-01-01","2019-08-01","2000-01-01",42,"42.544.A.1","IFN4","42_544",21.2435483870968,21287.6809938436,12915.246853313,22.9370715277778,1733.02049144508,0,12.2835714285714,7.45244901434694,12.9814198069426,10.4645160280645,60.670050707017,49.2597368263609,605.329872738272,22.9550901952822,42.7242369537131,-2.80691877946082,41.9650854111436,"2008_2021",3.1547619047619,13.2261904761905,8.19047619047619,704.550000701632,38.7318063212939
"170","42_547_A_1",42.547,21,43,NA,35.0332133888889,10.92828125,NA,482.133374273048,1209.5775674984,NA,41991,42,547,"A","1",0,2013,"","1-1",1984,"J","0004",2019,1,1,1,90,85,1,1,3,2,2,4,1,2,1,1,8,2,NA,NA,0,0,NA,0,NA,290,NA,5.5,NA,2,2,2,"[Identificación] Parcela localizada mediante fotos, GPS, croquis y pies del IFN3.
[Pies Mayores] Pie 22 altura comprobada.","2019-08-29","2000-01-01","2019-08-29","2000-01-01",42,"42.547.A.1","IFN4","42_547",41.0635593220339,26881.1637849257,21819.3363041109,45.9614946388889,1691.71094177145,0,15.8899272453588,12.8977922677873,18.5989767613614,20.5039550892655,81.1696118467411,49.932240233894,1052.35525114461,11.8576677942959,22.0696065339804,-2.77071630855846,41.9650188185673,"2008_2021",3.39880952380952,13.7678571428571,8.58333333333333,672.578570978982,36.1925688419183
"171","42_549_A_1",42.549,21,43,NA,9.55819236111111,3.056475,NA,116.713624934057,60.1252007236049,NA,41992,42,549,"A","1",0,2000,"","1-2",1984,"J","0005",2019,1,1,2,90,55,1,2,3,2,2,4,1,2,1,1,5,4,NA,NA,1,0,NA,0,NA,280,0,5,0,2,2,2,"[Identificación]Parcela localizada mediante fotos, coordenadas GPS y croquis.","2019-06-04","2000-01-01","2019-06-05","2000-01-01",42,"42.549.A.1","IFN4","42_549",35.88125,4966.51841859542,2142.57919292331,12.6146673611111,176.838825657661,0,28.085,12.115999894,30.1372867060059,14.37499975,43.1404660637351,40.0627061487546,238.696509657573,52.3122431629468,97.3640553559379,-2.74658140036274,41.9649680815084,"2008_2021",2.54761904761905,12.7261904761905,7.63690476190476,784.00714642661,44.4526495442695
"173","42_585_A_1",42.585,21,43,NA,24.0380888888889,10.7313701388889,NA,488.075158815146,307.699556644331,NA,42021,42,585,"A","1",0,1985,"K","0007",2000,"","2-3",2019,1,1,2,90,80,1,1,3,1,1,4,1,2,1,1,5,2,NA,NA,1,4,0,5,0,260,NA,4.5,NA,3,2,1,"[ClaEsp. Resto de especies=10%]
[Pies Mayores]
PIES 4-5-6-17-22 FORMA COMPROBADA 
PIE 34 MEDIDO A 1.10M
PARCELA LEVANTADA CON LLUVIA ","2019-06-21","2000-01-01","2019-06-21","2000-01-01",42,"42.585.A.1","IFN4","42_585",29.66875,18459.320816275,9788.0289734489,34.7694590277778,795.774715459477,0,23.1966666666667,12.2999999664444,23.5862532939092,14.050000075,53.0248597490061,47.3562252369918,724.793099412266,25.2306596646835,46.9595489646117,-2.66220490483529,41.9467379252247,"2008_2021",3.89285714285714,14.875,9.38392857142857,579.092856509345,29.8748963284416
"174","42_587_A_1",42.587,21,43,NA,19.1083138888889,6.75076805555556,NA,396.118969473162,360.751204341629,NA,42023,42,587,"A","1",0,2000,"","2-3",1984,"K","0008",2019,1,1,2,95,90,1,1,3,2,2,4,1,2,1,1,5,2,NA,NA,1,4,0,5,0,205,NA,3.5,NA,2,2,2,"[Identificación]parcela localizada con gps y pies ifn3.
[ClaEsp]ocupaciones comprobadas.
[Pies Mayores]
21-r.40 a 14m no por diametro.
43-r.113 no por distancia lateral a mas de 10m.
21-r.135 no por distancia lateral justo a mas de 15m, ni por diametro.
21-r.180 no por distancia a mas de 15m.
21-r.254 a 10.5m no por diametro.
21-r.258 a 13.8m no por diametro.
21-r.300 a 13.9m no por diametro.
21-r.344 a 14.2m no por diametro, medido a 1.25m por verticilo.
[PiesMay 3-21]diametro comprobado.
[PiesMay 15-21]diametros comporbados.
[PiesMay 17-21]bifulcado por encima de 6m.
[PiesMay 20-43]medido a 1.25m por abultamiento.
[PiesMay 21-21]diametros comprobados.
[PiesMay 25-43]diametros comprobados, medido a 1.40m por rama.
[PiesMay 27-21]medido a 1.20m por abultamiento.
[PiesMay 28-21]diametros y parametro especial comprobados.
rumbos comprobados.
Edad: de la especie 43 no se barrenan los primeros pies ofrecidos por el terminal por ser bifulcados por debajo. especie 21 edad estimada por referencia ifn3.","2019-07-11","2000-01-01","2019-07-11","2000-01-01",42,"42.587.A.1","IFN4","42_587",30.41875,14796.8118980792,8434.85825702258,25.8590819444444,756.870173814791,0,19.55,11.1443924583645,20.8569555174753,12.50000000125,57.0045650044219,41.0930758208342,565.88136925647,29.0789882078045,54.122095447911,-2.63807713322188,41.946664403665,"2008_2021",3.89285714285714,14.875,9.38392857142857,579.092856509345,29.8748963284416
"175","42_626_A_1",42.626,21,43,NA,6.454725,5.78258125,NA,700.281749604339,923.098669932993,NA,42051,42,626,"A","1",0,2000,"","1-3",1985,"K","0002",2019,1,1,1,95,90,1,2,2,1,3,4,1,2,1,1,4,3,NA,NA,1,0,0,0,0,230,NA,1.25,NA,2,2,1,"REJON LOCALIZADO MEDIANTE ORTOFOTO Y PIE IFN3. SE OBSERVAN ALGUNAS CORTAS ANTIGUAS. LAS FOTOS NO CONCUERDAN CON LA PARCELA.
[Pies Mayores]
043 A 11G Y 5.1M SE VA POR DISTANCIA. PIE 009 IFN4 FORMA COMPROBADA.","2019-06-10","2000-01-01","2019-06-10","2000-01-01",42,"42.626.A.1","IFN4","42_626",15.2125,15512.832303167,10001.2966480863,12.23730625,1623.38041953733,0,9.55588235294118,6.16078432862745,9.79688075608862,8.1499999775,64.4711194747102,53.5743630402629,360.929636242785,30.4531513390639,56.6797012222089,-2.81911361657947,41.9200728521022,"2008_2021",3.27380952380952,13.5238095238095,8.39880952380952,688.05714235987,37.3968294779871
"177","42_642_A_1",42.642,21,43,NA,21.1668404444444,6.8069875,NA,318.168415123265,891.267681314614,NA,42062,42,642,"A","1",0,1985,"L","0002",2000,"","3-1",2019,1,1,1,90,80,1,1,1,2,2,4,1,2,1,1,5,3,NA,NA,1,0,0,0,0,70,NA,3.5,NA,2,2,1,"REJON LOCALIZADO MEDIANTE ORTOFOTO Y PIES IFN3. PARCELA LOCALIZADA POR AUXILIAR PEDRO PRIETO FLORES. EL REBOLLO FORMA SUBPISO; ESTA GANANDO OCUPACION. SE OBSERVAN CORTAS ANTIGUAS. CAMBIO PIE A BARRENAR POR EL TERMINAL AL NO CUMPLIR NORMAS DE BARRENADO.
[Pies Mayores]
PIES 001,013,017,021,030 IFN4 ALTURAS COMPROBADAS. 021 A 28G Y 11.1M SE VA POR DIAMETRO. 021 A 92G Y 5M SE VA POR DISTANCIA( COMPROBADO AL LATERAL). PIE 010 IFN4 BIFURCA A MAS DE 6M. 021 A 96G Y 14.1M SE VA POR DIAMETRO. PIES 015,018 CALIDADES Y AGENTES COMPROBADOS. 021 A 360G Y 9.9M SEVAPOR DISTANCIA( COMPROBADO AL LATERAL). 043 A 391G Y 7.3M SE VA POR DIAMETRO.","2019-06-14","2000-01-01","2019-06-14","2000-01-01",42,"42.642.A.1","IFN4","42_642",42.7955801104972,16938.1886057329,10691.7885900738,27.9738279444444,1209.43609643788,0,14.0050298280501,8.84030881959293,17.1608796608961,17.0038677392265,63.1223848012595,39.7327660831397,661.188335829284,16.91067015378,31.474303631561,-2.84325374597408,41.9111018146967,"2008_2021",4.25595238095238,14.9940476190476,9.625,564.985713754381,28.7890809556373
"178","42_646_A_1",42.646,21,43,NA,10.9444451388889,2.30446875,NA,385.508639933702,95.4929658551372,NA,42063,42,646,"A","1",0,1985,"L","004",2000,"","3-1",2019,1,1,2,90,60,1,1,4,1,1,4,1,2,1,1,5,1,NA,NA,1,0,0,0,0,35,NA,11.5,NA,1,3,2,"REJON LOCALIZADO MEDIANTE ORTOFOTO Y PIES IFN3. PARCELA LOCALIZADA POR AUXILIAR PEDRO PRIETO FLORES. SE OBSERVAN CORTAS ANTIGUAS. LEVANTAMIETO DIFICIL DEBIDO A LA DIFICULTAD DE MOVILIDAD EN LA PARCELA. PUEDE HABER ERRORES EN DISTANCIAS ,ALTURAS Y GRADOS POR LA DIFICULTAD DE LA ""MEDICION"" 
[Pies Mayores] 
PIES 001,009 IFN4 DIST. CORREGIDAS POR PENDIENTE, CALIDAD Y AGENTE COMPROBADOS. PIE 002 IFN4 CALIDAD Y AGENTE COMPROBADOS. 021 A 110G Y 10M SE VA POR DISTANCIA( COMPROBADO AL LATERAL). PIES 003,004 IFN4 PAE COMPROBADOS. PIE 007 IFN4 DIST. CORREGIDA POR PENDIETE, DIAMETROS COMPROBADOS. PIES 011,013 IFN4 DIST. CORREGIDAS POR PENDIENTE, ALTURAS COMPROBADAS. PIE 015 IFN4 DIST. CORREGIDA POR PENDIENTE, CALIDAD, ALTURA Y AGENTE COMPROBADOS. 021 A 280G Y 11.5M SE VA POR DIAMETRO.","2019-06-13","2000-01-01","2019-06-13","2000-01-01",42,"42.646.A.1","IFN4","42_646",27.3554054054054,8193.65014802209,3454.01595445217,13.2489138888889,481.001605788839,0,17.0345588235294,7.18088237727941,18.7271605994515,10.6810810781081,42.1547892826002,39.0455959976288,302.531268137387,42.6885619682791,79.4523663915232,-2.79502439228255,41.9110258519978,"2008_2021",4.25,15,9.625,562.228570699692,28.6485895897932
"180","42_652_A_1",42.652,21,43,NA,10.7722979166667,9.88729375,NA,145.007837039282,1368.7325105903,NA,42067,42,652,"A","1",0,2000,"","3-2",1985,"L","0008",2019,1,1,1,100,80,1,1,2,2,2,4,1,2,1,1,8,2,NA,NA,0,0,NA,0,NA,65,NA,4,NA,1,2,3,"PARCELA LOCALIZADA POR ORTOFOTO-CROQUIS Y PIES IFN 3.
NO DEJO OCUPACION AL RESTO DE ESPECIES.
[Selvicultura]LAS TERRAZAS YA NO SE APRECIAN.
NO SE BARRENA PIE SUGERIDO 043 POR NO TENER DIAMETRO SUFICIENTE.
TOCONES DE CORTAS MUY ANTIGUAS.","2019-05-22","2000-01-01","2019-05-22","2000-01-01",42,"42.652.A.1","IFN4","42_652",33.10625,17268.665003122,10527.2153703768,20.6595916666667,1513.74034762958,0,11.4079439252336,6.95443930450935,13.1822709103986,12.212499975,60.961373496293,36.8888049084387,541.92850647981,21.0460079794579,39.1710345807702,-2.68650919093843,41.9107808741706,"2008_2021",4.60119047619048,15.8452380952381,10.2232142857143,514.507142152105,25.4414127686692
"181","42_653_A_1",42.653,21,43,NA,30.6532819444444,5.57145625,NA,1053.95940091966,509.295817894065,NA,42068,42,653,"A","1",0,1985,"L","0010",2000,"","4-1",2019,1,1,2,90,80,1,2,3,2,2,4,1,2,1,1,8,3,NA,NA,0,0,NA,0,NA,250,NA,2.75,NA,1,2,2,"PARCELA LOCALIZADA POR ORTOFOTO-CROQUIS Y PIES IFN 3.
[Matorral]122 RHAMNUS SAXATILIS.
PIES MENORES DE REGENERACION MUERTOS.
RUMBO FOTOS COMPROBADO.
[Pies Mayores]A 28 G UN 021 NO POR DISTANCIA 10.1 M AL LATERAL.
A 95 G UN 021 NO POR DISTANCIA 10.1 M AL LATERAL.
A 175 G Y 14.2 M UN 021 NO POR DIAMETRO 224-218.
A 202 G Y 12.2 M UN 021 NO POR DIAMETRO 223-126.","2019-05-29","2000-01-01","2019-05-29","2000-01-01",42,"42.653.A.1","IFN4","42_653",29.625,25384.329229029,14202.6334382106,36.2247381944444,1563.25521881373,0,16.2381221719457,9.08529411402715,17.1768191617609,11.73749995,55.9503988073426,39.6202529957806,855.892609771914,21.5481233506569,40.1055765893054,-2.63828070180693,41.9106390795282,"2008_2021",4.66071428571429,16.4821428571429,10.5714285714286,487.821430597986,23.7135417651799
"182","42_668_A_1",42.668,21,43,NA,14.9915711111111,2.781775,NA,124.070120081415,413.802852038928,NA,42075,42,668,"A","1",0,1985,"L","0003",2000,"","3-1",2019,1,1,1,100,95,1,2,2,2,2,4,1,2,1,1,5,5,NA,NA,1,0,0,0,0,136,NA,4,NA,2,2,2,"Rejon localizado por ortofoto, desplazamiento por tocar tesela en ifn3 y pies ifn3.
[Pies Mayores]
Pie n3 ht comprobada
Pies a R 238 y 19, no entran por dn para 225mm.","2019-04-23","2000-01-01","2019-04-23","2000-01-01",42,"42.668.A.1","IFN4","42_668",36.9412770809578,8368.01323012054,4386.33850574292,17.7733461111111,537.872972120343,0,15.5576012624934,8.15497103052341,20.5116122279912,13.9568984533067,52.4179203010144,37.7813101120457,391.512545421769,30.8937921574441,57.4998261956157,-2.83124382623781,41.8930716953909,"2008_2021",4.25,15,9.625,562.228570699692,28.6485895897932
"183","42_674_A_4",42.674,21,43,NA,22.1815781388889,6.37640277777778,NA,353.253238133745,809.92182151209,NA,42080,42,674,"A","4",0,1985,"L","0006",2000,"","3-2",2019,1,1,1,90,90,1,1,2,1,2,4,1,2,1,1,8,2,NA,NA,1,0,0,0,0,20,NA,2.75,NA,2,1,1,"LEVANTO PARCELA A4 POR NO ESTAR EN EJE DE COORDENADAS NI ALREDEDORES, CROQUIS PRACTICAMENTE SIN REFERENCIA. LEVANTO PARCELA EN CRUCE DE COORDENADS. SE OBSERVAN CORTAS ANTIGUAS. HAY ACEBO EN LOS ALREDEDORES.
[Pies Mayores]
021 A 183G Y 15.2M SE VA POR DISTANCIA (
COMPROBADO AL LATERAL). 021 A 196G Y 12.5M SE VA POR DIAMETRO. PIES 020,025 IFN4 BIFURCAN A MAS DE 6M.","2019-01-14","2000-01-01","2019-01-14","2000-01-01",42,"42.674.A.4","IFN4","42_674",33.7953367875648,17531.6243368749,11534.6872934634,28.5579809166667,1163.17505964583,0,15.0722147895889,9.91655314289102,17.6805702441165,15.3709847481865,65.7936028734201,45.4825612326562,667.087615283465,19.0754928493036,35.5034926706585,-2.73481254271376,41.8928895000255,"2008_2021",4.51785714285714,15.4404761904762,9.97916666666667,532.821429235595,26.6688515154416
"184","42_685_A_1",42.685,21,43,NA,16.7981539722222,11.56849375,NA,411.397844009984,986.760647169751,NA,42085,42,685,"A","1",0,2000,"","3-1",1985,"L","0004",2019,1,1,1,100,90,1,2,2,2,2,4,1,2,1,1,8,4,NA,NA,0,0,0,0,0,220,NA,6.5,NA,2,2,2,"Rejon localizado por ortofoto y pies ifn3.
[Identificación]

[Pies Mayores]
Pies 16 y 17 entran por diistancia al lateral.
Pie 18 tiene fumagina.
Pie n10 ifn3, esta duplicado y correponde a pie 32 ifn4.
Hay un hormiguero de hormiga roja.
Se observa pastoreo vacuno.
pie a R88 no entra por distancia para 225mm.
Pie a R387 no entra por dn para 125mm.
Pie a R390 no entra por dn para 125mm","2019-04-30","2000-01-01","2019-04-30","2000-01-01",42,"42.685.A.1","IFN4","42_685",30.6581920903955,20641.8302347767,15215.778471591,28.3666477222222,1398.15849117973,0,14.7635839320045,10.8827279364818,16.072404898801,13.8333331977401,73.7133204688212,45.1211642126601,688.053927944229,19.3328089851804,35.9824119634033,-2.79511077299605,41.8840063445699,"2008_2021",4.25,15,9.625,562.228570699692,28.6485895897932
"185","42_689_A_1",42.689,21,43,NA,13.5202326388889,4.14621875,NA,537.590029999291,413.802852038928,NA,42088,42,689,"A","1",0,1985,"M","002",2019,"","",2019,1,1,2,95,80,1,2,3,1,2,4,1,2,1,1,11,2,NA,NA,1,4,0,4,0,315,NA,1.5,NA,2,2,1,"[Identificación] PARCELA LOCALIZADA POR CROQUIS IFN3 Y PIES AYORES.
PARCELA SITUADA EN UNA REPOBLACION DE PINO SILVESTRE CON REBOLLO.
BAJO EL PINAR ABUNDA EL REBOLLO EN ESTADO 1, PROCEDENTE DE LOS TOCONES REBROTADOS DE LAS CORTAS.
CORTAS DE PINO Y REBOLLO.

[Pies Mayores] PIE 7 RUMBO COMPROBADO. SE HA INCLINADO.
PIE 21 DIST. LATERAL CINTA 9.98 MT.
021 A 12 GRY 10.7 MT NO POR DM 196-189.
021 A 84 GR Y 13.8 MT NO POR DM 209-215.
021 A 89 GR Y 11.7 MT NO POR DM 221-225.
043 A 128 GR Y 6.6 MT NO POR DM 103-108.
021 A 164 GR Y 12.2 MT NO POR DM 215-215. 
021 A 168 GR Y 11 MT NO POR DM 211-221.
021 A 207 GR Y 11 MT NO POR DM 202-215. 
021 A 248 GR Y 13 MT NO POR DM 221-227.
021 288 GR Y 10.09 MT, LATERAL CINTA, NO POR DIST. PENDIENTE 0.25 Y DM 203-195.
021 A 299 GR Y 10.03 MT, LATERAL CINTA, NO POR DIST. PENDIENTE 0.25 Y DM 164-161.
043 A 323 GRY 9.2 MT NO POR DM 118-121.
021 A 382 GR Y 10.10 MT, LATERAL CINTA, NO POR DIST. PENDIENTE 0.25 Y DM 118-122.
CAMBIO EL PIE PROPUESTO PARA BARRENEAR DE ROBLE PORQUE NO TIENE EL DIAMETRO MINIMO DE 100 MM.","2019-05-10","2000-01-01","2019-05-10","2000-01-01",42,"42.689.A.1","IFN4","42_689",21.53,14030.3924276789,9162.72697158414,17.6664513888889,951.392882038219,0,14.7472118959108,9.63085508055762,15.3762266413092,11.6114284742857,65.3062772036804,53.9313909627762,436.073873550383,27.921220590554,51.9672471072622,-2.81924064738771,41.8750402761213,"2008_2021",4.25,15,9.625,562.228570699692,28.6485895897932
"186","42_70_A_1",42.7,21,43,NA,35.4590402777778,8.70381669444444,NA,838.216033617315,291.571855744352,NA,41667,42,70,"A","1",0,1985,"J","0009",2000,"","2-1",2019,1,1,2,100,80,1,1,3,2,2,4,1,2,1,1,7,3,NA,NA,1,4,NA,5,NA,50,NA,6,NA,1,2,2,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO, GPS, CROQUIS, FOTOS Y PIES IFN 3. SE OBSERVA ALGUNA PODA EN ALGUN PIE AISLADO Y ALGUN PIE CORTADO Y TROCEADO SIN SACAR. CAMBIO EL PIE A BARRENAR EN LA ESPECIE 43 POR PRESENTAR PODREDUMBRE EL SELECCIONADO POR EL TERMINAL.
[Pies Mayores]
PIE 1 RUMBO COMPROBADA.
PIE 1, 37, 44 ALTURA COMPROBADA.
PIE 9 Y 13 MEDIDO A 1.2 M 
PIE 9 DISTANCIA COMPROBADA.
PINO A 10.2 M Y 112 G NO ENTRA POR DIAMETRO.
PIE 13, 37 DIAMETRO COMPROBADO.","2019-05-27","2000-01-01","2019-05-27","2000-01-01",42,"42.70.A.1","IFN4","42_70",31.464402173913,24269.22603575,12008.671930157,44.1628569722222,1129.78788936167,0,21.4812233909341,10.629138480978,22.3092608886971,12.6315216397283,49.4810667322786,40.1454366426863,941.069977665198,23.5529804746376,43.8370361520692,-2.33451943868714,42.1344379022807,"2008_2021",3.48809523809524,14.7142857142857,9.10119047619048,677.392858164651,35.4633842853417
