"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"62587",NA,NA,"34.302",34,34,302,"A","3E",0,1997,"","3-4","1984","M","0007","2003","020",1,"1","2",100,40,1,2,2,2,2,4,"03/27/03 00:00:00","12/30/99 14:58:00",1,2,1,1,11,6,NA,NA,"0","K","","4","",160,0,0.2,0,1,"1",2,"PARCELA DESPLAZADA 13M. Y 113G. POR   TOCAR UNA TESELA DIFERENTE. 
A 278G. SILVESTRE NO ENTRA POR   DIAMETRO.

A   297G. PINASTER NO  ENTRA POR  DIAMETRO.

A 363G.  PINASTER NO ENTRA   POR   DISTANCIA. 

NO HAY REGENERACION EN  5M.

EL REBOLLO SOLO ESTA  PRESENTE.
 
LOS RESTOS LIGEROS DE LA  CLARA SE  ENCUENTRAN ESPARCIDOS POR EL  SUELO. 
LOS PIES EXTRAIDOS SE  ENCUENTRAN  TROCEADOS Y APILADOS AL  BORDE DEL  CORTAFUEGOS.
SE OBSERVA  ALGUN PIE TIRADO EN EL SUELO  DEBIDO A  LA SACA.",21,49,"03/27/03 00:00:00","12/30/99 13:27:37","03/27/03 00:00:00","12/30/99 14:59:35",92,"157","320","030","10",335208,30,9,335208,29,10,"D",2,"34.302.A.3E"
"62607",NA,NA,"34.323",34,34,323,"A","1",0,1985,"K","0008","1997","","2-3","2003","004",1,"1","2",90,80,1,2,1,1,2,4,"03/14/03 00:00:00","12/30/99 15:37:00",1,2,1,1,9,4,NA,NA,"A","J","N","4","",38,0,2,0,1,"1",1,"PARCELA ENCONTRADA POR PIES DEL  IFN2.PINCHADA EN ZONA DE REPOBLACIONES  DE PINO PINASTER Y SILVESTRE.10%  EN     OCUPACION PARA ENEBRO,PINO  RADIATA,QUEJIGO Y    REBOLLO.SE HAN  REALIZADO ENTRESACAS Y CLARAS,ADEMAS    DE DESBROCES   MECANICOS.CON RUMBO   103   NO ENTRA 021   POR DIAM.CON RUMBO   193   NO ENTRA 021  POR DISTANCIA    LATERAL.HAY ZARZA Y ROSA CANINA EN LA    PARCELA. COMPOROBADAS LAS ALTURAS Y DIAMETROS. PIE 4, 24 Y 28  MEDIDOS CON CINTA",20,66,"03/14/03 00:00:00","12/30/99 13:50:48","03/14/03 00:00:00","12/30/99 15:41:24",111,"056","084","290","10",179322,28,11,179322,27,12,"D",2,"34.323.A.1"
"62608",NA,NA,"34.324",34,34,324,"A","1",0,1985,"K","0008","1997","","2-3","2003","004",1,"1","2",95,85,1,2,1,1,2,4,"03/14/03 00:00:00","12/30/99 12:50:00",1,2,1,1,9,3,NA,NA,"A","J","N","4","",172,0,2.5,0,2,"1",2,"PARCELA ENCONTRADA POR PIES DEL   IFN2.PINCHADA EN ZONA DE   REPOBLACION    DE PINO   PINASTER Y SILVESTRE  EN  MONTE  PUBLICO. SE HAN  HECHO  CLARAS  Y  DESBROCE   MECANICO.SE  RESERVA  10%    OCUPACION  PARA   REBOLLO Y  PINO LARICIO. HAY  RESTOS DE   PODAS EN   LA PARCELA.PIE 1   DIAM. COMPROBADOS.CON   RUMBO  80 NO   ENTRA    026 POR    DISTANCIA.CON  RUMBO 106  NO   ENTRA  026      POR  DISTANCIA.CON  RUMBO  156 NO ENTRA   021 POR  DIAM.CON  RUMBO   163 NO    ENTRA 043   POR  DIAM.CON RUMBO   171 NO    ENTRA   043   POR DIAM.CON RUMBO   234   NO   ENTRA  021 POR DISTANCIA.CON   RUMBO  268   NO  ENTRA 026 POR  DIAMETRO.CON  RUMBO    275 NO ENTRA 026  POR  DIAMETRO.CON   RUMBO 388 NO ENTRA  026  POR DISTANCIA   LATERAL.",20,66,"03/14/03 00:00:00","12/30/99 11:07:38","03/14/03 00:00:00","12/30/99 13:05:37",118,"056","069","180","10",179322,30,9,179322,29,10,"D",2,"34.324.A.1"
"62647",NA,NA,"34.361",34,34,361,"A","1",0,1985,"M","0002","1997","","3-3","2003","107",1,"1","2",90,70,1,2,1,1,2,4,"03/18/03 00:00:00","12/30/99 13:49:00",1,2,1,1,5,5,NA,NA,"0","J","","0","",290,0,2.5,0,2,"1",2,"PARCELA LOCALIZADA POR  PINCHAZO DE  FOTO AEREA, Y LOCALIZANDO LOS PIES  DEL    IFN2. EL MARCO DE PLANTACION   LO  DOY   COMO IRREGULAR, YA QUE  LAS    ESPECIE  DE   PINOS ESTAN     ENTREMEZCLADAS. PIE   8 SE    BIFURCA A  MAS DE 6M. PIE 23 SE   BIFURCA  A  MAS  DE 6M. A 231 GRADOS PIE   NO  ENTRA  POR   DIAMETRO. PIE 27 ERA   BIFURCADO  POR   ABAJO, PERO HAN CORADO   ELOTRO  PIE. A   295 GRADOS PIE NO  ENTRA POR  DISTANCIA. NO HAY REGENERACION.",23,51,"03/18/03 00:00:00","12/30/99 12:32:34","03/18/03 00:00:00","12/30/99 13:54:14",82,"157","247","175","10",179410,22,17,179410,21,18,"D",2,"34.361.A.1"
"62690",NA,NA,"34.401",34,34,401,"A","1",0,1984,"K","0012","1997","","2-4","2003","245",1,"1","2",90,80,1,3,2,2,3,4,"06/10/03 00:00:00","12/30/99 14:46:00",1,2,1,1,6,3,NA,NA,"0","K","V","4","",30,0,0.2,0,2,"1",2,"10% PARA EL PINUS NIGRA.
PARCELA CON  SUBPISO DE REBOLLO.

A 129G.PINASTER NO ENTRA POR DIAMETRO.A 136G. PINASTER NO ENTRA POR DIAMETRO.

A 147G. PINASTER NO ENTRA  POR DIAMETRO.

A 384G. SILVESTRE NO ENTRA POR  DISTANCIA.SE OBSERVAN RESTOS LIGEROS TIRADOS POR  EL SUELO, AUNQUE LA MAYORIA HAN SIDO EXTRAIDOS. COMPROBADOS LOS RUMBOS.",21,49,"06/10/03 00:00:00","12/30/99 13:23:52","06/10/03 00:00:00","12/30/99 14:47:23",84,"157","375","120","10",353398,22,17,353398,21,18,"D",2,"34.401.A.1"
"62714",NA,NA,"34.426",34,34,426,"A","3E",0,1997,"","1-2","1984","J","0005","2003","129",1,"1","2",100,50,1,2,2,2,3,4,"05/30/03 00:00:00","12/30/99 15:38:00",1,2,1,1,7,3,NA,NA,"0","0","","4","",180,0,0.2,0,1,"1",1,"PARCELA DESPLAZADA 25M. Y 262G. POR  TOCAR UNA TESELA DIFERENTE. 
EL MARCO   DE  PLANTACION NO SE OBSERVA  BIEN.


A   155G. SILVESTRE NO ENTRA  POR  DISTANCIA.

AUNQUE LA FORMA  PRINCIPAL  DE LA MASA SE  DA REGULAR LA    PARCELA  CAE EN EL CLARO  DE UNA  REPOBLACION EN  EL CUAL HAY PIES  DE  TODAS LAS CLASES  DIAMETRICAS,  ALGUNOS    DE ELLOS YA DE  SEMILLA.",21,49,"05/30/03 00:00:00","12/30/99 14:32:10","05/30/03 00:00:00","12/30/99 15:40:04",68,"157","220","300","10",352787,12,27,352787,11,28,"D",2,"34.426.A.3E"
"62763",NA,NA,"34.471",34,34,471,"A","1",0,1984,"K","0005","1997","","1-3","2003","129",1,"1","2",100,80,1,3,2,1,3,4,"06/03/03 00:00:00","12/30/99 15:59:00",1,2,1,1,8,1,NA,NA,"0","K","","4","",320,0,0.2,0,1,"1",2,"SE LE HA SUMADO 10 AÑOS A LA EDAD  REFLEJADA EN EL IFN2.RUMBOS COMPROBADOS.PIE  21 COMPROBADO RUMBO.
PIE 22 COMPROBADO  RUMBO.
PIE 23 COMPROBADO  RUMBO.MODELO DE COMBUSTIBLE:MEZCLA  ENTRE  08,06 Y 11.
PARTE DE LOS RESTOS  LIGEROS DE LA CLARA  ESTAN DISPERSOS  POR EL SUELO.",21,49,"06/03/03 00:00:00","12/30/99 13:46:08","06/03/03 00:00:00","12/30/99 16:28:03",162,"157","175","200","10",352787,6,33,352787,5,34,"D",2,"34.471.A.1"
"62769",NA,NA,"34.478",34,34,478,"A","1",0,1985,"K","0013","1997","","2-4","2003","037",1,"1","2",90,70,1,2,2,2,2,4,"05/23/03 00:00:00","12/30/99 14:48:00",1,2,1,1,2,2,NA,NA,"B","0","","0","",150,0,0.5,0,1,"1",2,"PARCELA LOCALIZADA POR PINCHAZO DE FOTO AEREA, Y LOCALIZANDO LOS PIES DEL  IFN2. HAY 021 EN ESTADO 3, PERO DOMINA  EL 4. AUNQUE HAY PRESENCIA  DE REBOLLO, NO LE DOY OCUPACION. EL MARCO DE    PLANTACION HA VARIADO, YA  QUE SE HAN  HECHO CORTAS. PIE 01 COMPROBADO RUMBO. A164 GRADOS PIE NO  ENTRA POR DIAMETRO.  A 272 GRADOS PIE  NO ENTRA POR DIAMETRO. EL SUELO ESTA   ACABALLONADO, PERO ES MUY ANTIGUO. SE  HAN COMPROBADO LOS PIES QUE FALTAN DEL  IFN2.",23,51,"05/23/03 00:00:00","12/30/99 13:52:43","05/23/03 00:00:00","12/30/99 15:16:20",84,"157","064","014","06",352866,32,7,352866,31,8,"D",2,"34.478.A.1"
"62775",NA,NA,"34.485",34,34,485,"A","3C",0,1985,"L","0012","1997","","4-2","2003","208",1,"1","2",0,80,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",210,0,0.5,0,2,"2",2,"PACELA LOCALIZADA POR PINCHAZO DE FOTO  AEREA,Y LOCALIZANDO LOS PIES DEL IFN2.  LA OCUPACION ES UN 07 AL 021 EN ESTADO 4. UN 02 AL 026 EN ESTADO 4. Y UN 1 AL 025 EN ESTADO 4. A 332 GRADOS, PIE NO  ENTRA POR DISTANCIA. A 342 GRADOS, PIE  NO ENTRA POR DISTANCIA. HAY  REGENERACION DE 021 EN ESTADO 1, QUE  TAPIZA EL SUELO. LA PENDIENTE ES UN 0.5  A 210 GRADOS. EL MODELO DE  COMBUSTIBLE EL 07.",23,51,"05/29/03 00:00:00","12/30/99 14:58:18","05/29/03 00:00:00","12/30/99 15:56:41",58,"157","","","",NA,NA,NA,NA,NA,NA,"D",2,"34.485.A.3C"
"62790",NA,NA,"34.498",34,34,498,"A","1",0,1984,"L","0006","1997","","3-2","2003","157",1,"1","2",90,80,1,3,2,2,2,4,"06/18/03 00:00:00","12/30/99 11:55:00",1,2,1,1,8,2,NA,NA,"0","N","","0","",100,0,1,0,1,"1",2,"LA PARCELA HA SIDO LOCALIZADA CON FOTO  AEREA Y PIES DEL IFN2. EL 10% PARA  EL 025.LA CLAVE 4104 ES CITISUS  SCOPARIUS. PIE RUMBO 385 NO ENTRA POR  DIAMETRO.",18,71,"06/18/03 00:00:00","12/30/99 10:37:08","06/18/03 00:00:00","12/30/99 12:25:34",108,"047","390","290","10",352848,40,-1,352848,39,0,"D",2,"34.498.A.1"
"62834",NA,NA,"34.542",34,34,542,"A","1",0,1985,"L","0009","1997","","3-1","2003","222",1,"1","2",90,70,1,2,1,2,2,4,"04/30/03 00:00:00","12/30/99 11:35:00",1,2,1,1,5,5,NA,NA,"0","J","","0","",165,0,2,0,2,"1",2,"PARCELA LOCALIZADA POR EL PINCHAZO DE    LA FOTO AEREA, Y LOCALIZANDO LOS PIES    DEL IFN2. EL MARCO DE PLANTACION DE    LOS PINOS HA VARIADO, YA   QUE SE HAN    NECHO CORTAS. PIE 03 COMPROBADO EL   PARAMETRO.",23,51,"04/30/03 00:00:00","12/30/99 10:03:47","04/30/03 00:00:00","12/30/99 11:53:40",110,"157","165","358","10",179402,16,23,179402,15,24,"D",2,"34.542.A.1"
"65196",NA,NA,"37.1024",37,37,1024,"A","1",0,1984,"M","0003","1997","","3-3","2002","214",1,"1","2",100,85,1,2,1,2,1,4,"05/15/89 00:00:00","12/30/99 12:18:00",1,2,1,1,3,5,NA,NA,"A","P","","0","",310,0,1.8,0,2,"1",2,"REJON ENCONTRADO POR LOS PIES MAYORES.   COMPROBADO DIAMETRO PIES 20, 23.  021    A   292G NO ENTRA POR    DIAMETRO.    PIE  28 SE RAMIFICA A  7M. ALTURAS COMPROBADAS. FORMAS CORRECTAS.  A +10M   HAY  6101. QUEDAN RESTOS DE  CORTAS.  0102=  ERICA TETRALIX QUE PODRIA  INDICAR  SUELO  HIDROMORFO, PERO  ES  MUY ESCASA. MODELO DE COMBUSTIBLE 03  POR LOS HELECHOS.",1,1,"04/26/02 00:00:00","12/30/99 10:17:18","04/26/02 00:00:00","12/30/99 12:21:35",124,"010","90","300","22",977607,6,35,977607,5,36,"D",4,"37.1024.A.1"
"65385",NA,NA,"37.1223",37,37,1223,"A","1",0,1984,"J","0010","1997","","2-2","2002","199",1,"1","2",100,75,1,2,2,2,2,4,"04/04/02 00:00:00","12/30/99 15:24:00",1,2,1,1,7,3,NA,NA,"0","1","4","5","0",325,0,6.5,0,2,"2",2,"REJON ENCONTRADO POR LOS PIES MAYORES. 021 A 154G NO ENTRA POR POCO  DIAMETRO.  021 A 216G Y 254G  NO ENTRAN  POR POCA  DISTANCIA.  COMPROBADO  DIAMETRO PIE 18.  PIE 20 COMPROBADO     RUMBO Y DISTANCIA. PIE 24 COMPROBADO     RUMBO AL HABERSE INCLINADO Y LA FORMA Y     ALTURA AL TENER LA COPA ROTA. PIE 25     MEDIDO A 1'40M. LIMPIAS EN PARTE DE  LA    PARCELA.",1,1,"04/04/02 00:00:00","12/30/99 14:07:51","04/04/02 00:00:00","12/30/99 15:29:59",82,"010","65","265","12",977600,32,9,977600,31,10,"D",1,"37.1223.A.1"
"65640",NA,NA,"37.1504",37,37,1504,"A","4",0,1998,"","4-3","1984","M","0008","2002","168",1,"1","2",100,60,1,2,2,2,2,4,"03/15/02 00:00:00","12/30/99 14:48:00",1,2,1,1,5,6,NA,NA,"4","2","4","5","",275,0,5,0,2,"2",2,"
NO SE HA LOCALIZADO EL REJON POR      CORTAS   EN LA MASA.
NO DOY OCUPACION A       RESTANTES ESPECIES.
SE HA  CALCULADO    LA  EDAD SUMANDO 10 AÑOS   A LA EDAD  DEL    IFN2. 
PARCELA  SITUADA A 60 M DE  UN   CLARO CON   CIPRESES. 
HA LLOVIDO DURANTE LA  LOCALIZACION Y  LEVANTAMIENTO DE LA  PARCELA.",15,17,"03/15/02 00:00:00","12/30/99 12:15:33","03/15/02 00:00:00","12/30/99 15:21:43",186,"046","143","210","10",195594,34,7,195594,33,8,"D",4,"37.1504.A.4"
"65846",NA,NA,"37.1709",37,37,1709,"A","1",0,1984,"K","0004","1997","","1-3","2002","221",1,"1","2",100,70,1,2,1,2,3,4,"03/27/02 00:00:00","12/30/99 16:35:00",1,2,1,1,12,6,NA,NA,"0","J","H","0","",130,0,3.5,0,2,"1",2,"PARCELA EN UNA PLANTACION DE PINO    SILVESTRE Y PINO PINASTER PLANTADOS EN DOBLES HILERAS,    AL TRESBOLILLO, A 2.5M CADA PIE, Y A    5M CADA DOBLE HILERA.
.
HAN HECHO   CLAREOS SOBRE LA REGENERACION    NATURALIZADA DE P.SILVESTRE Y LOS    REBROTES DE ROBLE.
HAN HECHO FUERTES   CLARAS SOBRE LOS  P.PINASTER.
HAN   LIMPIADO LAS CALLES.
TODOS LOS RESTOS   DE LOS TRABAJOS  SILVICOLAS PERMANECEN   EN LA PARCELA,  INCLUSO LOS TRONCOS   GRUESOS TALADOS.
HAY MUCHA ABUNDANCIA   DE HELECHOS SECOS.",19,57,"03/27/02 00:00:00","12/30/99 14:45:32","03/27/02 00:00:00","12/30/99 16:42:37",117,"269","52","133","10",980178,14,27,980178,13,28,"D",4,"37.1709.A.1"
"65859",NA,NA,"37.1725",37,37,1725,"A","1",0,1984,"K","0002","1997","","1-3","2002","221",1,"1","1",80,65,1,2,1,2,2,4,"05/21/02 00:00:00","12/30/99 21:38:00",1,2,1,1,11,10,NA,NA,"0","E","J","0","",130,0,2.5,0,2,"1",2,"PARCELA LOCALIZADA POR FOTOS AEREAS Y  PIES DEL IFN2. 
37,
AL EXTRAER LOS TRONCOS HAN ARRANCADO  ROBLES Y DAÑADO PINOS.  
ESTUVO LLOVIENDO CON INTERMITENCIA  DURANTE LA LOCALIZACION Y EL  LEVANTAMIENTO.
MECANIZACION DE LA PARCELA: CON CIERTAS  LIMITACIONES.",19,57,"05/21/02 00:00:00","12/30/99 21:21:22","05/21/02 00:00:00","12/30/99 21:42:52",21,"269","280","128","11",977670,36,5,977670,35,6,"D",4,"37.1725.A.1"
"66514",NA,NA,"37.891",37,37,891,"A","1",0,1984,"L","0009","1997","","4-1","2002","306",1,"1","2",100,30,1,2,2,2,2,4,"03/06/02 00:00:00","12/30/99 16:17:00",1,2,1,1,7,3,NA,NA,"0","0","","5","",295,0,5,0,2,"2",2,"REJON ENCONTRADO POR LOS PIES MAYORES Y   CROQUIS. PIE 5(IFN2) CAIDO Y   PODRIDO.  PIE 6 INCLINADO +50G. 021
A  306G NO ENTRA POR POCO DIAMETRO. 026  A  322 Y 325G NO ENTRAN POR POCA   PENDIENTE. A +10M HAY 8101. HAY MUCHOS   PINOS CAIDOS Y PODRIDOS QUEMADOS ANTES   DEL IFN2.",1,1,"03/06/02 00:00:00","12/30/99 14:57:20","03/06/02 00:00:00","12/30/99 16:23:24",86,"010","180","390","17",195596,28,13,195596,27,14,"D",2,"37.891.A.1"
"66619",NA,NA,"37.996",37,37,996,"A","1",0,1984,"L","0002","1997","","3-1","2002","177",1,"1","2",90,85,1,2,2,2,3,4,"04/02/02 00:00:00","12/30/99 12:27:00",1,2,1,1,11,3,NA,NA,"0","J","P","0","",245,0,8,0,2,"1",2,"REJON NO ENCONTRADO POR AMPLIACION DE  LA PISTA PERO LOCALIZADOS LOS PIES   DEL   IFN2 Y EL CENTRO. 026 A 86G NO   ENTRA   POR POCA PENDIENTE, OTRO 021 A   240G. ALGUNOS PIES MEDIDOS TIENEN   CHASPE PARA SER ENTRESACADOS.",1,1,"04/02/02 00:00:00","12/30/99 10:33:15","04/02/02 00:00:00","12/30/99 12:32:57",120,"010","150","360","23",980588,4,37,980588,3,38,"D",1,"37.996.A.1"
"71825",NA,NA,"40.1849",40,40,1849,"A","1 ",0,1984,"L","0002","2002","","3-1 ","2003","400",1,"1","1",100,55,1,2,1,2,2,4,"","",1,2,1,1,6,8,NA,NA,"0","0","","0","",6,0,4.5,0,2,"2",2,"HE DEJADO EL 10% PARA LAS DEMAS SP.
PIES 7 8 9 10 Y 17 ESPECIES CORREGIDAS.
PIES 7 Y 10 MEDIDOS CON CINTA METRICA.
",2,990,"11/04/03 10:04:02","","11/04/03 12:21:25","",137,"401","220","80","10",78308,40,1,78308,39,2,"T",99,"40.1849.A.1 "
"71831",NA,NA,"40.1856",40,40,1856,"A","1 ",0,1984,"L","0002","2002","","3-1 ","2003","400",1,"1","1",100,65,1,2,2,2,2,4,"","",1,2,1,1,7,4,NA,NA,"1","0","","0","",235,0,4,0,2,"2",2,"PIES 4 5 7 8 Y 10 ESPECIE CORREGIDA.
A  308G HAY UN PINO SILVESTRE QUE NO ENTRA POR DIAMETRO.",2,990,"11/06/03 11:29:05","","11/06/03 13:37:56","",129,"401","0","190","10",78308,34,7,78308,33,8,"T",99,"40.1856.A.1 "
"71842",NA,NA,"40.1864",40,40,1864,"A","1 ",0,1984,"L","0002","2002","","3-1 ","2003","400",1,"1","1",85,70,1,2,2,1,2,4,"","",1,2,1,1,3,2,NA,NA,"1","2","","0","",220,0,6.8,0,2,"3",2,"PARCELA LOCALIZADA POR FOTO AEREA Y POR PIES IFN.2. LA OCUPACION ES  LA  CORRECTA.LAS ESPECIES  ESTAN   CONFUNDIDAS. LOS PINOS  QUE HAY  SON EL  P.SILVESTRIS  Y  EL  P.PINASTER.LA OCUPACION Y  EL ESTADO  ES EL CORRECTO.PIE  N.4  ESP.CORREGIDA.PIE   N.6.ESP  CORREGIDA. PIE N.12.ESP   CORREGIDA. PIE  N.19.ESPCORREGIDA.PIE N.29.Y 30  ESP  CORREGIDA.EN LA MASA HAY ALGO DE  MUERDAGO PERO NO TIENE DEMASIADA     IMPORTANCIA.REGENERACION COMPROBADA.EP. PRESENTES COMPROBADAS.",2,990,"12/11/03 13:24:45","","12/11/03 15:37:58","",133,"401","315","115","10",352802,8,32,352802,9,31,"T",99,"40.1864.A.1 "
"72889",NA,NA,"42.1024",42,42,1024,"A","3C",0,1984,"K","0011","2000","","2-4 ","2003","420",1,"1","1",0,85,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",140,NA,4,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
CLASIFICADA A3C DE GABINETE,LA  A3E ESTA  EN OTRA TESELA.
FCCT 100%. REGENERACION:026-1-1-1.021-1-2-1.   043-6-3-1.043-6-2-3.043-6-1-3.
MATORRAL: 0102-60-10.0106-20-5.0107-10-1.8101-5-4.SILVESTRE A  25G Y 15.1M SE VA.SILVESTRE A 161G Y 6.1M CON DM 12.6 Y 12.1CMS NO ENTRA.PIE 26 DN COMPROBADO.",6,990,"12/11/03 09:56:37","","12/11/03 11:30:18","",94,"421","","","",NA,NA,NA,NA,NA,NA,"T",99,"42.1024.A.3C"
"72914",NA,NA,"42.1046",42,42,1046,"A","1 ",0,1984,"K","0012","2000","","2-4 ","2003","420",1,"1","2",100,75,1,2,1,1,3,4,"","",1,2,1,1,11,5,NA,NA,"0","0","","0","",60,0,4,0,3,"2",2,"PARCELA ENCONTRADA POR CROQUIS Y PIES DEL IFN2.

REPOBLACION POR SEMILLA DE PINO PINASTER Y SILVESTRE DE ENTRE 15 Y 20 AÑOS.PIE 4 TUMBADO EN SUELO.

SILVESTRE A 165G Y 10.1M SE VA.
PINASTER A 190G Y 10.1M SE VA.
PINASTER A 300G Y 5.1M SE VA.
PINASTER A 358G Y 7.7M CON DM 12.2 Y  12.3M NO ENTRA.",6,990,"11/17/03 14:05:12","","11/17/03 16:26:55","",142,"421","40","225","10",78374,4,0,78374,3,0,"T",99,"42.1046.A.1 "
"72953",NA,NA,"42.1082",42,42,1082,"A","1 ",0,1984,"L","0012","2000","","4-2 ","2003","420",1,"1","1",100,70,1,2,1,1,2,4,"","",1,2,1,1,5,5,NA,NA,"0","3","","0","",93,0,3.2,0,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
HAN ENTRESACADO LA MASA. HAY PINOS RESINADOS ANTIGUAMENTE.PIE 5 FORMA COMPROBADA. HAY PIES CON DAÑOS DE PERFORADORES.PINASTER A 155G Y 15.1M SE VA.
PIE 16 DM   COMPROBADO.PINASTER A 248G Y 22.9M CON DM 44.4 Y 40.2CMS NO ENTRA.
 PINASTER A 330G Y 17.1M CON DM 42.8 Y 40.6CMS NO ENTRA.",6,990,"12/09/03 13:55:37","","12/09/03 15:41:02","",105,"421","150","330","13",448416,16,0,448416,15,0,"T",99,"42.1082.A.1 "
"73058",NA,NA,"42.1178",42,42,1178,"A","1 ",0,1984,"J","0004","2000","","1-1 ","2003","420",1,"1","2",95,85,1,2,2,1,2,4,"","",1,2,1,1,9,3,NA,NA,"0","0","","0","",3,0,2.2,0,1,"1",2,"LA PARCELA HA SIDO LOCALIZADA CON FOTO  AEREA Y PIES DEL IFN2. NO HAY MATORRAL EN 10M. HAY MARCAS PARA FUTURAS  CORTAS.
PINOS A 67 Y 366  GRADOS NO ENTRAN POR  DIAMETRO.
PINOS A 121 Y 384G NO ENTRAN POR  DISTANCIA.
ROBLE A 194G NO ENTRA POR DIAMETRO.",18,990,"11/20/03 11:14:32","","11/20/03 13:40:49","",146,"422","340","358","8",78338,34,0,78338,33,0,"T",99,"42.1178.A.1 "
"73873",NA,NA,"42.1891",42,42,1891,"A","1 ",0,1984,"K","0012","2000","","2-4 ","2004","",1,"1","1",100,95,1,2,1,3,1,4,"","",1,2,1,1,4,3,NA,NA,"0","0","","5","",320,NA,0.8,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=0%]REJON LOCALIZADO POR DENDROMETRIA INFO2.EL REBOLLO FORMA SUBPISO DE LOS PINOS.
42,PINO SILVESTRE A 34G NO ENTRA POR DM.
42,PINASTER A 252G NO ENTRA POR DIST.(COMP.)
42,PINASTER A 275G NO ENTRA POR DIST.
42,[PIES MAYORES]REBOLLO A 292G NO ENTRA POR DIST.(COMP.)
42,[PIESMAY 032-043.DISTANCIA COMP.]
42,[PIESMAY 034-026.DIST. COMP.]
42,[PIESMAY 034-026]ALGO DE DANOS DE PERFORADORES EN PINOS Y ALGO DE DEFOLIADORES EN REBOLLOS.MODELO 04. POR LA CONTINUIDAD.OCUPACION CORRECTA Y CIERTA DIFICULTAD EN EL LEVANTAMIENO POR LA NIEVE",11,990,"02/23/04 10:38:44","","02/23/04 12:50:39","",NA,"420","330","121","7",448373,24,16,448373,25,15,"T",99,"42.1891.A.1 "
"74267",NA,NA,"42.225",42,42,225,"A","3C",0,1982,"04","4828","2000","","4-3 ","2003","420",1,"1","1",0,75,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",20,NA,7.2,NA,2,"2",2,"PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES. LA FCC TOTAL ES DE 80. PIES 5,7 Y 25 MEDIDOS SUS DIAMETROS, CON CINTA METRICA. PIES  9,16,17 Y 20, COMPROBADAS ALTURAS. PIES 10 Y 11, MEDIDO SUS DIAMETROS A 1.40 METROS, DEBIDO A BIFURCACION. A  LOS PIES 5,23 Y 25, LE HE BAJADO LA CALIDAD DEBIDO A QUE LES HA CAIDO UN RAYO. HAY PIES QUE TIENEN EL TRONCO DAÑADO DEBIDOA LA RESINACION. A 234 GRADOS, HAY UN PIE QUE NO ENTRA POR DISTANCIA LATERAL. A 7 GRADOS, HAY UN   PIE QUE NO ENTRA POR DIAMETRO. SE HA REALIZADO UNA ENTRESACA SELECTIVA. DE LA ESPECIE 021, HAY REGENERCION NORMAL DE LAS ESPECIES 021 Y 026 Y ABUNDANTE DE LAS ESPECIES 037 Y 045.",10,990,"11/25/03 09:58:29","","11/25/03 11:18:48","",80,"421","","","",NA,NA,NA,NA,NA,NA,"T",99,"42.225.A.3C"
"74287",NA,NA,"42.227",42,42,227,"A","1 ",0,1982,"04","4828","2000","","4-4 ","2003","420",1,"1","1",95,85,1,2,1,2,2,4,"","",1,2,1,1,8,2,NA,NA,"0","0","","0","",215,0,2.2,0,2,"1",2,"PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y TRAS ENCONTRAR SILICONA. PIES  19,22 Y 31, COMPROBADA ALTURA. A 367 GRADOS, HAY UN PIE QUE NO ENTRA POR  DISTANCIA LATERAL.",10,990,"11/28/03 10:00:00","","11/28/03 12:25:00","",145,"421","223","84","10",448358,2,0,448358,1,0,"T",99,"42.227.A.1 "
